dates,covid19mobilitytrend_transporthub
2020-02-15,6
2020-02-16,-3
2020-02-17,-4
2020-02-18,4
2020-02-19,1
2020-02-20,7
2020-02-21,8
2020-02-22,10
2020-02-23,3
2020-02-24,4
2020-02-25,7
2020-02-26,7
2020-02-27,11
2020-02-28,8
2020-02-29,9
2020-03-01,2
2020-03-02,7
2020-03-03,3
2020-03-04,-1
2020-03-05,5
2020-03-06,8
2020-03-07,-1
2020-03-08,-2
2020-03-09,-3
2020-03-10,-7
2020-03-11,-3
2020-03-12,2
2020-03-13,-1
2020-03-14,1
2020-03-15,-5
2020-03-16,-12
2020-03-17,-20
2020-03-18,-26
2020-03-19,-33
2020-03-20,-41
2020-03-21,-39
2020-03-22,-49
2020-03-23,-46
2020-03-24,-42
2020-03-25,-60
2020-03-26,-57
2020-03-27,-56
2020-03-28,-52
2020-03-29,-52
2020-03-30,-58
2020-03-31,-54
2020-04-01,-54
2020-04-02,-53
2020-04-03,-54
2020-04-04,-51
2020-04-05,-49
2020-04-06,-49
2020-04-07,-50
2020-04-08,-51
2020-04-09,-51
2020-04-10,-54
2020-04-11,-47
2020-04-12,-48
2020-04-13,-47
2020-04-14,-48
2020-04-15,-42
2020-04-16,-41
2020-04-17,-49
2020-04-18,-44
2020-04-19,-46
2020-04-20,-45
2020-04-21,-40
2020-04-22,-35
2020-04-23,-40
2020-04-24,-45
2020-04-25,-43
2020-04-26,-46
2020-04-27,-47
2020-04-28,-36
2020-04-29,-38
2020-04-30,-35
2020-05-01,-35
2020-05-02,-35
2020-05-03,-31
2020-05-04,-31
2020-05-05,-30
2020-05-06,-34
2020-05-07,-26
2020-05-08,-17
2020-05-09,-20
2020-05-10,-25
2020-05-11,-23
2020-05-12,-24
2020-05-13,-31
2020-05-14,-35
2020-05-15,-13
2020-05-16,-23
2020-05-17,-26
2020-05-18,-24
2020-05-19,-17
2020-05-20,-8
2020-05-21,-14
2020-05-22,17
2020-05-23,7
2020-05-24,-36
2020-05-25,-49
2020-05-26,-52
2020-05-27,-35
2020-05-28,-36
2020-05-29,-30
2020-05-30,-25
2020-05-31,-23
2020-06-01,-25
2020-06-02,-22
2020-06-03,-23
2020-06-04,-27
2020-06-05,-33
2020-06-06,-25
2020-06-07,-33
2020-06-08,-34
2020-06-09,-35
2020-06-10,-26
2020-06-11,-33
2020-06-12,-29
2020-06-13,-24
2020-06-14,-29
2020-06-15,-29
2020-06-16,-29
2020-06-17,-30
2020-06-18,-26
2020-06-19,-39
2020-06-20,-35
2020-06-21,-24
2020-06-22,-31
2020-06-23,-31
2020-06-24,-27
2020-06-25,-27
2020-06-26,-26
2020-06-27,-30
2020-06-28,-28
2020-06-29,-26
2020-06-30,-29
