dates,covid19mobilitytrend_park
2020-02-15,9
2020-02-16,14
2020-02-17,28
2020-02-18,11
2020-02-19,9
2020-02-20,8
2020-02-21,6
2020-02-22,3
2020-02-23,12
2020-02-24,9
2020-02-25,15
2020-02-26,11
2020-02-27,13
2020-02-28,9
2020-02-29,10
2020-03-01,13
2020-03-02,13
2020-03-03,12
2020-03-04,8
2020-03-05,10
2020-03-06,16
2020-03-07,16
2020-03-08,13
2020-03-09,14
2020-03-10,15
2020-03-11,14
2020-03-12,16
2020-03-13,20
2020-03-14,16
2020-03-15,14
2020-03-16,9
2020-03-17,5
2020-03-18,1
2020-03-19,-11
2020-03-20,-21
2020-03-21,-18
2020-03-22,-23
2020-03-23,-24
2020-03-24,-18
2020-03-25,-36
2020-03-26,-35
2020-03-27,-36
2020-03-28,-29
2020-03-29,-32
2020-03-30,-36
2020-03-31,-32
2020-04-01,-30
2020-04-02,-34
2020-04-03,-37
2020-04-04,-32
2020-04-05,-27
2020-04-06,-30
2020-04-07,-29
2020-04-08,-34
2020-04-09,-32
2020-04-10,-38
2020-04-11,-29
2020-04-12,-29
2020-04-13,-30
2020-04-14,-28
2020-04-15,-24
2020-04-16,-19
2020-04-17,-34
2020-04-18,-30
2020-04-19,-30
2020-04-20,-28
2020-04-21,-25
2020-04-22,-20
2020-04-23,-21
2020-04-24,-30
2020-04-25,-23
2020-04-26,-22
2020-04-27,-16
2020-04-28,-8
2020-04-29,-8
2020-04-30,-12
2020-05-01,-15
2020-05-02,-11
2020-05-03,-9
2020-05-04,-10
2020-05-05,-7
2020-05-06,-2
2020-05-07,-5
2020-05-08,-3
2020-05-09,0
2020-05-10,0
2020-05-11,0
2020-05-12,6
2020-05-13,3
2020-05-14,-8
2020-05-15,13
2020-05-16,6
2020-05-17,7
2020-05-18,11
2020-05-19,17
2020-05-20,25
2020-05-21,19
2020-05-22,31
2020-05-23,22
2020-05-24,14
2020-05-25,-2
2020-05-26,-8
2020-05-27,1
2020-05-28,-7
2020-05-29,1
2020-05-30,1
2020-05-31,9
2020-06-01,7
2020-06-02,8
2020-06-03,7
2020-06-04,11
2020-06-05,10
2020-06-06,8
2020-06-07,10
2020-06-08,9
2020-06-09,10
2020-06-10,12
2020-06-11,12
2020-06-12,17
2020-06-13,15
2020-06-14,19
2020-06-15,15
2020-06-16,20
2020-06-17,20
2020-06-18,13
2020-06-19,6
2020-06-20,0
2020-06-21,20
2020-06-22,15
2020-06-23,20
2020-06-24,18
2020-06-25,15
2020-06-26,12
2020-06-27,5
2020-06-28,22
2020-06-29,21
2020-06-30,27
2020-07-01,27
2020-07-02,21
2020-07-03,19
2020-07-04,5
2020-07-05,30
2020-07-06,29
2020-07-07,32
2020-07-08,28
2020-07-09,25
2020-07-10,17
2020-07-11,12
2020-07-12,27
2020-07-13,31
2020-07-14,30
2020-07-15,31
2020-07-16,25
2020-07-17,25
2020-07-18,19
2020-07-19,36
2020-07-20,35
2020-07-21,40
2020-07-22,35
2020-07-23,37
2020-07-24,36
2020-07-25,34
2020-07-26,36
2020-07-27,39
2020-07-28,41
2020-07-29,44
2020-07-30,15
2020-07-31,1
2020-08-01,9
2020-08-02,9
2020-08-03,16
2020-08-04,12
2020-08-05,20
2020-08-06,24
2020-08-07,21
2020-08-08,17
2020-08-09,34
2020-08-10,39
2020-08-11,40
2020-08-12,39
2020-08-13,40
2020-08-14,31
2020-08-15,29
2020-08-16,46
2020-09-11,27
2020-09-12,26
2020-09-13,34
2020-09-14,43
2020-09-15,41
2020-09-16,38
2020-09-17,34
2020-09-18,34
2020-09-19,30
2020-09-20,40
2020-09-21,52
2020-09-22,61
2020-09-23,56
2020-09-24,43
2020-09-25,28
2020-09-26,40
2020-09-27,50
2020-09-28,58
2020-09-29,54
2020-09-30,56
2020-10-01,51
2020-10-02,40
2020-10-03,35
2020-10-04,47
2020-10-05,58
2020-10-06,65
2020-10-07,62
2020-10-08,59
2020-10-09,43
2020-10-10,45
2020-10-11,57
2020-10-12,64
2020-10-13,70
2020-10-14,53
2020-10-15,50
2020-10-16,33
2020-10-17,37
2020-10-18,47
2020-10-19,55
2020-10-20,57
2020-10-21,61
2020-10-22,63
2020-10-23,51
2020-10-24,54
2020-10-25,64
2020-10-26,73
2020-10-27,67
2020-10-28,76
2020-10-29,43
2020-10-30,42
2020-10-31,43
2020-11-01,51
2020-11-02,56
2020-11-03,58
2020-11-04,56
2020-11-05,51
2020-11-06,38
2020-11-07,42
2020-11-08,47
2020-11-09,58
2020-11-10,59
2020-11-11,51
2020-11-12,51
2020-11-13,43
2020-11-14,42
2020-11-15,50
2020-11-16,62
2020-11-17,59
2020-11-18,55
2020-11-19,45
2020-11-20,37
2020-11-21,42
2020-11-22,51
2020-11-23,51
2020-11-24,60
2020-11-25,58
2020-11-26,49
2020-11-27,41
2020-11-28,44
2020-11-29,49
2020-11-30,56
2020-12-01,63
2020-12-02,65
2020-12-03,57
2020-12-04,45
2020-12-05,48
2020-12-06,54
2020-12-07,61
2020-12-08,67
2020-12-09,57
2020-12-10,54
2020-12-11,39
2020-12-12,51
2020-12-13,46
2020-12-14,61
2020-12-15,67
2020-12-16,66
2020-12-17,64
2020-12-18,51
2020-12-19,57
2020-12-20,67
2020-12-21,67
2020-12-22,68
2020-12-23,65
2020-12-24,52
2020-12-25,54
2020-12-26,57
2020-12-27,63
2020-12-28,68
2020-12-29,73
2020-12-30,67
2020-12-31,66
2021-01-01,57
2021-01-02,57
2021-01-03,62
2021-01-04,66
2021-01-05,73
2021-01-06,63
2021-01-07,61
2021-01-08,56
2021-01-09,52
2021-01-10,57
2021-01-11,67
2021-01-12,69
2021-01-13,58
2021-01-14,58
2021-01-15,38
2021-01-16,32
2021-01-17,40
2021-01-18,52
2021-01-19,60
2021-01-20,61
2021-01-21,54
2021-01-22,51
2021-01-23,45
2021-01-24,56
2021-01-25,69
2021-01-26,61
2021-01-27,65
2021-01-28,57
