dates,covid19mobilitytrend_localbusiness
2020-02-15,4
2020-02-16,2
2020-02-17,-4
2020-02-18,-2
2020-02-19,-2
2020-02-20,2
2020-02-21,2
2020-02-22,0
2020-02-23,3
2020-02-24,-2
2020-02-25,2
2020-02-26,1
2020-02-27,1
2020-02-28,3
2020-02-29,4
2020-03-01,4
2020-03-02,-3
2020-03-03,2
2020-03-04,1
2020-03-05,9
2020-03-06,9
2020-03-07,11
2020-03-08,10
2020-03-09,0
2020-03-10,5
2020-03-11,3
2020-03-12,-1
2020-03-13,2
2020-03-14,5
2020-03-15,3
2020-03-16,-3
2020-03-17,-2
2020-03-18,-4
2020-03-19,5
2020-03-20,-13
2020-03-21,-26
2020-03-22,-30
2020-03-23,-19
2020-03-24,-18
2020-03-25,-24
2020-03-26,-28
2020-03-27,-29
2020-03-28,-34
2020-03-29,-39
2020-03-30,-33
2020-03-31,-34
2020-04-01,-32
2020-04-02,-26
2020-04-03,-47
2020-04-04,-50
2020-04-05,-52
2020-04-06,-46
2020-04-07,-39
2020-04-08,-76
2020-04-09,-42
2020-04-10,-64
2020-04-11,-47
2020-04-12,-54
2020-04-13,-66
2020-04-14,-39
2020-04-15,-43
2020-04-16,-38
2020-04-17,-30
2020-04-18,-29
2020-04-19,-38
2020-04-20,-29
2020-04-21,-28
2020-04-22,-31
2020-04-23,-30
2020-04-24,-31
2020-04-25,-24
2020-04-26,-40
2020-04-27,-31
2020-04-28,-30
2020-04-29,-29
2020-04-30,-21
2020-05-01,-21
2020-05-02,-17
2020-05-03,-30
2020-05-04,-19
2020-05-05,-18
2020-05-06,-21
2020-05-07,-19
2020-05-08,-22
2020-05-09,-8
2020-05-10,-13
2020-05-11,-22
2020-05-12,-18
2020-05-13,-22
2020-05-14,-16
2020-05-15,-16
2020-05-16,-14
2020-05-17,-24
2020-05-18,-18
2020-05-19,-17
2020-05-20,-18
2020-05-21,-18
2020-05-22,-19
2020-05-23,-17
2020-05-24,-24
2020-05-25,-23
2020-05-26,-19
2020-05-27,-20
2020-05-28,-15
2020-05-29,-15
2020-05-30,-15
2020-05-31,-28
2020-06-01,-15
2020-06-02,-13
2020-06-03,-13
2020-06-04,-13
2020-06-05,-14
2020-06-06,-15
2020-06-07,-23
2020-06-08,-16
2020-06-09,-16
2020-06-10,-12
2020-06-11,-6
2020-06-12,-8
2020-06-13,-9
2020-06-14,-14
2020-06-15,-17
2020-06-16,-15
2020-06-17,-16
2020-06-18,-18
2020-06-19,-17
2020-06-20,-15
2020-06-21,-23
2020-06-22,-18
2020-06-23,-11
2020-06-24,-12
2020-06-25,-7
2020-06-26,-9
2020-06-27,-8
2020-06-28,-14
2020-06-29,-13
2020-06-30,-10
2020-07-01,-11
2020-07-02,-12
2020-07-03,-11
2020-07-04,-8
2020-07-05,-12
2020-07-06,-11
2020-07-07,-7
2020-07-08,-10
2020-07-09,-5
2020-07-10,-5
2020-07-11,-3
2020-07-12,-12
2020-07-13,-10
2020-07-14,-9
2020-07-15,-8
2020-07-16,-10
2020-07-17,-9
2020-07-18,-8
2020-07-19,-13
2020-07-20,-13
2020-07-21,-7
2020-07-22,-4
2020-07-23,0
2020-07-24,-1
2020-07-25,2
2020-07-26,-7
2020-07-27,-9
2020-07-28,-4
2020-07-29,-6
2020-07-30,-6
2020-07-31,-2
2020-08-01,-4
2020-08-02,-8
2020-08-03,-6
2020-08-04,0
2020-08-05,0
2020-08-06,5
2020-08-07,4
2020-08-08,4
2020-08-09,-2
2020-08-10,-2
2020-08-11,1
2020-08-12,-1
2020-08-13,-3
2020-08-14,-3
2020-08-15,2
2020-08-16,-3
2020-08-21,4
2020-08-22,2
2020-08-28,2
2020-08-29,2
2020-09-05,16
2020-09-07,-28
2020-09-11,8
2020-09-12,8
2020-09-13,-2
2020-09-14,3
2020-09-15,12
2020-09-16,13
2020-09-17,14
2020-09-18,13
2020-09-19,10
2020-09-20,8
2020-09-21,3
2020-09-22,6
2020-09-23,6
2020-09-24,2
2020-09-25,3
2020-09-26,2
2020-09-27,-5
2020-09-28,-1
2020-09-29,0
2020-09-30,-1
2020-10-01,2
2020-10-02,3
2020-10-03,-4
2020-10-04,-4
2020-10-05,-2
2020-10-06,7
2020-10-07,8
2020-10-08,14
2020-10-09,9
2020-10-10,-3
2020-10-11,-3
2020-10-12,-4
2020-10-13,1
2020-10-14,1
2020-10-15,7
2020-10-16,4
2020-10-17,-1
2020-10-18,-5
2020-10-19,-4
2020-10-20,2
2020-10-21,1
2020-10-22,2
2020-10-23,4
2020-10-24,1
2020-10-25,-3
2020-10-26,1
2020-10-27,6
2020-10-28,7
2020-10-29,13
2020-10-30,10
2020-10-31,7
2020-11-01,5
2020-11-02,-31
2020-11-03,9
2020-11-04,3
2020-11-05,2
2020-11-06,3
2020-11-07,2
2020-11-08,0
2020-11-09,2
2020-11-10,7
2020-11-11,9
2020-11-12,14
2020-11-13,8
2020-11-14,4
2020-11-15,-19
2020-11-16,-34
2020-11-17,2
2020-11-18,1
2020-11-19,-5
2020-11-20,-2
2020-11-21,-5
2020-11-22,-8
2020-11-23,-5
2020-11-24,1
2020-11-25,2
2020-11-26,9
2020-11-27,4
2020-11-28,-2
2020-11-29,-2
2020-11-30,-1
2020-12-01,8
2020-12-02,5
2020-12-03,6
2020-12-04,3
2020-12-05,-2
2020-12-06,-9
2020-12-07,-1
2020-12-08,4
2020-12-09,8
2020-12-10,14
2020-12-11,12
2020-12-12,6
2020-12-13,0
2020-12-14,4
2020-12-15,16
2020-12-16,15
2020-12-17,-59
2020-12-18,-53
2020-12-19,3
2020-12-20,2
2020-12-21,14
2020-12-22,23
2020-12-23,33
2020-12-24,45
2020-12-25,-39
2020-12-26,-14
2020-12-27,-10
2020-12-28,-34
2020-12-29,12
2020-12-30,9
2020-12-31,21
2021-01-01,-44
2021-01-02,-14
2021-01-03,-16
2021-01-04,-8
2021-01-05,3
2021-01-06,8
2021-01-07,12
2021-01-08,5
2021-01-09,3
2021-01-10,0
2021-01-11,6
2021-01-12,11
2021-01-13,8
2021-01-14,3
2021-01-15,2
2021-01-16,-4
2021-01-17,-8
2021-01-18,2
2021-01-19,0
2021-01-20,-4
2021-01-21,-2
2021-01-22,-3
2021-01-23,-5
2021-01-24,-10
2021-01-25,-6
2021-01-26,-5
2021-01-27,-4
2021-01-28,-7
2021-01-29,-21
2021-01-30,-30
2021-01-31,-64
2021-02-01,-20
2021-02-02,-4
2021-02-03,-4
2021-02-04,4
2021-02-05,0
2021-02-06,-2
2021-02-07,-8
2021-02-08,-3
2021-02-09,1
2021-02-10,2
2021-02-11,-5
2021-02-12,-2
2021-02-13,2
2021-02-14,7
2021-02-15,-4
2021-02-16,1
2021-02-17,3
2021-02-18,7
2021-02-19,8
2021-02-20,6
2021-02-21,0
2021-02-22,1
2021-02-23,6
2021-02-24,5
2021-02-25,5
2021-02-26,7
2021-02-27,9
2021-02-28,7
2021-03-01,8
2021-03-02,10
2021-03-03,15
2021-03-04,22
2021-03-05,20
2021-03-06,17
2021-03-07,12
2021-03-08,12
2021-03-09,14
2021-03-10,18
2021-03-11,11
2021-03-12,17
2021-03-13,13
2021-03-14,2
2021-03-15,9
2021-03-16,21
2021-03-17,23
2021-03-18,25
2021-03-19,25
2021-03-20,22
2021-03-21,15
2021-03-22,13
2021-03-23,13
2021-03-24,10
2021-03-25,10
2021-03-26,19
2021-03-27,20
2021-03-28,18
2021-03-29,8
2021-03-30,17
2021-03-31,29
2021-04-01,44
2021-04-02,-15
2021-04-03,19
2021-04-04,13
2021-04-05,-18
2021-04-06,25
2021-04-07,17
2021-04-08,14
2021-04-09,16
2021-04-10,18
2021-04-11,9
2021-04-12,11
2021-04-13,18
2021-04-14,13
2021-04-15,20
2021-04-16,20
2021-04-17,16
2021-04-18,10
2021-04-19,-16
2021-04-20,6
2021-04-21,3
2021-04-22,-10
2021-04-23,-16
2021-04-24,-17
2021-04-25,-72
2021-04-26,-40
2021-04-27,-42
2021-04-28,-41
2021-04-29,-38
2021-04-30,-34
2021-05-01,-74
2021-05-02,-78
2021-05-03,-34
2021-05-04,-37
2021-05-05,-33
2021-05-06,-35
2021-05-07,-34
2021-05-08,-43
2021-05-09,-40
2021-05-10,-43
2021-05-11,-23
2021-05-12,-33
2021-05-13,-33
2021-05-14,-30
2021-05-15,-72
2021-05-16,-76
2021-05-17,-74
2021-05-18,-73
2021-05-19,-34
2021-05-20,-43
2021-05-21,-40
2021-05-22,-41
2021-05-23,-53
2021-05-24,-46
2021-05-25,-39
2021-05-26,-38
2021-05-27,-34
2021-05-28,-36
2021-05-29,-37
2021-05-30,-43
2021-05-31,-30
2021-06-01,-29
2021-06-02,-22
2021-06-03,-26
2021-06-04,-26
2021-06-05,-23
2021-06-06,-38
2021-06-07,-28
2021-06-08,-25
2021-06-09,-25
2021-06-10,-13
2021-06-11,-18
2021-06-12,-16
2021-06-13,-33
2021-06-14,-21
2021-06-15,-17
