dates,incrementalcount_medicaltest_conditioncovid_19
2020-02-08,1
2020-03-05,5
2020-03-13,10
2020-03-14,9
2020-03-17,5
2020-03-18,12
2020-03-19,8
2020-03-20,23
2020-03-21,28
2020-03-24,33
2020-03-25,28
2020-03-26,39
2020-03-27,61
2020-03-28,23
2020-03-29,16
2020-03-30,10
2020-03-31,11
2020-04-01,17
2020-04-02,24
2020-04-05,44
2020-04-06,23
2020-04-07,25
2020-04-08,29
2020-04-09,25
2020-04-10,21
2020-04-11,9
2020-04-12,1
2020-04-13,27
2020-04-14,12
2020-04-17,21
2020-04-18,40
2020-04-19,38
2020-04-20,24
2020-04-21,22
2020-04-22,68
2020-04-23,54
2020-04-24,2
2020-04-25,60
2020-04-28,30
2020-04-29,33
2020-04-30,37
2020-05-01,41
2020-05-02,47
2020-05-03,78
2020-05-06,29
2020-05-07,43
2020-05-08,52
2020-05-09,43
2020-05-10,67
2020-05-13,67
2020-05-14,76
2020-05-15,87
2020-05-16,74
2020-05-19,78
2020-05-20,68
2020-05-21,56
2020-05-22,66
2020-05-23,104
2020-05-24,4
2020-05-25,64
2020-05-26,53
2020-05-27,111
2020-05-28,78
2020-05-29,150
2020-05-30,77
2020-05-31,61
2020-06-03,88
2020-06-04,66
2020-06-05,113
2020-06-06,92
2020-06-07,232
2020-06-08,97
2020-06-09,81
2020-06-10,129
2020-06-13,102
2020-06-14,20
2020-06-15,43
2020-06-16,39
2020-06-19,120
2020-06-20,26
2020-06-23,55
2020-06-24,50
2020-06-25,151
2020-06-26,31
2020-06-27,11
2020-06-28,26
2020-06-29,162
2020-06-30,45
2020-07-01,45
2020-07-02,51
2020-07-03,86
2020-07-11,576
2020-07-12,97
2020-07-13,20
2020-07-14,151
2020-07-17,38
2020-07-18,22
2020-07-19,13
2020-07-20,13
2020-07-21,40
2020-07-22,81
2020-07-23,49
2020-07-24,55
2020-07-25,29
2020-07-26,25
2020-07-27,26
2020-07-28,37
2020-07-29,129
2020-07-30,39
2020-07-31,12
2020-08-01,1
2020-08-04,64
2020-08-05,169
2020-08-06,60
2020-08-07,12
2020-08-08,16
2020-08-09,7
2020-08-10,4
2020-08-11,40
2020-08-12,125
2020-08-13,34
2020-08-14,50
2020-08-15,12
2020-08-16,17
2020-08-17,15
2020-08-18,25
2020-08-19,178
2020-08-20,48
2020-08-21,53
2020-08-22,19
2020-08-23,18
2020-08-24,7
2020-08-25,51
2020-08-26,160
2020-08-27,47
2020-08-28,38
2020-08-29,21
2020-08-30,62
2020-08-31,43
2020-09-01,19
2020-09-02,123
2020-09-05,139
2020-09-06,108
2020-09-07,12
2020-09-08,171
2020-09-09,159
2020-09-10,33
2020-09-11,26
2020-09-12,28
2020-09-13,17
2020-09-14,23
2020-09-15,208
2020-09-16,183
2020-09-17,53
2020-09-18,20
2020-09-19,33
2020-09-20,28
2020-09-21,25
2020-09-22,100
2020-09-23,180
2020-09-24,24
2020-09-25,64
2020-09-26,65
2020-09-27,40
2020-09-28,16
2020-09-29,158
2020-09-30,227
2020-10-01,39
2020-10-02,58
2020-10-05,34
2020-10-06,41
2020-10-09,102
2020-10-10,30
2020-10-13,85
2020-10-14,178
2020-10-17,62
2020-10-18,56
2020-10-19,7
2020-10-20,84
2020-10-21,129
2020-10-22,83
2020-10-23,27
2020-10-24,37
2020-10-27,128
2020-10-28,51
2020-10-29,52
2020-10-30,362
2020-11-04,40
2020-11-05,82
2020-11-06,140
2020-11-10,302
2020-11-13,111
2020-11-14,39
2020-11-15,40
2020-11-18,430
2020-11-19,18
2020-11-20,67
2020-11-21,5
2020-11-22,81
2020-11-23,119
2020-11-24,103
2020-11-25,196
2020-11-26,179
2020-11-27,73
2020-11-28,15
2020-11-29,156
2020-11-30,68
2020-12-01,47
2020-12-04,51
2020-12-07,402
2020-12-08,58
2020-12-09,637
2020-12-10,112
2020-12-11,291
2020-12-14,223
2020-12-17,45
2020-12-18,113
2020-12-19,104
2020-12-20,20
2020-12-21,24
2020-12-24,528
2020-12-27,67
2020-12-28,363
2020-12-29,126
2020-12-30,98
2020-12-31,69
2021-01-01,133
2021-01-04,47
2021-01-05,143
2021-01-06,212
2021-01-07,184
2021-01-08,264
2021-01-11,57
2021-01-12,299
2021-01-13,193
2021-01-14,275
2021-01-15,120
2021-01-18,53
2021-01-19,215
2021-01-20,297
2021-01-21,221
2021-01-22,233
2021-01-23,236
2021-01-26,322
2021-01-27,228
2021-01-28,162
2021-02-02,293
2021-02-03,338
2021-02-04,85
2021-02-05,149
2021-02-06,33
2021-02-09,270
2021-02-10,295
2021-02-11,208
2021-02-12,113
2021-02-13,153
2021-02-14,85
2021-02-15,18
2021-02-16,202
2021-02-17,231
2021-02-18,154
2021-02-21,70
2021-02-22,14
2021-02-25,492
2021-02-26,148
2021-02-27,226
2021-02-28,115
2021-03-01,155
2021-03-02,309
2021-03-05,474
2021-03-06,107
2021-03-07,119
2021-03-08,167
2021-03-09,281
2021-03-10,278
2021-03-11,419
2021-03-12,178
2021-03-13,269
2021-03-14,82
2021-03-15,214
2021-03-16,294
2021-03-17,341
2021-03-18,95
2021-03-19,317
2021-03-20,70
2021-03-21,214
2021-03-22,256
2021-03-23,347
2021-03-24,336
2021-03-25,275
2021-03-26,251
2021-03-27,210
2021-03-28,121
2021-03-29,243
2021-03-30,382
2021-03-31,664
2021-04-01,674
2021-04-05,165
2021-04-06,311
2021-04-07,611
2021-04-08,244
2021-04-09,289
2021-04-10,110
2021-04-11,253
2021-04-12,104
2021-04-13,425
2021-04-16,351
2021-04-17,369
2021-04-18,137
2021-04-19,243
2021-04-20,246
2021-04-21,994
2021-04-22,1114
2021-04-23,828
2021-04-24,1007
2021-04-25,737
2021-04-26,550
2021-04-27,685
2021-04-28,634
2021-04-29,1018
2021-04-30,986
2021-05-01,1252
2021-05-02,1736
2021-05-03,1278
2021-05-04,2065
2021-05-05,1723
2021-05-06,1349
2021-05-07,2206
2021-05-08,1616
2021-05-09,1380
2021-05-10,2217
2021-05-11,2053
2021-05-12,812
2021-05-13,274
2021-05-14,173
2021-05-15,253
2021-05-16,401
2021-05-17,2522
2021-05-18,2974
2021-05-19,2622
2021-05-20,3034
2021-05-21,2733
2021-05-22,1679
2021-05-23,1933
2021-05-24,2496
2021-05-25,3290
2021-05-26,2804
2021-05-27,2673
2021-05-28,2355
2021-05-29,2320
2021-05-30,2475
2021-05-31,2732
2021-06-01,2708
2021-06-02,3579
2021-06-03,3816
2021-06-04,3229
2021-06-05,2794
2021-06-06,2457
2021-06-07,2729
2021-06-08,3517
2021-06-09,3711
2021-06-10,4036
2021-06-11,3584
2021-06-12,2984
2021-06-13,3140
2021-06-14,4055
2021-06-15,3211
2021-06-16,3089
2021-06-17,3083
2021-06-18,2995
2021-06-19,3043
2021-06-20,2459
2021-06-21,2890
2021-06-22,3347
2021-06-23,3022
2021-06-24,3027
2021-06-25,3312
2021-06-26,2651
2021-06-27,3073
2021-06-28,2935
2021-06-29,3015
2021-06-30,3462
2021-07-01,3653
2021-07-02,3238
2021-07-03,3738
2021-07-04,3510
2021-07-05,3421
2021-07-06,4300
2021-07-07,3846
2021-07-08,4556
2021-07-09,4523
2021-07-10,3763
2021-07-11,4001
2021-07-12,3600
2021-07-13,3882
2021-07-14,3957
2021-07-15,3409
2021-07-16,4407
2021-07-17,3871
2021-07-18,3735
2021-07-19,3612
2021-07-20,3412
2021-07-21,4156
2021-07-22,3694
2021-07-23,3004
2021-07-24,3095
2021-07-25,2831
2021-07-29,3170
2021-07-30,3445
2021-07-31,3519
2021-08-01,3365
2021-08-02,3504
2021-08-03,3352
2021-08-04,2743
2021-08-05,2899
2021-08-06,1981
2021-08-07,1856
2021-08-08,1085
2021-08-09,1588
2021-08-10,1622
2021-08-11,2940
2021-08-14,1178
2021-08-15,2892
2021-08-16,1802
2021-08-17,1400
2021-08-18,1803
2021-08-19,1457
2021-08-20,1744
2021-08-21,1883
2021-08-22,2115
2021-08-23,1553
2021-08-24,1650
2021-08-25,1504
2021-08-26,1716
2021-08-27,1219
2021-08-28,790
2021-08-29,1375
2021-08-30,1435
