dates,covid19mobilitytrend_transporthub
2020-02-15,4
2020-02-16,3
2020-02-17,-2
2020-02-18,6
2020-02-19,4
2020-02-20,0
2020-02-21,10
2020-02-22,7
2020-02-23,2
2020-02-24,0
2020-02-25,5
2020-02-26,4
2020-02-27,-1
2020-02-28,6
2020-02-29,2
2020-03-01,-1
2020-03-02,-2
2020-03-03,4
2020-03-04,2
2020-03-05,2
2020-03-06,6
2020-03-07,5
2020-03-08,3
2020-03-09,0
2020-03-10,2
2020-03-11,0
2020-03-12,-9
2020-03-13,-2
2020-03-14,0
2020-03-15,-6
2020-03-16,-5
2020-03-17,-7
2020-03-18,-5
2020-03-19,-2
2020-03-20,-15
2020-03-21,-28
2020-03-22,-32
2020-03-23,-26
2020-03-24,-26
2020-03-25,-28
2020-03-26,-37
2020-03-27,-34
2020-03-28,-40
2020-03-29,-59
2020-03-30,-46
2020-03-31,-47
2020-04-01,-44
2020-04-02,-43
2020-04-03,-55
2020-04-04,-56
2020-04-05,-66
2020-04-06,-59
2020-04-07,-54
2020-04-08,-85
2020-04-09,-63
2020-04-10,-80
2020-04-11,-55
2020-04-12,-69
2020-04-13,-83
2020-04-14,-52
2020-04-15,-55
2020-04-16,-55
2020-04-17,-43
2020-04-18,-32
2020-04-19,-59
2020-04-20,-42
2020-04-21,-41
2020-04-22,-43
2020-04-23,-42
2020-04-24,-41
2020-04-25,-32
2020-04-26,-59
2020-04-27,-43
2020-04-28,-40
2020-04-29,-38
2020-04-30,-34
2020-05-01,-29
2020-05-02,-19
2020-05-03,-52
2020-05-04,-30
2020-05-05,-29
2020-05-06,-29
2020-05-07,-25
2020-05-08,-26
2020-05-09,-12
2020-05-10,-37
2020-05-11,-30
2020-05-12,-25
2020-05-13,-26
2020-05-14,-23
2020-05-15,-22
2020-05-16,-18
2020-05-17,-39
2020-05-18,-29
2020-05-19,-24
2020-05-20,-25
2020-05-21,-29
2020-05-22,-22
2020-05-23,-19
2020-05-24,-36
2020-05-25,-32
2020-05-26,-27
2020-05-27,-27
2020-05-28,-25
2020-05-29,-20
2020-05-30,-19
2020-05-31,-40
2020-06-01,-28
2020-06-02,-23
2020-06-03,-22
2020-06-04,-24
2020-06-05,-17
2020-06-06,-16
2020-06-07,-34
2020-06-08,-28
2020-06-09,-24
2020-06-10,-22
2020-06-11,-25
2020-06-12,-22
2020-06-13,-20
2020-06-14,-36
2020-06-15,-31
2020-06-16,-26
2020-06-17,-28
2020-06-18,-30
2020-06-19,-25
2020-06-20,-24
2020-06-21,-38
2020-06-22,-31
2020-06-23,-28
2020-06-24,-25
2020-06-25,-23
2020-06-26,-18
2020-06-27,-19
2020-06-28,-27
2020-06-29,-24
2020-06-30,-23
2020-07-01,-22
2020-07-02,-24
2020-07-03,-19
2020-07-04,-16
2020-07-05,-29
2020-07-06,-24
2020-07-07,-21
2020-07-08,-24
2020-07-09,-22
2020-07-10,-16
2020-07-11,-27
2020-07-12,-40
2020-07-13,-30
2020-07-14,-31
2020-07-15,-29
2020-07-16,-29
2020-07-17,-19
2020-07-18,-22
2020-07-19,-33
2020-07-20,-27
2020-07-21,-20
2020-07-22,-17
2020-07-23,-15
2020-07-24,-10
2020-07-25,-11
2020-07-26,-28
2020-07-27,-20
2020-07-28,-17
2020-07-29,-17
2020-07-30,-19
2020-07-31,-12
2020-08-01,-19
2020-08-02,-31
2020-08-03,-21
2020-08-04,-15
2020-08-05,-13
2020-08-06,-10
2020-08-07,-9
2020-08-08,-11
2020-08-09,-25
2020-08-10,-15
2020-08-11,-15
2020-08-12,-17
