dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,1
2020-02-16,1
2020-02-17,-3
2020-02-18,-5
2020-02-19,-4
2020-02-20,1
2020-02-21,2
2020-02-22,-1
2020-02-23,6
2020-02-24,-6
2020-02-25,-7
2020-02-26,-6
2020-02-27,-8
2020-02-28,-3
2020-02-29,-1
2020-03-01,0
2020-03-02,-7
2020-03-03,-7
2020-03-04,-6
2020-03-05,0
2020-03-06,0
2020-03-07,1
2020-03-08,2
2020-03-09,-5
2020-03-10,-6
2020-03-11,-4
2020-03-12,-10
2020-03-13,-4
2020-03-14,-5
2020-03-15,2
2020-03-16,-6
2020-03-17,-7
2020-03-18,-8
2020-03-19,23
2020-03-20,6
2020-03-21,-14
2020-03-22,-18
2020-03-23,-9
2020-03-24,-8
2020-03-25,-11
2020-03-26,-15
2020-03-27,-16
2020-03-28,-21
2020-03-29,-25
2020-03-30,-21
2020-03-31,-27
2020-04-01,-22
2020-04-02,-11
2020-04-03,-23
2020-04-04,-27
2020-04-05,-33
2020-04-06,-27
2020-04-07,-20
2020-04-08,-73
2020-04-09,-33
2020-04-10,-56
2020-04-11,-29
2020-04-12,-36
2020-04-13,-58
2020-04-14,-24
2020-04-15,-26
2020-04-16,-23
2020-04-17,-23
2020-04-18,-16
2020-04-19,-20
2020-04-20,-20
2020-04-21,-22
2020-04-22,-24
2020-04-23,-23
2020-04-24,-21
2020-04-25,-13
2020-04-26,-23
2020-04-27,-24
2020-04-28,-22
2020-04-29,-23
2020-04-30,-14
2020-05-01,-10
2020-05-02,-5
2020-05-03,-12
2020-05-04,-9
2020-05-05,-12
2020-05-06,-10
2020-05-07,-12
2020-05-08,-10
2020-05-09,5
2020-05-10,4
2020-05-11,-12
2020-05-12,-11
2020-05-13,-14
2020-05-14,-7
2020-05-15,-4
2020-05-16,-1
2020-05-17,-8
2020-05-18,-11
2020-05-19,-11
2020-05-20,-8
2020-05-21,-11
2020-05-22,-8
2020-05-23,-1
2020-05-24,-9
2020-05-25,-15
2020-05-26,-13
2020-05-27,-13
2020-05-28,-7
2020-05-29,-2
2020-05-30,-2
2020-05-31,-10
2020-06-01,-5
2020-06-02,-4
2020-06-03,-3
2020-06-04,-5
2020-06-05,0
2020-06-06,0
2020-06-07,-3
2020-06-08,-6
2020-06-09,-8
2020-06-10,-6
2020-06-11,-3
2020-06-12,-1
2020-06-13,0
2020-06-14,-5
2020-06-15,-8
2020-06-16,-6
2020-06-17,-5
2020-06-18,-10
2020-06-19,-7
2020-06-20,-2
2020-06-21,-4
2020-06-22,-9
2020-06-23,-7
2020-06-24,-3
2020-06-25,-1
2020-06-26,0
2020-06-27,2
2020-06-28,-1
2020-06-29,-6
2020-06-30,-1
2020-07-01,-2
2020-07-02,-8
2020-07-03,-2
2020-07-04,2
2020-07-05,4
2020-07-06,0
2020-07-07,4
2020-07-08,2
2020-07-09,7
2020-07-10,8
2020-07-11,10
2020-07-12,13
2020-07-13,4
2020-07-14,3
2020-07-15,6
2020-07-16,1
2020-07-17,6
2020-07-18,4
2020-07-19,7
2020-07-20,2
2020-07-21,4
2020-07-22,7
2020-07-23,10
2020-07-24,14
2020-07-25,14
2020-07-26,14
2020-07-27,5
2020-07-28,7
2020-07-29,8
2020-07-30,4
2020-07-31,10
2020-08-01,8
2020-08-02,12
2020-08-03,6
2020-08-04,7
2020-08-05,11
2020-08-06,11
2020-08-07,11
2020-08-08,12
2020-08-09,14
2020-08-10,7
2020-08-11,7
2020-08-12,8
2020-08-13,4
2020-08-14,8
2020-08-15,10
2020-08-16,15
2020-08-20,5
2020-08-21,10
2020-08-22,12
2020-08-27,4
2020-08-28,9
2020-08-29,9
2020-09-03,4
2020-09-04,10
2020-09-05,17
2020-09-07,-24
2020-09-10,0
2020-09-11,6
2020-09-12,7
2020-09-13,7
2020-09-14,4
2020-09-15,10
2020-09-16,13
2020-09-17,9
2020-09-18,11
2020-09-19,10
2020-09-20,11
2020-09-21,3
2020-09-22,4
2020-09-23,9
2020-09-24,0
2020-09-25,4
2020-09-26,4
2020-09-27,5
2020-09-28,4
2020-09-29,4
2020-09-30,7
2020-10-01,5
2020-10-02,6
2020-10-03,1
2020-10-04,9
2020-10-05,3
2020-10-06,5
2020-10-07,10
2020-10-08,9
2020-10-09,9
2020-10-10,-2
2020-10-11,1
2020-10-12,0
2020-10-13,3
2020-10-14,7
2020-10-15,9
2020-10-16,8
2020-10-17,5
2020-10-18,6
2020-10-19,4
2020-10-20,4
2020-10-21,4
2020-10-22,2
2020-10-23,5
2020-10-24,5
2020-10-25,5
2020-10-26,4
2020-10-27,6
2020-10-28,9
2020-10-29,7
2020-10-30,11
2020-10-31,8
2020-11-01,14
2020-11-02,-26
2020-11-03,10
2020-11-04,7
2020-11-05,2
2020-11-06,4
2020-11-07,4
2020-11-08,10
2020-11-09,4
2020-11-10,7
2020-11-11,12
2020-11-12,16
2020-11-13,13
2020-11-14,13
2020-11-15,-8
2020-11-16,-32
2020-11-17,3
2020-11-18,3
2020-11-19,-5
2020-11-20,-1
2020-11-21,-2
2020-11-22,-4
2020-11-23,-3
2020-11-24,-1
2020-11-25,7
2020-11-26,9
2020-11-27,6
2020-11-28,2
2020-11-29,5
2020-11-30,2
2020-12-01,8
2020-12-02,8
2020-12-03,4
2020-12-04,5
2020-12-05,4
2020-12-06,-2
2020-12-07,5
2020-12-08,6
2020-12-09,11
2020-12-10,13
2020-12-11,12
2020-12-12,10
2020-12-13,11
2020-12-14,8
2020-12-15,20
2020-12-16,42
2020-12-17,-45
2020-12-18,-48
2020-12-19,2
2020-12-20,5
2020-12-21,14
2020-12-22,21
2020-12-23,33
2020-12-24,54
2020-12-25,-26
2020-12-26,-10
2020-12-27,-10
2020-12-28,-31
2020-12-29,10
2020-12-30,11
2020-12-31,25
2021-01-01,-36
2021-01-02,-7
2021-01-03,-12
2021-01-04,-3
2021-01-05,3
2021-01-06,7
2021-01-07,8
2021-01-08,4
2021-01-09,3
2021-01-10,-1
2021-01-11,3
2021-01-12,3
2021-01-13,4
2021-01-14,-7
2021-01-15,-6
2021-01-16,-7
2021-01-17,-7
2021-01-18,1
2021-01-19,-5
2021-01-20,-5
2021-01-21,-6
2021-01-22,-6
2021-01-23,-6
2021-01-24,-8
2021-01-25,-5
2021-01-26,-7
2021-01-27,-5
2021-01-28,-11
2021-01-29,-18
2021-01-30,-18
2021-01-31,-63
2021-02-01,-22
2021-02-02,-11
2021-02-03,-8
2021-02-04,-4
2021-02-05,-5
2021-02-06,-5
2021-02-07,-6
2021-02-08,-1
2021-02-09,1
2021-02-10,1
2021-02-11,-7
2021-02-12,-1
2021-02-13,3
2021-02-14,3
2021-02-15,0
2021-02-16,3
2021-02-17,7
2021-02-18,7
2021-02-19,5
2021-02-20,9
2021-02-21,1
2021-02-22,4
2021-02-23,5
2021-02-24,6
2021-02-25,1
2021-02-26,6
2021-02-27,8
2021-02-28,7
2021-03-01,9
2021-03-02,5
2021-03-03,11
2021-03-04,15
2021-03-05,15
2021-03-06,14
2021-03-07,9
2021-03-08,9
2021-03-09,9
2021-03-10,15
2021-03-11,8
2021-03-12,11
2021-03-13,9
2021-03-14,3
2021-03-15,7
2021-03-16,14
2021-03-17,18
2021-03-18,19
2021-03-19,20
2021-03-20,18
2021-03-21,15
2021-03-22,14
2021-03-23,12
2021-03-24,7
2021-03-25,4
2021-03-26,14
2021-03-27,15
2021-03-28,16
2021-03-29,6
2021-03-30,10
2021-03-31,27
2021-04-01,39
2021-04-02,-10
2021-04-03,16
2021-04-04,11
2021-04-05,-18
2021-04-06,23
2021-04-07,16
2021-04-08,9
2021-04-09,10
2021-04-10,15
2021-04-11,13
2021-04-12,12
2021-04-13,14
2021-04-14,13
2021-04-15,16
2021-04-16,15
2021-04-17,17
2021-04-18,15
2021-04-19,-5
2021-04-20,14
2021-04-21,20
2021-04-22,2
2021-04-23,1
2021-04-24,9
2021-04-25,-61
2021-04-26,-18
2021-04-27,-19
2021-04-28,-14
2021-04-29,-10
2021-04-30,1
2021-05-01,-60
2021-05-02,-70
2021-05-03,-4
2021-05-04,-12
2021-05-05,-6
2021-05-06,-10
2021-05-07,-1
2021-05-08,-12
2021-05-09,-13
2021-05-10,-21
2021-05-11,20
2021-05-12,8
2021-05-13,4
2021-05-14,11
2021-05-15,-58
2021-05-16,-67
2021-05-17,-63
2021-05-18,-61
2021-05-19,-2
2021-05-20,-22
2021-05-21,-12
2021-05-22,-12
2021-05-23,-28
2021-05-24,-27
2021-05-25,-17
2021-05-26,-17
2021-05-27,-10
2021-05-28,-11
2021-05-29,-5
2021-05-30,-16
2021-05-31,-14
2021-06-01,-13
2021-06-02,0
2021-06-03,-10
2021-06-04,-5
2021-06-05,2
2021-06-06,-7
2021-06-07,-12
2021-06-08,-8
2021-06-09,-6
2021-06-10,9
2021-06-11,6
2021-06-12,10
2021-06-13,-3
2021-06-14,-4
2021-06-15,0
2021-06-16,7
2021-06-17,-3
2021-06-18,-1
2021-06-19,8
2021-06-20,-3
2021-06-21,-11
2021-06-22,-7
2021-06-23,-7
2021-06-24,-2
2021-06-25,0
2021-06-26,5
2021-06-27,-4
2021-06-28,-10
2021-06-29,-9
2021-06-30,1
2021-07-01,-5
2021-07-02,-2
2021-07-03,6
2021-07-04,-1
2021-07-05,-6
2021-07-06,-6
2021-07-07,-4
2021-07-08,6
2021-07-09,4
2021-07-10,9
2021-07-11,-1
2021-07-12,-5
2021-07-13,-6
2021-07-14,-4
2021-07-15,-8
2021-07-16,-6
2021-07-17,3
2021-07-18,-7
2021-07-19,-8
2021-07-20,-6
2021-07-21,-6
2021-07-22,-2
2021-07-23,-1
2021-07-24,4
2021-07-25,-2
2021-07-26,-10
2021-07-27,-10
2021-07-28,-10
2021-07-29,-9
2021-07-30,-5
2021-07-31,7
2021-08-01,4
2021-08-02,-7
2021-08-03,-5
2021-08-04,-2
2021-08-05,6
2021-08-06,6
2021-08-07,15
2021-08-08,11
2021-08-09,1
2021-08-10,-1
2021-08-11,-1
2021-08-12,-10
2021-08-13,-2
2021-08-14,11
2021-08-15,7
2021-08-16,-7
2021-08-17,-3
2021-08-18,1
2021-08-19,4
2021-08-20,9
2021-08-21,23
2021-08-22,33
2021-08-23,20
2021-08-24,19
2021-08-25,19
2021-08-26,12
2021-08-27,17
2021-08-28,26
2021-08-29,25
2021-08-30,13
2021-08-31,13
2021-09-01,13
2021-09-02,15
2021-09-03,15
2021-09-04,36
2021-09-05,37
2021-09-06,15
2021-09-07,-17
2021-09-08,19
2021-09-09,7
2021-09-10,11
2021-09-11,22
2021-09-12,12
2021-09-13,8
2021-09-14,10
2021-09-15,13
2021-09-16,17
2021-09-17,19
2021-09-18,30
2021-09-19,23
2021-09-20,12
2021-09-21,16
2021-09-22,19
2021-09-23,13
2021-09-24,19
2021-09-25,27
2021-09-26,21
2021-09-27,16
2021-09-28,17
2021-09-29,20
2021-09-30,25
2021-10-01,27
2021-10-02,34
2021-10-03,26
2021-10-04,24
2021-10-05,26
2021-10-06,27
2021-10-07,22
2021-10-08,27
2021-10-09,31
2021-10-10,30
2021-10-11,24
2021-10-12,25
2021-10-13,26
2021-10-14,32
2021-10-15,34
2021-10-16,38
2021-10-17,41
2021-10-18,-9
2021-10-19,31
2021-10-20,29
2021-10-21,21
2021-10-22,28
2021-10-23,32
2021-10-24,37
2021-10-25,24
2021-10-26,30
2021-10-27,33
2021-10-28,38
2021-10-29,38
2021-10-30,54
2021-10-31,75
2021-11-01,56
2021-11-02,56
2021-11-03,73
2021-11-04,-10
2021-11-05,32
2021-11-06,33
2021-11-07,41
2021-11-08,27
2021-11-09,33
