dates,incrementalcount_medicaltest_conditioncovid_19
2020-02-06,1
2020-02-26,8
2020-02-27,10
2020-02-28,13
2020-02-29,8
2020-03-01,18
2020-03-02,23
2020-03-03,28
2020-03-04,36
2020-03-05,35
2020-03-06,72
2020-03-07,29
2020-03-08,21
2020-03-09,65
2020-03-10,60
2020-03-11,77
2020-03-12,146
2020-03-13,206
2020-03-14,167
2020-03-15,503
2020-03-16,353
2020-03-17,231
2020-03-18,481
2020-03-19,381
2020-03-20,415
2020-03-21,648
2020-03-22,165
2020-03-23,525
2020-03-24,1438
2020-03-25,1063
2020-03-26,1164
2020-03-27,1288
2020-03-28,1063
2020-03-29,871
2020-03-30,1194
2020-03-31,2034
2020-04-01,1413
2020-04-02,2595
2020-04-03,1632
2020-04-04,1421
2020-04-05,916
2020-04-06,1792
2020-04-07,1360
2020-04-08,1864
2020-04-09,1604
2020-04-10,1675
2020-04-11,942
2020-04-12,450
2020-04-13,1705
2020-04-14,1877
2020-04-15,2282
2020-04-16,1709
2020-04-17,2199
2020-04-18,785
2020-04-19,677
2020-04-20,1498
2020-04-21,1682
2020-04-22,1756
2020-04-23,1249
2020-04-24,1264
2020-04-25,683
2020-04-26,561
2020-04-27,1312
2020-04-28,1966
2020-04-29,1845
2020-04-30,1352
2020-05-01,775
2020-05-02,853
2020-05-03,675
2020-05-04,1889
2020-05-05,1769
2020-05-06,1840
2020-05-07,1512
2020-05-08,1226
2020-05-09,770
2020-05-10,721
2020-05-11,1242
2020-05-12,1372
2020-05-13,1367
2020-05-14,1163
2020-05-15,932
2020-05-16,820
2020-05-17,830
2020-05-18,1544
2020-05-19,1249
2020-05-20,1564
2020-05-21,1063
2020-05-22,846
2020-05-23,634
2020-05-24,984
2020-05-25,1804
2020-05-26,1844
2020-05-27,1382
2020-05-28,1224
2020-05-29,1221
2020-05-30,832
2020-05-31,869
2020-06-01,1293
2020-06-02,1522
2020-06-03,1270
2020-06-04,1341
2020-06-05,1038
2020-06-06,824
2020-06-07,697
2020-06-08,1452
2020-06-09,1444
