dates,count_medicalconditionincident_covid_19_patienthospitalized
2020-01-06,1
2020-01-18,1
2020-02-12,1
2020-02-25,1
2020-02-26,1
2020-02-27,1
2020-02-28,1
2020-02-29,1
2020-03-01,1
2020-03-02,1
2020-03-03,1
2020-03-04,1
2020-03-05,1
2020-03-06,1
2020-03-07,1
2020-03-08,1
2020-03-09,2
2020-03-10,2
2020-03-11,1
2020-03-12,2
2020-03-13,3
2020-03-14,4
2020-03-15,6
2020-03-16,10
2020-03-17,14
2020-03-18,20
2020-03-19,24
2020-03-20,25
2020-03-21,28
2020-03-22,36
2020-03-23,40
2020-03-24,47
2020-03-25,52
2020-03-26,59
2020-03-27,72
2020-03-28,88
2020-03-29,95
2020-03-30,102
2020-03-31,93
2020-04-01,97
2020-04-02,118
2020-04-03,134
2020-04-04,135
2020-04-05,132
2020-04-06,140
2020-04-07,130
2020-04-08,136
2020-04-09,142
2020-04-10,150
2020-04-11,152
2020-04-12,147
2020-04-13,144
2020-04-14,132
2020-04-15,124
2020-04-16,117
2020-04-17,123
2020-04-18,124
2020-04-19,121
2020-04-20,109
2020-04-21,109
2020-04-22,107
2020-04-23,98
2020-04-24,95
2020-04-25,94
2020-04-26,87
2020-04-27,84
2020-04-28,74
2020-04-29,69
2020-04-30,72
2020-05-01,74
2020-05-02,74
2020-05-03,66
2020-05-04,63
2020-05-05,56
2020-05-06,53
2020-05-07,46
2020-05-08,47
2020-05-09,46
2020-05-10,45
2020-05-11,44
2020-05-12,41
2020-05-13,41
2020-05-14,39
2020-05-15,41
2020-05-16,41
2020-05-17,41
2020-05-18,38
2020-05-19,38
2020-05-20,37
2020-05-21,37
2020-05-22,40
2020-05-23,40
2020-05-24,37
2020-05-25,31
2020-05-26,30
2020-05-27,33
2020-05-28,27
2020-05-29,28
2020-05-30,27
2020-05-31,22
2020-06-01,21
2020-06-02,21
2020-06-03,16
2020-06-04,14
2020-06-05,14
2020-06-06,15
2020-06-07,13
2020-06-08,16
2020-06-09,15
2020-06-10,15
2020-06-11,15
2020-06-12,15
2020-06-13,15
2020-06-14,13
2020-06-15,11
2020-06-16,12
2020-06-17,9
2020-06-18,7
2020-06-19,7
2020-06-20,5
2020-06-21,5
2020-06-22,5
2020-06-23,6
2020-06-24,4
2020-06-25,3
2020-06-26,3
2020-06-27,4
2020-06-28,3
2020-06-29,3
2020-06-30,2
2020-07-01,1
2020-07-02,2
2020-07-03,2
2020-07-04,2
2020-07-05,2
2020-07-06,2
2020-07-07,2
2020-07-08,4
2020-07-09,4
2020-07-10,4
2020-07-11,4
2020-07-12,4
2020-07-13,4
2020-07-14,4
2020-07-15,4
2020-07-16,4
2020-07-17,4
2020-07-18,4
2020-07-19,4
2020-07-20,4
2020-07-21,3
2020-07-22,3
2020-07-23,3
2020-07-24,3
2020-07-25,3
2020-07-26,3
2020-07-27,3
2020-07-28,4
2020-07-29,4
2020-07-30,4
2020-07-31,5
2020-08-01,5
2020-08-02,8
2020-08-03,9
2020-08-04,9
2020-08-05,9
2020-08-06,8
2020-08-07,8
2020-08-08,8
2020-08-09,9
2020-08-10,9
2020-08-11,8
2020-08-12,8
2020-08-13,8
2020-08-14,7
2020-08-15,6
