dates,cumulativecount_medicaltest_conditioncovid_19
2020-02-05,1
2020-02-06,2
2020-02-12,3
2020-02-21,4
2020-02-25,5
2020-02-26,13
2020-02-27,23
2020-02-28,36
2020-02-29,44
2020-03-01,62
2020-03-02,85
2020-03-03,113
2020-03-04,149
2020-03-05,184
2020-03-06,256
2020-03-07,285
2020-03-08,306
2020-03-09,371
2020-03-10,431
2020-03-11,508
2020-03-12,654
2020-03-13,860
2020-03-14,1027
2020-03-15,1530
2020-03-16,1883
2020-03-17,2114
2020-03-18,2595
2020-03-19,2976
2020-03-20,3391
2020-03-21,4039
2020-03-22,4204
2020-03-23,4729
2020-03-24,6167
2020-03-25,7230
2020-03-26,8394
2020-03-27,9682
2020-03-28,10745
2020-03-29,11616
2020-03-30,12810
2020-03-31,14844
2020-04-01,16257
2020-04-02,18852
2020-04-03,20484
2020-04-04,21905
2020-04-05,22821
2020-04-06,24613
2020-04-07,25973
2020-04-08,27837
2020-04-09,29441
2020-04-10,31116
2020-04-11,32058
2020-04-12,32508
2020-04-13,34213
2020-04-14,36090
2020-04-15,38372
2020-04-16,40081
2020-04-17,42280
2020-04-18,43065
2020-04-19,43742
2020-04-20,45240
2020-04-21,46922
2020-04-22,48678
2020-04-23,49927
2020-04-24,51191
2020-04-25,51874
2020-04-26,52435
2020-04-27,53747
2020-04-28,55713
2020-04-29,57558
2020-04-30,58910
2020-05-01,59685
2020-05-02,60538
2020-05-03,61213
2020-05-04,63102
2020-05-05,64871
2020-05-06,66711
2020-05-07,68223
2020-05-08,69449
2020-05-09,70219
2020-05-10,70940
2020-05-11,72182
2020-05-12,73554
2020-05-13,74921
2020-05-14,76084
2020-05-15,77016
2020-05-16,77836
2020-05-17,78666
2020-05-18,80210
2020-05-19,81459
2020-05-20,83023
2020-05-21,84086
2020-05-22,84932
2020-05-23,85566
2020-05-24,86550
2020-05-25,88354
2020-05-26,90198
2020-05-27,91580
2020-05-28,92804
2020-05-29,94025
2020-05-30,94857
2020-05-31,95726
2020-06-01,97019
2020-06-02,98541
2020-06-03,99811
2020-06-04,101152
2020-06-05,102190
2020-06-06,103014
2020-06-07,103711
2020-06-08,105163
2020-06-09,106607
2020-06-10,107794
2020-06-11,108953
2020-06-12,109982
2020-06-13,110722
2020-06-14,111532
2020-06-15,112926
2020-06-16,114700
2020-06-17,116200
2020-06-18,117777
2020-06-19,118627
2020-06-20,119157
2020-06-21,119515
2020-06-22,120140
2020-06-23,120485
2020-06-24,120943
2020-06-25,121672
2020-06-26,122242
2020-06-27,122699
2020-06-28,123152
2020-06-29,124169
2020-06-30,124994
2020-07-01,125904
2020-07-02,126427
2020-07-03,126761
2020-07-04,127151
2020-07-05,127538
2020-07-06,128339
2020-07-07,129072
2020-07-08,129674
2020-07-09,130241
2020-07-10,130659
2020-07-11,130879
2020-07-12,131161
2020-07-13,131698
2020-07-14,132348
2020-07-15,132882
2020-07-16,133428
2020-07-17,133776
2020-07-18,133968
2020-07-19,134099
2020-07-20,134609
2020-07-21,135272
2020-07-22,135794
2020-07-23,136247
2020-07-24,136657
2020-07-25,136930
2020-07-26,137101
2020-07-27,137470
2020-07-28,138127
2020-07-29,138945
2020-07-30,139717
2020-07-31,140362
2020-08-01,140784
2020-08-02,141107
2020-08-03,141915
2020-08-04,143061
2020-08-05,144184
2020-08-06,145361
2020-08-07,147030
2020-08-08,147483
2020-08-09,148801
2020-08-10,150590
2020-08-11,152284
2020-08-12,153686
2020-08-13,155373
2020-08-14,156842
2020-08-15,158076
2020-08-16,158477
2020-08-17,160045
2020-08-18,161395
2020-08-19,162488
2020-08-20,163541
2020-08-21,164933
2020-08-22,165495
2020-08-23,165919
2020-08-24,167463
2020-08-25,169164
2020-08-26,170807
2020-08-27,172391
2020-08-28,173826
2020-08-29,174640
2020-08-30,174927
2020-08-31,177692
2020-09-01,179644
2020-09-02,182317
2020-09-03,184908
2020-09-04,187726
2020-09-05,189069
2020-09-06,189981
2020-09-07,192225
2020-09-08,194700
2020-09-09,197080
2020-09-10,199519
2020-09-11,202522
2020-09-12,204658
2020-09-13,206485
2020-09-14,209568
2020-09-15,212697
2020-09-16,216307
2020-09-17,219021
2020-09-18,223029
2020-09-19,225373
2020-09-20,227362
2020-09-21,231153
2020-09-22,234258
2020-09-23,238320
2020-09-24,241689
2020-09-25,245176
2020-09-26,248316
2020-09-27,252187
2020-09-28,256341
2020-09-29,260145
2020-09-30,263884
2020-10-01,266956
2020-10-02,270664
2020-10-03,272529
2020-10-04,273540
2020-10-05,277010
2020-10-06,278874
2020-10-07,283070
2020-10-08,285568
2020-10-09,288610
2020-10-10,290229
2020-10-11,291687
2020-10-12,295111
2020-10-13,297774
2020-10-14,300774
2020-10-15,303118
2020-10-16,305897
2020-10-17,307291
2020-10-18,308519
2020-10-19,311430
2020-10-20,314093
2020-10-21,316428
2020-10-22,319113
2020-10-23,321233
2020-10-24,323299
2020-10-25,324530
2020-10-26,327159
2020-10-27,330208
2020-10-28,333239
2020-10-29,335931
2020-10-30,340278
2020-10-31,342361
2020-11-01,344129
2020-11-02,347365
2020-11-03,351935
2020-11-04,355659
2020-11-05,359690
2020-11-06,364582
2020-11-07,368116
2020-11-08,371912
2020-11-09,376395
2020-11-10,381208
2020-11-11,386471
2020-11-12,391273
2020-11-13,397070
2020-11-14,402317
2020-11-15,405827
2020-11-16,411101
2020-11-17,416610
2020-11-18,423774
2020-11-19,430638
2020-11-20,436070
2020-11-21,441037
2020-11-22,444790
2020-11-23,448884
2020-11-24,454613
2020-11-25,460267
