dates,cumulativecount_medicaltest_conditioncovid_19
2021-05-17,2340
2021-05-18,4307
2021-05-19,5789
2021-05-21,7604
2021-05-23,9235
2021-05-24,10361
2021-05-25,11845
2021-05-26,13612
2021-05-27,15602
2021-05-28,17751
2021-05-30,19679
2021-05-31,21681
2021-06-01,23897
2021-06-02,25829
2021-06-03,27554
2021-06-04,29474
2021-06-07,31347
2021-06-08,33192
2021-06-09,34593
2021-06-10,36003
2021-06-11,37829
2021-06-13,39177
2021-06-14,40584
2021-06-15,42599
2021-06-16,44423
2021-06-17,46224
2021-06-18,48025
2021-06-21,48936
2021-06-22,50095
2021-06-23,51389
2021-06-24,52963
2021-06-25,54122
2021-06-27,55476
2021-06-28,56605
2021-06-29,57463
2021-07-01,58987
2021-07-02,60657
2021-07-04,62374
2021-07-05,63217
2021-07-06,64776
2021-07-07,66960
2021-07-08,68570
2021-07-09,70030
2021-07-10,71997
2021-07-11,73245
2021-07-12,74744
2021-07-13,76367
2021-07-14,78255
2021-07-15,79706
2021-07-16,81403
2021-07-18,83759
2021-07-19,85055
2021-07-20,86900
2021-07-21,88051
2021-07-22,90307
2021-07-23,92061
2021-07-24,94632
2021-07-25,95985
2021-07-26,97329
2021-07-27,98712
2021-07-28,100792
2021-07-29,102874
2021-07-30,105253
2021-07-31,107837
2021-08-01,109862
2021-08-02,112160
2021-08-03,114111
2021-08-04,116807
2021-08-05,119199
2021-08-06,121399
2021-08-07,125283
2021-08-08,128508
2021-08-09,131239
2021-08-10,134584
2021-08-11,137309
2021-08-12,139722
2021-08-13,142640
2021-08-14,145127
2021-08-15,147445
2021-08-16,149932
2021-08-17,152078
2021-08-18,154847
2021-08-19,157303
2021-08-20,160620
2021-08-21,163373
2021-08-22,166096
2021-08-23,168523
2021-08-24,170865
2021-08-25,173992
2021-08-26,177359
2021-08-27,181099
2021-08-28,183938
2021-08-29,186899
2021-08-30,189111
2021-08-31,192632
2021-09-01,196460
2021-09-02,200171
2021-09-03,202978
2021-09-04,206158
2021-09-05,209251
2021-09-06,211730
2021-09-07,215889
2021-09-08,221274
2021-09-09,225596
2021-09-10,229918
2021-09-11,234358
2021-09-12,238450
2021-09-13,241875
2021-09-14,245860
2021-09-15,251093
2021-09-16,256363
2021-09-17,261053
2021-09-18,267557
2021-09-19,272875
2021-09-20,277992
2021-09-21,284500
2021-09-22,290413
2021-09-23,296065
2021-09-24,302030
2021-09-25,309704
2021-09-26,314520
2021-09-27,320586
2021-09-28,326497
2021-09-29,333572
2021-09-30,339909
2021-10-01,346302
2021-10-02,353011
2021-10-03,358275
2021-10-04,362866
2021-10-05,366691
2021-10-06,371565
2021-10-07,376530
2021-10-08,382014
2021-10-09,387095
2021-10-10,392755
2021-10-11,396355
2021-10-12,401595
2021-10-13,408022
2021-10-14,414877
2021-10-15,421389
2021-10-16,427991
2021-10-17,433613
2021-10-18,437250
2021-10-19,443161
2021-10-20,448871
2021-10-21,455450
2021-10-22,461030
2021-10-24,467868
2021-10-25,473609
2021-10-26,479718
2021-10-27,485225
2021-10-28,490822
2021-10-29,496410
2021-10-30,503585
2021-10-31,509758
2021-11-01,514971
2021-11-02,520386
2021-11-03,526988
2021-11-04,534167
2021-11-05,542561
2021-11-06,549794
2021-11-07,556266
2021-11-08,562500
2021-11-09,569607
2021-11-10,577310
2021-11-11,582850
2021-11-12,589579
2021-11-15,594520
2021-11-16,601385
2021-11-17,606846
2021-11-18,614794
2021-11-19,620781
2021-11-20,627563
2021-11-21,632822
2021-11-22,637615
2021-11-23,644622
2021-11-24,651111
2021-11-25,660765
2021-11-26,666392
2021-11-28,673515
2021-11-29,678560
2021-11-30,684833
2021-12-01,691346
2021-12-02,697941
2021-12-03,706952
2021-12-05,713375
2021-12-06,717242
2021-12-07,723034
2021-12-08,733627
2021-12-09,738552
2021-12-10,745286
2021-12-11,753360
2021-12-12,757998
2021-12-13,762252
2021-12-14,768320
2021-12-15,774112
2021-12-16,780970
2021-12-17,787339
2021-12-18,793811
2021-12-19,800649
2021-12-20,805880
2021-12-21,811095
2021-12-22,815939
2021-12-25,827187
2021-12-26,830645
2021-12-27,833895
2021-12-28,838685
2021-12-30,844090
2021-12-31,849190
2022-01-01,853362
2022-01-03,856169
2022-01-04,859151
2022-01-05,863291
2022-01-06,868233
2022-01-07,873708
2022-01-10,877587
2022-01-11,883030
2022-01-12,887943
2022-01-13,893114
2022-01-14,899336
2022-01-15,904460
2022-01-16,907733
2022-01-17,912005
2022-01-18,916602
2022-01-19,921900
2022-01-20,926397
2022-01-21,930734
2022-01-24,933070
2022-01-25,936967
2022-01-26,940523
2022-01-27,945425
2022-01-31,948082
2022-02-01,951932
2022-02-03,955166
2022-02-04,958084
2022-02-07,960971
2022-02-11,963981
2022-02-13,966372
2022-02-14,968543
2022-02-16,971296
2022-02-21,973221
2022-02-22,975725
2022-02-24,978409
2022-02-25,981093
2022-02-28,982411
2022-03-02,984875
2022-03-06,986740
2022-03-07,988261
2022-03-11,990698
2022-03-14,992586
2022-03-21,995671
2022-03-25,1000948
2022-03-28,1004082
2022-03-31,1009770
2022-04-07,1014597
2022-04-11,1016637
2022-04-15,1017987
2022-04-18,1019205
2022-04-25,1020657
2022-04-29,1022629
2022-05-05,1024952
2022-05-09,1026199
2022-05-12,1027180
2022-05-20,1027956
2022-05-26,1028643
2022-05-30,1029081
2022-06-03,1029566
2022-06-09,1030237
