dates,cumulativecount_vaccine_covid_19_administered
2021-03-17,40732
2021-04-14,135849
2021-04-19,137026
2021-04-21,151175
2021-04-22,156818
2021-04-24,179525
2021-04-25,183678
2021-04-26,184387
2021-05-10,488473
2021-05-14,563466
2021-05-15,582747
2021-05-17,623577
2021-05-18,634714
2021-05-19,649006
2021-05-20,669259
2021-05-21,690266
2021-05-22,728918
2021-05-26,750783
2021-05-31,865694
2021-06-01,902456
2021-06-02,914014
2021-06-03,933505
2021-06-04,957785
2021-06-05,982253
2021-06-06,993659
2021-06-07,1000196
2021-06-08,1017620
2021-06-09,1034588
2021-06-10,1054356
2021-06-11,1079903
2021-06-12,1098714
2021-06-13,1108388
2021-06-14,1110856
2021-06-15,1122128
2021-06-16,1134347
2021-06-18,1183137
2021-06-19,1208878
2021-06-21,1242184
2021-06-22,1268627
2021-06-24,1348259
2021-06-25,1382009
2021-06-26,1408531
2021-06-28,1416267
2021-07-04,1530667
2021-07-05,1537511
2021-07-06,1552182
2021-07-09,1648060
2021-07-11,1666793
2021-07-14,1708981
2021-07-17,1777140
2021-07-31,2050711
2021-08-20,3044669
2021-08-21,3707109
2021-08-22,3774074
2021-08-23,3799078
2021-08-24,3874672
2021-08-25,3937503
2021-08-26,4001318
2021-08-28,4135314
2021-08-29,4182234
2021-08-30,4205037
2021-08-31,4238543
2021-09-01,4278784
2021-09-02,4319366
2021-09-03,4354163
2021-09-04,4369013
2021-09-05,4382959
2021-09-07,4402770
2021-11-23,5830021
2022-01-18,7808722
2022-02-13,9057962
2022-02-16,9077344
2022-02-21,9111878
2022-02-22,9115834
2022-02-23,9123493
2022-02-25,9148387
2022-02-28,9215226
2022-03-02,9292290
2022-03-07,9454997
2022-03-10,9531259
2022-03-11,9580326
2022-03-14,9679522
2022-03-16,9766766
2022-03-18,9859123
2022-03-22,9950722
2022-03-23,9988048
2022-03-25,10023472
2022-03-28,10048983
2022-03-30,10081203
2022-04-04,10186318
2022-04-05,10204436
2022-04-06,10234259
2022-04-07,10283986
2022-04-11,10409681
2022-04-13,10459832
2022-04-15,10469359
2022-04-18,10470742
2022-04-25,10561960
2022-04-26,10594229
2022-05-03,10692542
2022-05-04,10704145
2022-05-09,10746013
2022-05-12,10768548
2022-05-20,10804053
2022-05-24,10829435
2022-05-26,10849102
2022-05-28,10859520
2022-05-30,10862186
2022-06-03,10881353
2022-06-09,10894482
2022-08-04,11095306
2022-08-08,11105076
2022-08-11,11111066
