dates,covid19mobilitytrend_transporthub
2020-02-15,-9
2020-02-16,-6
2020-02-17,-7
2020-02-18,-5
2020-02-19,-4
2020-02-20,-7
2020-02-21,-8
2020-02-22,-14
2020-02-23,-12
2020-02-24,-6
2020-02-25,-5
2020-02-26,-4
2020-02-27,-6
2020-02-28,-3
2020-02-29,-7
2020-03-01,-7
2020-03-02,-3
2020-03-03,-4
2020-03-04,-4
2020-03-05,-6
2020-03-06,-6
2020-03-07,-11
2020-03-08,-11
2020-03-09,-4
2020-03-10,-4
2020-03-11,-8
2020-03-12,-9
2020-03-13,-12
2020-03-14,-18
2020-03-15,-17
2020-03-16,-11
2020-03-17,-15
2020-03-18,-16
2020-03-19,-12
2020-03-20,-9
2020-03-21,-18
2020-03-22,-26
2020-03-23,-21
2020-03-24,-25
2020-03-25,-29
2020-03-26,-34
2020-03-27,-39
2020-03-28,-46
2020-03-29,-47
2020-03-30,-42
2020-03-31,-36
2020-04-01,-58
2020-04-02,-62
2020-04-03,-65
2020-04-04,-68
2020-04-05,-67
2020-04-06,-66
2020-04-07,-65
2020-04-08,-66
2020-04-09,-67
2020-04-10,-68
2020-04-11,-68
2020-04-12,-70
2020-04-13,-68
2020-04-14,-67
2020-04-15,-67
2020-04-16,-67
2020-04-17,-72
2020-04-18,-67
2020-04-19,-67
2020-04-20,-60
2020-04-21,-59
2020-04-22,-61
2020-04-23,-61
2020-04-24,-64
2020-04-25,-63
2020-04-26,-64
2020-04-27,-59
2020-04-28,-58
2020-04-29,-58
2020-04-30,-56
2020-05-01,-62
2020-05-02,-58
2020-05-03,-58
2020-05-04,-48
2020-05-05,-44
2020-05-06,-45
2020-05-07,-45
2020-05-08,-45
2020-05-09,-48
2020-05-10,-47
2020-05-11,-44
2020-05-12,-39
2020-05-13,-44
2020-05-14,-43
2020-05-15,-44
2020-05-16,-45
2020-05-17,-45
2020-05-18,-28
2020-05-19,-26
2020-05-20,-26
2020-05-21,-29
2020-05-22,-29
2020-05-23,-35
2020-05-24,-29
2020-05-25,-24
2020-05-26,-25
2020-05-27,-24
2020-05-28,-28
2020-05-29,-27
2020-05-30,-28
2020-05-31,-23
2020-06-01,-16
2020-06-02,-20
2020-06-03,-19
2020-06-04,-21
2020-06-05,-22
2020-06-06,-26
2020-06-07,-22
2020-06-08,-21
2020-06-09,-21
2020-06-10,-19
2020-06-11,-22
2020-06-12,-22
2020-06-13,-24
2020-06-14,-23
2020-06-15,-21
2020-06-16,-21
2020-06-17,-21
2020-06-18,-25
2020-06-19,-24
2020-06-20,-27
2020-06-21,-24
2020-06-22,-18
2020-06-23,-19
2020-06-24,-19
2020-06-25,-21
2020-06-26,-20
2020-06-27,-25
2020-06-28,-23
2020-06-29,-18
2020-06-30,-18
2020-07-01,-20
2020-07-02,-21
2020-07-03,-23
2020-07-04,-19
2020-07-05,-19
2020-07-06,-18
2020-07-07,-18
2020-07-08,-19
2020-07-09,-23
2020-07-10,-23
2020-07-11,-25
2020-07-12,-26
2020-07-13,-21
2020-07-14,-21
2020-07-15,-20
2020-07-16,-23
2020-07-17,-20
2020-07-18,-24
2020-07-19,-24
2020-07-20,-20
2020-07-21,-18
2020-07-22,-20
2020-07-23,-22
2020-07-24,-22
2020-07-25,-27
2020-07-26,-24
2020-07-27,-22
2020-07-28,-19
2020-07-29,-19
2020-07-30,-21
2020-07-31,-21
2020-08-01,-26
2020-08-02,-29
2020-08-03,-22
2020-08-04,-19
2020-08-05,-22
2020-08-06,-25
2020-08-07,-20
2020-08-08,-20
2020-08-09,-20
2020-08-10,-17
2020-08-11,-19
2020-08-12,-18
2020-08-13,-21
2020-08-14,-21
2020-08-15,-27
2020-08-16,-25
2020-08-17,-18
2020-08-18,-25
2020-08-19,-15
2020-08-20,-20
2020-08-21,-23
2020-08-22,-22
2020-08-23,-21
2020-08-24,-17
2020-08-25,-14
2020-08-26,-15
2020-08-27,-18
2020-08-28,-18
2020-08-29,-20
2020-08-30,-15
2020-08-31,-11
2020-09-01,-10
2020-09-02,-20
2020-09-03,-22
2020-09-04,-22
2020-09-05,-23
2020-09-06,-22
2020-09-07,-21
2020-09-08,-20
2020-09-09,-21
2020-09-10,-23
2020-09-11,-23
2020-09-12,-27
2020-09-13,-24
2020-09-14,-23
2020-09-15,-22
2020-09-16,-22
2020-09-17,-24
2020-09-18,-32
2020-09-19,-34
2020-09-20,-28
2020-09-21,-23
2020-09-22,-23
2020-09-23,-26
2020-09-24,-27
2020-09-25,-26
2020-09-26,-30
2020-09-27,-25
2020-09-28,-24
2020-09-29,-21
2020-09-30,-18
2020-10-01,-16
2020-10-02,-18
2020-10-03,-23
2020-10-04,-22
2020-10-05,-24
2020-10-06,-21
2020-10-07,-26
2020-10-08,-25
2020-10-09,-29
2020-10-10,-31
2020-10-11,-28
2020-10-12,-26
2020-10-13,-26
2020-10-14,-29
2020-10-15,-30
2020-10-16,-29
2020-10-17,-31
2020-10-18,-30
2020-10-19,-27
2020-10-20,-25
2020-10-21,-28
2020-10-22,-31
2020-10-23,-30
2020-10-24,-34
2020-10-25,-31
2020-10-26,-29
2020-10-27,-26
2020-10-28,-30
2020-10-29,-30
2020-10-30,-25
2020-10-31,-31
2020-11-01,-27
2020-11-02,-28
2020-11-03,-28
