dates,covid19mobilitytrend_localbusiness
2020-02-15,0
2020-02-16,-2
2020-02-17,-1
2020-02-18,-1
2020-02-19,-1
2020-02-20,-2
2020-02-21,0
2020-02-22,0
2020-02-23,2
2020-02-24,1
2020-02-25,3
2020-02-26,0
2020-02-27,1
2020-02-28,4
2020-02-29,1
2020-03-01,1
2020-03-02,1
2020-03-03,2
2020-03-04,-2
2020-03-05,-1
2020-03-06,0
2020-03-07,1
2020-03-08,6
2020-03-09,0
2020-03-10,1
2020-03-11,-2
2020-03-12,-2
2020-03-13,-2
2020-03-14,-5
2020-03-15,-6
2020-03-16,-3
2020-03-17,-7
2020-03-18,-11
2020-03-19,-11
2020-03-20,-14
2020-03-21,-19
2020-03-22,-24
2020-03-23,-20
2020-03-24,-24
2020-03-25,-30
2020-03-26,-34
2020-03-27,-39
2020-03-28,-43
2020-03-29,-45
2020-03-30,-42
2020-03-31,-40
2020-04-01,-53
2020-04-02,-55
2020-04-03,-56
2020-04-04,-59
2020-04-05,-59
2020-04-06,-55
2020-04-07,-56
2020-04-08,-58
2020-04-09,-58
2020-04-10,-60
2020-04-11,-59
2020-04-12,-62
2020-04-13,-58
2020-04-14,-59
2020-04-15,-60
2020-04-16,-59
2020-04-17,-62
2020-04-18,-60
2020-04-19,-58
2020-04-20,-50
2020-04-21,-50
2020-04-22,-53
2020-04-23,-50
2020-04-24,-54
2020-04-25,-52
2020-04-26,-52
2020-04-27,-47
2020-04-28,-46
2020-04-29,-47
2020-04-30,-45
2020-05-01,-49
2020-05-02,-46
2020-05-03,-44
2020-05-04,-30
2020-05-05,-31
2020-05-06,-30
2020-05-07,-34
2020-05-08,-32
2020-05-09,-35
2020-05-10,-32
2020-05-11,-30
2020-05-12,-26
2020-05-13,-29
2020-05-14,-28
2020-05-15,-29
2020-05-16,-28
2020-05-17,-28
2020-05-18,-22
2020-05-19,-24
2020-05-20,-21
2020-05-21,-21
2020-05-22,-21
2020-05-23,-25
2020-05-24,-21
2020-05-25,-19
2020-05-26,-18
2020-05-27,-18
2020-05-28,-21
2020-05-29,-18
2020-05-30,-18
2020-05-31,-14
2020-06-01,-5
2020-06-02,-12
2020-06-03,-11
2020-06-04,-13
2020-06-05,-10
2020-06-06,-13
2020-06-07,-11
2020-06-08,-12
2020-06-09,-10
2020-06-10,-10
2020-06-11,-10
2020-06-12,-10
2020-06-13,-12
2020-06-14,-9
2020-06-15,-9
2020-06-16,-9
2020-06-17,-14
2020-06-18,-11
2020-06-19,-8
2020-06-20,-9
2020-06-21,-8
2020-06-22,-8
2020-06-23,-6
2020-06-24,-8
2020-06-25,-7
2020-06-26,-4
2020-06-27,-8
2020-06-28,-6
2020-06-29,-5
2020-06-30,-4
2020-07-01,-7
2020-07-02,-7
2020-07-03,-9
2020-07-04,-7
2020-07-05,7
2020-07-06,-2
2020-07-07,-4
2020-07-08,-8
2020-07-09,-8
2020-07-10,-8
2020-07-11,-7
2020-07-12,-10
2020-07-13,-8
2020-07-14,-6
2020-07-15,-7
2020-07-16,-8
2020-07-17,-5
2020-07-18,-6
2020-07-19,-4
2020-07-20,-4
2020-07-21,-6
2020-07-22,-8
2020-07-23,-9
2020-07-24,-5
2020-07-25,-6
2020-07-26,-3
2020-07-27,-1
2020-07-28,-5
2020-07-29,-6
2020-07-30,-3
2020-07-31,-5
2020-08-01,-13
2020-08-02,-21
2020-08-03,-5
2020-08-04,-1
2020-08-05,-8
2020-08-06,-9
2020-08-07,-4
2020-08-08,-3
2020-08-09,-3
2020-08-10,-2
2020-08-11,-5
2020-08-12,-4
2020-08-13,-7
2020-08-14,-12
2020-08-15,-13
2020-08-16,-16
2020-08-17,-7
2020-08-18,-6
2020-08-19,-7
2020-08-20,-11
2020-08-21,-9
2020-08-22,-9
2020-08-23,-9
2020-08-24,-7
2020-08-25,-2
2020-08-26,-7
2020-08-27,-4
2020-08-28,0
2020-08-29,-2
2020-08-30,2
2020-08-31,1
2020-09-01,1
2020-09-02,-2
2020-09-03,-4
2020-09-04,-1
2020-09-05,-1
2020-09-06,1
2020-09-07,-4
2020-09-08,-6
2020-09-09,-12
2020-09-10,-7
2020-09-11,-6
2020-09-12,-6
2020-09-13,-3
2020-09-14,-5
2020-09-15,-5
2020-09-16,-8
2020-09-17,-7
2020-09-18,-17
2020-09-19,-15
2020-09-20,-11
2020-09-21,-10
2020-09-22,-12
2020-09-23,-20
2020-09-24,-15
2020-09-25,-10
2020-09-26,-11
2020-09-27,-10
2020-09-28,-10
2020-09-29,-10
2020-09-30,-9
2020-10-01,-9
2020-10-02,20
2020-10-03,2
2020-10-04,-12
2020-10-05,-11
2020-10-06,-8
2020-10-07,-17
2020-10-08,-14
2020-10-09,-10
2020-10-10,-11
2020-10-11,-11
2020-10-12,-10
2020-10-13,-11
2020-10-14,-15
2020-10-15,-15
2020-10-16,-12
2020-10-17,-17
2020-10-18,-17
2020-10-19,-15
2020-10-20,-13
2020-10-21,-15
2020-10-22,-10
2020-10-23,-7
2020-10-24,-9
2020-10-25,-10
2020-10-26,-10
2020-10-27,-9
2020-10-28,-15
2020-10-29,-16
2020-10-30,0
2020-10-31,4
2020-11-01,-6
2020-11-02,-9
2020-11-03,-10
2020-11-04,-15
2020-11-05,-13
2020-11-06,-12
2020-11-07,-14
2020-11-08,-11
2020-11-09,-14
2020-11-10,-14
2020-11-11,-15
2020-11-12,-14
2020-11-13,-11
2020-11-14,-13
2020-11-15,-11
2020-11-16,-13
2020-11-17,-13
2020-11-18,-15
2020-11-19,-13
2020-11-20,-8
2020-11-21,-12
2020-11-22,-10
2020-11-23,-12
2020-11-24,-12
2020-11-25,-13
2020-11-26,-12
2020-11-27,-8
2020-11-28,-10
2020-11-29,-9
2020-11-30,-9
2020-12-01,-6
2020-12-02,-11
2020-12-03,-12
2020-12-04,-9
2020-12-05,-10
2020-12-06,-7
2020-12-07,-9
2020-12-08,-10
2020-12-09,-13
2020-12-10,-8
2020-12-11,-6
2020-12-12,-10
2020-12-13,-10
2020-12-14,-10
2020-12-15,-10
2020-12-16,-11
2020-12-17,-9
2020-12-18,-8
2020-12-19,-13
2020-12-20,-12
2020-12-21,-10
2020-12-22,-10
2020-12-23,-12
2020-12-24,-7
2020-12-25,-3
2020-12-26,-11
2020-12-27,-9
2020-12-28,-7
2020-12-29,-4
2020-12-30,-6
2020-12-31,3
2021-01-01,-18
2021-01-02,-19
2021-01-03,-14
2021-01-04,-11
2021-01-05,-12
2021-01-06,-14
2021-01-07,-12
2021-01-08,-10
2021-01-09,-14
2021-01-10,-12
2021-01-11,-12
2021-01-12,-10
2021-01-13,-14
2021-01-14,-15
2021-01-15,-17
2021-01-16,-20
2021-01-17,-20
2021-01-18,-17
2021-01-19,-16
2021-01-20,-17
2021-01-21,-16
2021-01-22,-15
2021-01-23,-18
2021-01-24,-15
2021-01-25,-14
2021-01-26,-14
2021-01-27,-17
2021-01-28,-14
2021-01-29,-14
2021-01-30,-17
2021-01-31,-15
2021-02-01,-13
2021-02-02,-13
2021-02-03,-16
2021-02-04,-15
2021-02-05,-12
2021-02-06,-15
2021-02-07,-14
2021-02-08,-16
2021-02-09,-20
2021-02-10,-12
2021-02-11,-8
2021-02-12,-8
2021-02-13,-11
2021-02-14,3
2021-02-15,-10
2021-02-16,-14
2021-02-17,-17
2021-02-18,-15
2021-02-19,-13
2021-02-20,-16
2021-02-21,-11
2021-02-22,-13
2021-02-23,-10
2021-02-24,-14
2021-02-25,-10
2021-02-26,-5
2021-02-27,-8
2021-02-28,-8
2021-03-01,-9
2021-03-02,-9
2021-03-03,-14
2021-03-04,-10
2021-03-05,-8
2021-03-06,-10
2021-03-07,-9
2021-03-08,-3
2021-03-09,-9
2021-03-10,-13
2021-03-11,-11
2021-03-12,-9
2021-03-13,-11
2021-03-14,-9
2021-03-15,-10
2021-03-16,-9
2021-03-17,-13
2021-03-18,-10
2021-03-19,-6
2021-03-20,-9
2021-03-21,-13
2021-03-22,-9
2021-03-23,-9
2021-03-24,-12
2021-03-25,-8
2021-03-26,-5
2021-03-27,-9
2021-03-28,-8
2021-03-29,-10
2021-03-30,-7
2021-03-31,-8
2021-04-01,-5
2021-04-02,-5
2021-04-03,-7
2021-04-04,-18
2021-04-05,-6
2021-04-06,-5
2021-04-07,-5
2021-04-08,-1
2021-04-09,2
2021-04-10,-2
2021-04-11,1
2021-04-12,2
2021-04-13,-6
2021-04-14,-22
2021-04-15,-22
2021-04-16,-31
2021-04-17,-32
2021-04-18,-28
2021-04-19,-14
2021-04-20,-18
2021-04-21,-27
2021-04-22,-37
2021-04-23,-45
2021-04-24,-55
2021-04-25,-59
2021-04-26,-58
2021-04-27,-61
2021-04-28,-64
2021-04-29,-64
2021-04-30,-62
2021-05-01,-65
2021-05-02,-62
2021-05-03,-59
2021-05-04,-55
2021-05-05,-56
2021-05-06,-53
2021-05-07,-53
2021-05-08,-56
2021-05-09,-54
2021-05-10,-47
2021-05-11,-47
2021-05-12,-49
2021-05-13,-50
2021-05-14,-50
2021-05-15,-52
2021-05-16,-51
2021-05-17,-45
2021-05-18,-46
2021-05-19,-48
2021-05-20,-46
2021-05-21,-45
2021-05-22,-48
2021-05-23,-47
2021-05-24,-42
2021-05-25,-40
2021-05-26,-42
2021-05-27,-40
2021-05-28,-38
2021-05-29,-42
2021-05-30,-40
2021-05-31,-31
2021-06-01,-31
2021-06-02,-35
2021-06-03,-33
2021-06-04,-34
2021-06-05,-39
2021-06-06,-33
2021-06-07,-29
2021-06-08,-32
2021-06-09,-32
2021-06-10,-31
2021-06-11,-30
2021-06-12,-38
2021-06-13,-47
2021-06-14,-26
2021-06-15,-24
2021-06-16,-27
2021-06-17,-25
2021-06-18,-25
2021-06-19,-31
2021-06-20,-30
2021-06-21,-21
2021-06-22,-21
2021-06-23,-24
2021-06-24,-24
2021-06-25,-23
2021-06-26,-29
2021-06-27,-29
2021-06-28,-23
2021-06-29,-19
2021-06-30,-26
2021-07-01,-18
2021-07-02,-18
2021-07-03,-24
2021-07-04,-22
2021-07-05,-14
2021-07-06,-16
2021-07-07,-22
2021-07-08,-20
2021-07-09,-19
2021-07-10,-25
2021-07-11,-23
2021-07-12,-14
2021-07-13,-14
2021-07-14,-18
2021-07-15,-15
2021-07-16,-16
2021-07-17,-23
2021-07-18,-22
2021-07-19,-16
2021-07-20,-18
2021-07-21,-18
2021-07-22,-16
2021-07-23,-16
2021-07-24,-29
2021-07-25,-24
2021-07-26,-15
2021-07-27,-13
2021-07-28,-18
2021-07-29,-15
2021-07-30,-12
2021-07-31,-21
2021-08-01,-18
2021-08-02,-11
2021-08-03,-14
2021-08-04,-15
2021-08-05,-12
2021-08-06,-14
2021-08-07,-19
2021-08-08,-17
2021-08-09,-12
2021-08-10,-14
2021-08-11,-19
2021-08-12,-18
2021-08-13,-19
2021-08-14,-26
2021-08-15,-29
2021-08-16,-19
2021-08-17,-17
2021-08-18,-21
2021-08-19,-21
2021-08-20,-19
2021-08-21,-25
2021-08-22,-23
2021-08-23,-16
2021-08-24,-17
2021-08-25,-22
2021-08-26,-21
2021-08-27,-22
2021-08-28,-28
2021-08-29,-28
2021-08-30,-21
2021-08-31,-24
2021-09-01,-27
2021-09-02,-25
2021-09-03,-27
2021-09-04,-31
2021-09-05,-32
2021-09-06,-25
2021-09-07,-24
2021-09-08,-33
2021-09-09,-27
2021-09-10,-26
2021-09-11,-32
2021-09-12,-30
2021-09-13,-26
2021-09-14,-25
2021-09-15,-31
2021-09-16,-27
2021-09-17,-32
2021-09-18,-35
2021-09-19,-40
2021-09-20,-40
2021-09-21,-50
2021-09-22,-54
2021-09-23,-54
2021-09-24,-55
2021-09-25,-56
2021-09-26,-56
2021-09-27,-49
2021-09-28,-49
2021-09-29,-51
2021-09-30,-47
2021-10-01,-45
2021-10-02,-45
2021-10-03,-44
2021-10-04,-38
2021-10-05,-38
2021-10-06,-41
2021-10-07,-40
2021-10-08,-40
2021-10-09,-42
2021-10-10,-44
2021-10-11,-36
2021-10-12,-35
2021-10-13,-39
2021-10-14,-41
2021-10-15,-40
2021-10-16,-41
2021-10-17,-41
2021-10-18,-31
2021-10-19,-32
2021-10-20,-33
2021-10-21,-29
2021-10-22,-34
2021-10-23,-36
2021-10-24,-36
2021-10-25,-31
2021-10-26,-32
2021-10-27,-35
2021-10-28,-34
2021-10-29,-33
2021-10-30,-36
2021-10-31,-35
2021-11-01,-28
2021-11-02,-29
2021-11-03,-32
2021-11-04,-32
2021-11-05,-31
2021-11-06,-33
2021-11-07,-33
2021-11-08,-30
2021-11-09,-29
2021-11-10,-32
2021-11-11,-31
2021-11-12,-32
2021-11-13,-33
2021-11-14,-32
2021-11-15,-27
2021-11-16,-28
2021-11-17,-30
2021-11-18,-28
2021-11-19,-25
2021-11-20,-32
2021-11-21,-31
2021-11-22,-26
2021-11-23,-28
2021-11-24,-31
2021-11-25,-29
2021-11-26,-29
2021-11-27,-32
2021-11-28,-30
2021-11-29,-25
2021-11-30,-25
2021-12-01,-28
2021-12-02,-30
2021-12-03,-27
2021-12-04,-26
2021-12-05,-23
2021-12-06,-20
2021-12-07,-22
2021-12-08,-25
2021-12-09,-24
2021-12-10,-23
2021-12-11,-25
2021-12-12,-25
2021-12-13,-22
2021-12-14,-22
2021-12-15,-26
2021-12-16,-24
2021-12-17,-23
2021-12-18,-25
2021-12-19,-21
2021-12-20,-19
2021-12-21,-19
2021-12-22,-22
2021-12-23,-21
2021-12-24,-17
2021-12-25,-18
2021-12-26,-19
2021-12-27,-15
2021-12-28,-13
2021-12-29,-15
2021-12-30,-8
2021-12-31,-3
2022-01-01,-22
2022-01-02,-14
2022-01-03,-16
2022-01-04,-14
2022-01-05,-18
2022-01-06,-16
2022-01-07,-16
2022-01-08,-19
2022-01-09,-17
2022-01-10,-13
2022-01-11,-13
2022-01-12,-17
2022-01-13,-15
2022-01-14,-14
2022-01-15,-17
2022-01-16,-14
2022-01-17,-12
2022-01-18,-12
2022-01-19,-14
2022-01-20,-12
2022-01-21,-18
2022-01-22,-19
2022-01-23,-12
2022-01-24,-8
2022-01-25,-7
2022-01-26,-11
2022-01-27,-8
2022-01-28,-7
2022-01-29,-9
2022-01-30,-5
2022-01-31,-2
2022-02-01,-1
2022-02-02,-7
2022-02-03,-6
2022-02-04,-5
2022-02-05,-12
2022-02-06,-6
2022-02-07,-3
2022-02-08,-1
2022-02-09,-6
2022-02-10,-4
2022-02-11,-3
2022-02-12,-5
2022-02-13,0
2022-02-14,17
