dates,incrementalcount_vaccine_covid_19_administered
2021-04-22,5643
2021-04-25,4153
2021-04-26,709
2021-05-15,19281
2021-05-18,11137
2021-05-19,14292
2021-05-20,20253
2021-05-21,21007
2021-05-22,38652
2021-06-01,36762
2021-06-02,11558
2021-06-03,19491
2021-06-04,24280
2021-06-05,24468
2021-06-06,11406
2021-06-07,6537
2021-06-08,17424
2021-06-09,16968
2021-06-10,19768
2021-06-11,25547
2021-06-12,18811
2021-06-13,9674
2021-06-14,2468
2021-06-15,11272
2021-06-16,12219
2021-06-19,25741
2021-06-22,26443
2021-06-25,33750
2021-06-26,26522
2021-07-05,6844
2021-07-06,14671
2021-08-21,662440
2021-08-22,66965
2021-08-23,25004
2021-08-24,75594
2021-08-25,62831
2021-08-26,63815
2021-08-29,46920
2021-08-30,22803
2021-08-31,33506
2021-09-01,40241
2021-09-02,40582
2021-09-03,34797
2021-09-04,14850
2021-09-05,13946
2022-02-22,3956
2022-02-23,7659
2022-03-11,49067
2022-03-23,37326
2022-04-05,18118
2022-04-06,29823
2022-04-07,49727
2022-04-26,32269
2022-05-04,11603
