dates,incrementalcount_vaccine_covid_19_administered
2021-03-31,5124
2021-04-01,6151
2021-04-04,2369
2021-04-05,9125
2021-04-06,9446
2021-04-07,11066
2021-04-08,10750
2021-04-09,9361
2021-04-10,449
2021-04-11,1147
2021-04-12,7561
2021-04-13,7022
2021-04-14,5169
2021-04-15,4014
2021-04-16,5002
2021-04-19,8709
2021-04-22,4075
2021-04-23,6884
2021-04-24,255
2021-05-17,1980
2021-05-18,2304
2021-05-19,1200
2021-05-20,3348
2021-05-27,18348
2021-06-01,15152
2021-06-02,16283
2021-06-03,18144
2021-06-04,16635
2021-06-05,710
2021-06-13,378
2021-06-14,8095
2021-06-22,20371
2021-06-23,20934
2021-06-24,21653
2021-06-25,19913
2021-06-26,1742
2021-06-27,1954
2021-06-28,17399
2021-06-29,15056
2021-06-30,11572
2021-07-01,10047
2021-07-02,9475
2021-07-03,136
2021-07-04,625
2021-07-05,10676
2021-07-06,8323
2021-07-07,6605
2021-07-08,7511
2021-07-09,8796
2021-07-10,252
2021-07-11,219
2021-07-12,8874
2021-07-13,7369
2021-07-16,7593
2021-07-17,109
2021-07-18,3120
2021-07-26,6009
2021-07-27,4762
2021-07-28,6631
2021-07-29,6558
2021-07-30,5992
2021-07-31,76
2021-08-01,77
2021-08-02,6074
2021-08-03,5325
2021-08-04,3135
2021-08-05,4406
2021-08-06,4769
2021-08-07,226
2021-08-08,894
2021-08-09,6381
2021-08-10,523
2021-08-11,6146
2021-08-12,7813
2021-08-13,9228
2021-08-14,706
2021-08-15,3052
2021-08-16,11975
2021-08-17,11122
2021-08-18,11290
2021-08-19,13914
2021-08-20,14522
2021-08-21,1584
2021-08-22,4622
2021-08-23,16258
2021-08-24,18344
2021-08-25,22590
2021-08-26,27407
2021-08-27,39636
2021-08-28,7821
2021-08-29,28606
2021-08-30,44960
2021-08-31,51410
2021-09-01,58442
2021-09-02,52474
2021-09-03,49237
2021-09-04,933
2021-09-05,15449
2021-09-06,38832
2021-09-07,20372
2021-09-08,23011
2021-09-09,22757
2021-09-10,24289
2021-09-11,4805
2021-09-12,13369
2021-09-13,16753
2021-09-14,24242
2021-09-15,24120
2021-09-16,28827
2021-09-17,32977
2021-09-20,35850
2021-09-21,40373
2021-09-22,33309
2021-09-23,34601
2021-09-24,32240
2021-09-25,390
2021-09-26,7968
2021-09-27,29865
2021-09-30,25448
2021-10-04,19780
2021-10-05,18925
2021-10-06,17237
2021-10-07,25034
2021-10-08,17447
2022-06-28,0
