dates,covid19mobilitytrend_transporthub
2020-02-15,-11
2020-02-16,-11
2020-02-17,-7
2020-02-18,-6
2020-02-19,-8
2020-02-20,-6
2020-02-21,-33
2020-02-22,-18
2020-02-23,-9
2020-02-24,-17
2020-02-25,-16
2020-02-26,-11
2020-02-27,-11
2020-02-28,-13
2020-02-29,-12
2020-03-01,-6
2020-03-02,-16
2020-03-03,-15
2020-03-04,-9
2020-03-05,-12
2020-03-06,-13
2020-03-07,-11
2020-03-08,-7
2020-03-09,-8
2020-03-10,-9
2020-03-11,-8
2020-03-12,-10
2020-03-13,-14
2020-03-14,-10
2020-03-15,-7
2020-03-16,-9
2020-03-17,-14
2020-03-18,-13
2020-03-19,-11
2020-03-20,-20
2020-03-21,-16
2020-03-22,-21
2020-03-23,-17
2020-03-24,-17
2020-03-25,-25
2020-03-26,-34
2020-03-27,-44
2020-03-28,-19
2020-03-29,-6
2020-03-30,-80
2020-03-31,-82
2020-04-01,-80
2020-04-02,-80
2020-04-03,-81
2020-04-04,-80
2020-04-05,-77
2020-04-06,-79
2020-04-07,-78
2020-04-08,-78
2020-04-09,-77
2020-04-10,-82
2020-04-11,-81
2020-04-12,-80
2020-04-13,-83
2020-04-14,-78
2020-04-15,-77
2020-04-16,-77
2020-04-17,-79
2020-04-18,-78
2020-04-19,-76
2020-04-20,-73
2020-04-21,-71
2020-04-22,-71
2020-04-23,-73
2020-04-24,-74
2020-04-25,-73
2020-04-26,-70
2020-04-27,-70
2020-04-28,-70
2020-04-29,-69
2020-04-30,-67
2020-05-01,-74
2020-05-02,-69
2020-05-03,-68
2020-05-04,-61
2020-05-05,-61
2020-05-06,-57
2020-05-07,-57
2020-05-08,-59
2020-05-09,-57
2020-05-10,-64
2020-05-11,-54
2020-05-12,-53
2020-05-13,-54
2020-05-14,-51
2020-05-15,-51
2020-05-16,-49
2020-05-17,-57
2020-05-18,-46
2020-05-19,-45
2020-05-20,-46
2020-05-21,-45
2020-05-22,-49
2020-05-23,-43
2020-05-24,-55
2020-05-25,-62
2020-05-26,-44
2020-05-27,-41
2020-05-28,-42
2020-05-29,-42
2020-05-30,-39
2020-05-31,-48
2020-06-01,-39
2020-06-02,-51
2020-06-03,-46
2020-06-04,-40
2020-06-05,-44
2020-06-06,-43
2020-06-07,-50
2020-06-08,-39
2020-06-09,-37
2020-06-10,-35
2020-06-11,-35
2020-06-12,-38
2020-06-13,-33
2020-06-14,-43
2020-06-15,-37
2020-06-16,-38
2020-06-17,-37
2020-06-18,-35
2020-06-19,-34
2020-06-20,-31
2020-06-21,-42
2020-06-22,-30
2020-06-23,-33
2020-06-24,-29
2020-06-25,-29
2020-06-26,-30
2020-06-27,-24
2020-06-28,-36
2020-06-29,-26
2020-06-30,-27
2020-07-01,-26
2020-07-02,-22
2020-07-03,-24
2020-07-04,-16
2020-07-05,-33
2020-07-06,-21
2020-07-07,-22
2020-07-08,-25
2020-07-09,-22
2020-07-10,-24
2020-07-11,-22
2020-07-12,-28
2020-07-13,-27
2020-07-14,-30
2020-07-15,-28
2020-07-16,-27
2020-07-17,-24
2020-07-18,-16
2020-07-19,-31
2020-07-20,-24
2020-07-21,-30
2020-07-22,-40
2020-07-23,-36
2020-07-24,-47
2020-07-25,-37
2020-07-26,-45
2020-07-27,-37
2020-07-28,-37
2020-07-29,-37
2020-07-30,-53
2020-07-31,-80
2020-08-01,-61
2020-08-02,-56
2020-08-03,-34
2020-08-04,-34
2020-08-05,-29
2020-08-06,-29
2020-08-07,-28
2020-08-08,-25
2020-08-09,-38
2020-08-10,-54
2020-08-11,-56
2020-08-12,-31
2020-08-13,-31
2020-08-14,-31
2020-08-15,-23
2020-08-16,-39
2020-08-17,-29
2020-08-18,-30
2020-08-19,-26
2020-08-20,-27
2020-08-21,-26
2020-08-22,-23
2020-08-24,-21
2020-08-25,-24
