dates,incrementalcount_vaccine_covid_19_administered
2021-02-26,175
2021-03-06,156
2021-03-17,709
2021-03-18,355
2021-03-19,764
2021-03-20,449
2021-03-24,2140
2021-03-25,2120
2021-03-26,1810
2021-03-27,1712
2021-03-28,2210
2021-03-29,1479
2021-03-30,233
2021-03-31,2018
2021-04-01,655
2021-04-02,1957
2021-04-03,1969
2021-04-04,2738
2021-04-05,1921
2021-04-06,2704
2021-04-07,2522
2021-04-08,1684
2021-04-09,1271
2021-04-10,1560
2021-04-11,1078
2021-04-12,416
2021-04-13,2113
2021-04-14,1938
2021-04-15,2376
2021-04-16,1516
2021-04-17,1581
2021-04-18,2236
2021-04-19,871
2021-04-20,926
2021-04-21,1039
2021-04-22,688
2021-04-23,581
2021-04-24,576
2021-04-25,604
2021-04-26,133
2021-04-27,141
2021-04-28,246
2021-04-29,385
2021-04-30,929
2021-05-01,1319
2021-05-04,1697
2021-05-05,19799
2021-05-06,8975
2021-05-09,6654
2021-05-10,5063
2021-05-11,6225
2021-05-12,4851
2021-05-13,4899
2021-05-14,3081
2021-05-15,3633
2021-05-16,2889
2021-05-17,1660
2021-05-18,3508
2021-05-19,2939
2021-05-20,3267
2021-05-21,2526
2021-05-24,813
2021-05-25,2485
2021-05-26,20762
2021-05-29,9050
2021-05-30,6316
2021-05-31,4176
2021-06-01,7586
2021-06-02,5321
2021-06-03,6176
2021-06-04,4475
2021-06-05,4596
2021-06-06,3196
2021-06-07,2068
2021-06-08,4384
2021-06-09,3731
2021-06-10,3793
2021-06-11,3382
2021-06-12,1866
2021-06-15,2531
2021-06-18,2399
2021-06-19,1878
2021-06-20,1144
2021-06-21,716
2021-06-22,1772
2021-06-23,1493
2021-06-24,2102
2021-06-27,802
2021-06-28,469
2021-06-29,1326
2021-06-30,1207
2021-07-01,1386
2021-07-02,1375
2021-07-03,1194
2021-07-04,1019
2021-07-05,472
2021-07-06,1850
2021-07-07,1476
2021-07-08,1740
2021-07-09,1239
2021-07-10,1217
2021-07-11,493
2021-07-12,213
2021-07-13,1081
2021-07-14,348
2021-07-15,692
2021-07-16,1120
2021-07-17,1365
2021-07-18,560
2021-07-19,239
2021-07-20,2456
2021-07-23,1648
2021-07-24,1799
2021-07-25,1392
2021-07-26,665
2021-07-27,2625
2021-07-28,2424
2021-07-29,2635
2021-07-30,2206
2021-07-31,2368
2021-08-01,2054
2021-08-02,993
2021-08-03,2847
2021-08-04,2072
2021-08-05,2551
2021-08-06,2428
2021-08-07,2394
2021-08-08,1186
2021-08-09,762
2021-08-10,2148
2021-08-11,1799
2021-08-12,2446
2021-08-13,2315
2021-08-14,2261
2021-08-15,1117
2021-08-16,739
2021-08-17,2255
2021-08-18,2427
2021-08-19,2672
2021-08-20,2831
2021-08-21,2684
2021-08-22,1725
2021-08-23,868
2021-08-24,2796
2021-08-25,2465
2021-08-26,2973
2021-08-27,3305
2021-08-28,2747
2021-08-29,1531
2021-08-30,876
2021-08-31,2185
2021-09-01,1963
2021-09-02,2436
2021-09-03,2338
2021-09-04,2389
2021-09-05,774
2021-09-06,527
2021-09-07,1714
2021-09-08,1499
2021-09-09,2178
2021-09-10,2576
2021-09-11,2962
2021-09-12,1643
2021-09-13,731
2021-09-14,3081
2021-09-15,2537
2021-09-16,2894
2021-09-17,5505
2021-09-20,598
2021-09-21,2310
2021-09-22,3906
2021-09-25,2905
2021-09-26,1568
2021-09-27,667
2021-09-28,2978
2021-09-29,2379
2021-09-30,2205
2021-10-01,2439
2021-10-02,2555
2021-10-03,1111
2021-10-04,725
2021-10-05,2222
2021-10-08,2333
2021-10-09,1923
2021-10-10,705
2021-10-11,2485
2021-10-14,1579
2021-10-15,1848
2021-10-16,2968
2021-10-19,2255
2021-10-20,1992
2021-10-21,1613
2021-10-22,1671
2021-10-23,1517
2021-10-24,648
2021-10-25,352
2021-10-26,1413
2021-10-27,1101
2021-10-28,1020
2021-10-29,1181
2021-10-30,1161
2021-10-31,421
2021-11-01,197
2021-11-02,995
2021-11-03,840
