dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,-3
2020-02-16,-5
2020-02-17,-6
2020-02-18,-3
2020-02-19,0
2020-02-20,-3
2020-02-21,-1
2020-02-22,0
2020-02-23,1
2020-02-24,-7
2020-02-25,-12
2020-02-26,0
2020-02-27,-6
2020-02-28,-2
2020-02-29,0
2020-03-01,-5
2020-03-02,6
2020-03-03,11
2020-03-04,12
2020-03-05,4
2020-03-06,6
2020-03-07,3
2020-03-08,3
2020-03-09,4
2020-03-10,3
2020-03-11,1
2020-03-12,0
2020-03-13,9
2020-03-14,-2
2020-03-15,-6
2020-03-16,-9
2020-03-17,-19
2020-03-18,-17
2020-03-19,-23
2020-03-20,-21
2020-03-21,-30
2020-03-22,-42
2020-03-23,-30
2020-03-24,-39
2020-03-25,-37
2020-03-26,-41
2020-03-27,-38
2020-03-28,-41
2020-03-29,-45
2020-03-30,-37
2020-03-31,-35
2020-04-01,-33
2020-04-02,-26
2020-04-03,-20
2020-04-04,-24
2020-04-05,-36
2020-04-06,-26
2020-04-07,-25
2020-04-08,-22
2020-04-09,-26
2020-04-10,-42
2020-04-11,-29
2020-04-12,-32
2020-04-13,-26
2020-04-14,-37
2020-04-15,-25
2020-04-16,-28
2020-04-17,-26
2020-04-18,-29
2020-04-19,-36
2020-04-20,-31
2020-04-21,-33
2020-04-22,-32
2020-04-23,-35
2020-04-24,-34
2020-04-25,-37
2020-04-26,-37
2020-04-27,-35
2020-04-28,-44
2020-04-29,-23
2020-04-30,-8
2020-05-01,-75
2020-05-02,-19
2020-05-03,-30
2020-05-04,-28
2020-05-05,-24
2020-05-06,-18
2020-05-07,-20
2020-05-08,-15
2020-05-09,-10
2020-05-10,-17
2020-05-11,-21
2020-05-12,-22
2020-05-13,-20
2020-05-14,-25
2020-05-15,-22
2020-05-16,-18
2020-05-17,-24
2020-05-18,-28
2020-05-19,-23
2020-05-20,-20
2020-05-21,-35
2020-05-22,-30
2020-05-23,-21
2020-05-24,-28
2020-05-25,-30
2020-05-26,-30
2020-05-27,-23
2020-05-28,-26
2020-05-29,-21
2020-05-30,-17
2020-05-31,-32
2020-06-01,-22
2020-06-02,-15
2020-06-03,-13
2020-06-04,-16
2020-06-05,-14
2020-06-06,-17
2020-06-07,-23
2020-06-08,-19
2020-06-09,-18
2020-06-10,-13
2020-06-11,-19
2020-06-12,-13
2020-06-13,-9
2020-06-14,-15
2020-06-15,-17
2020-06-16,-15
2020-06-17,-12
2020-06-18,-23
2020-06-19,-14
2020-06-20,-12
2020-06-21,-27
2020-06-22,-16
2020-06-23,-25
2020-06-24,-26
2020-06-25,-19
2020-06-26,-16
2020-06-27,-14
2020-06-28,-19
2020-06-29,-19
2020-06-30,-35
2020-07-01,-13
2020-07-02,-9
2020-07-03,-5
2020-07-04,-4
2020-07-05,-12
2020-07-06,-8
2020-07-07,-11
2020-07-08,-13
2020-07-09,-11
2020-07-10,-7
2020-07-11,0
2020-07-12,-13
2020-07-13,-15
2020-07-14,-17
2020-07-15,-13
2020-07-16,-18
2020-07-17,-12
2020-07-18,-22
2020-07-19,-14
2020-07-20,-13
2020-07-21,-18
2020-07-22,-21
2020-07-23,-29
2020-07-24,-20
2020-07-25,-14
2020-07-26,-18
2020-07-27,-21
2020-07-28,-21
2020-07-29,-18
2020-07-30,-22
2020-07-31,-16
2020-08-01,-7
2020-08-02,-13
2020-08-03,-11
2020-08-04,-5
2020-08-05,-5
2020-08-06,-14
2020-08-07,-15
2020-08-08,-4
2020-08-09,-16
2020-08-10,-8
2020-08-11,-10
2020-08-12,-8
2020-08-13,-11
2020-08-14,-7
2020-08-15,0
2020-08-16,-8
2020-08-17,-15
2020-08-18,-15
2020-08-19,-18
2020-08-20,-20
2020-08-21,-14
2020-08-22,-11
2020-08-23,-13
2020-08-24,1
2020-08-25,-49
2020-08-26,-28
2020-08-27,-22
2020-08-28,-16
2020-08-29,-19
2020-08-30,-17
2020-08-31,-20
2020-09-01,-21
2020-09-02,-28
2020-09-03,-11
2020-09-04,-6
2020-09-05,-4
2020-09-06,-8
2020-09-07,-8
2020-09-08,-8
2020-09-09,-11
2020-09-10,-11
2020-09-11,-10
2020-09-12,-7
2020-09-13,-12
2020-09-14,-12
2020-09-15,-14
2020-09-16,-12
2020-09-17,-22
2020-09-18,-11
2020-09-19,-10
2020-09-20,-11
2020-09-21,-14
2020-09-22,-16
2020-09-23,-13
2020-09-24,-18
2020-09-25,-13
2020-09-26,-24
2020-09-27,2
2020-09-28,-20
2020-09-29,-17
2020-09-30,-13
2020-10-01,-12
2020-10-02,-4
2020-10-03,-7
2020-10-04,-12
2020-10-05,-11
2020-10-06,-9
2020-10-07,-4
2020-10-08,-8
2020-10-09,-6
2020-10-10,-5
2020-10-11,-11
2020-10-12,-17
2020-10-13,-13
2020-10-14,-9
2020-10-15,-12
2020-10-16,-9
2020-10-17,-13
2020-10-18,-14
2020-10-19,-17
2020-10-20,-23
2020-10-21,-13
2020-10-22,-24
2020-10-23,-10
2020-10-24,-12
2020-10-25,-18
2020-10-26,-16
2020-10-27,-16
2020-10-28,-18
2020-10-29,-18
2020-10-30,-12
2020-10-31,-6
2020-11-01,-10
2020-11-02,-23
2020-11-03,-11
