dates,cumulativecount_medicaltest_conditioncovid_19
2020-03-22,205
2020-03-23,416
2020-03-24,614
2020-03-25,934
2020-03-26,1179
2020-03-27,1630
2020-03-28,2002
2020-03-29,2202
2020-03-30,2501
2020-03-31,2895
2020-04-01,3184
2020-04-02,3540
2020-04-03,3862
2020-04-04,4139
2020-04-05,4284
2020-04-06,4461
2020-04-07,4803
2020-04-08,5251
2020-04-09,5932
2020-04-10,6572
2020-04-11,7190
2020-04-12,7850
2020-04-13,8312
2020-04-14,9005
2020-04-15,9524
2020-04-16,10315
2020-04-17,10825
2020-04-18,11554
2020-04-19,11902
2020-04-20,12472
2020-04-21,12999
2020-04-22,13608
2020-04-23,14218
2020-04-24,14910
2020-04-25,15572
2020-04-26,16139
2020-04-27,16581
2020-04-28,17216
2020-04-29,18092
2020-04-30,18823
2020-05-01,19630
2020-05-02,20240
2020-05-03,21015
2020-05-04,21881
2020-05-05,22887
2020-05-06,23732
2020-05-07,24774
2020-05-08,25914
2020-05-09,26537
2020-05-10,27100
2020-05-11,27773
2020-05-12,28576
2020-05-13,29285
2020-05-14,30285
2020-05-15,31301
2020-05-16,32112
2020-05-17,32937
2020-05-18,33460
2020-05-19,33870
2020-05-20,34706
2020-05-21,35613
2020-05-22,36254
2020-05-23,36666
2020-05-24,37222
2020-05-25,37771
2020-05-26,38545
2020-05-27,39305
2020-05-28,40545
2020-05-29,41700
2020-05-30,42555
2020-05-31,42987
2020-06-01,43587
2020-06-02,44302
2020-06-03,44853
2020-06-04,45588
2020-06-05,46509
2020-06-06,47105
2020-06-07,47508
2020-06-08,47972
2020-06-09,48729
2020-06-10,49549
2020-06-11,50389
2020-06-12,51154
2020-06-13,51938
2020-06-14,52341
2020-06-15,52801
2020-06-16,53562
2020-06-17,54291
2020-06-18,54972
2020-06-19,55310
2020-06-20,55953
2020-06-21,56365
2020-06-22,56763
2020-06-23,57921
2020-06-24,59394
2020-06-25,60684
2020-06-26,61841
2020-06-27,63259
2020-06-28,63662
2020-06-29,64702
2020-06-30,65376
2020-07-01,66609
2020-07-02,67519
2020-07-03,68640
2020-07-04,69552
2020-07-05,70515
2020-07-06,71463
2020-07-07,72679
2020-07-08,73638
2020-07-09,75105
2020-07-10,76329
2020-07-11,77187
2020-07-12,77656
2020-07-13,79033
2020-07-14,80516
2020-07-15,81842
2020-07-16,83359
2020-07-17,85078
2020-07-18,86424
2020-07-19,87686
2020-07-20,89719
2020-07-21,91126
2020-07-22,94226
2020-07-23,96542
2020-07-24,98642
2020-07-25,100130
2020-07-26,102073
2020-07-27,104028
2020-07-28,106391
2020-07-29,108381
2020-07-30,110021
2020-07-31,112607
2020-08-01,114270
2020-08-02,116123
2020-08-03,118112
2020-08-04,121366
2020-08-05,123168
2020-08-06,126026
2020-08-07,127884
2020-08-08,129837
2020-08-09,130906
2020-08-10,132307
2020-08-11,134499
2020-08-12,136256
2020-08-13,137770
2020-08-14,141669
2020-08-15,143298
2020-08-16,145336
2020-08-17,146664
2020-08-18,149156
2020-08-19,151191
2020-08-20,153501
2020-08-21,155693
2020-08-22,157772
2020-08-23,159286
2020-08-24,160707
2020-08-25,162199
2020-08-26,163808
2020-08-27,165187
2020-08-28,166786
2020-08-29,170307
2020-08-30,171151
2020-08-31,172257
2020-09-01,174150
2020-09-02,176051
2020-09-03,177699
2020-09-04,179809
2020-09-05,182976
2020-09-06,184780
2020-09-07,185953
2020-09-08,187706
2020-09-09,189426
2020-09-10,191648
2020-09-11,194269
2020-09-12,195962
2020-09-13,197111
2020-09-14,200505
2020-09-15,202302
2020-09-16,204348
2020-09-17,207363
2020-09-18,209269
2020-09-19,210626
2020-09-20,211971
2020-09-21,215428
2020-09-22,217309
2020-09-23,220383
2020-09-24,223392
2020-09-25,224873
2020-09-26,227405
2020-09-27,228588
2020-09-28,231429
2020-09-29,232972
2020-09-30,235325
2020-10-01,237986
2020-10-02,241206
2020-10-03,244267
2020-10-04,245836
2020-10-05,247806
2020-10-06,250431
2020-10-07,253250
2020-10-08,255847
2020-10-09,258842
2020-10-10,261562
2020-10-11,263157
2020-10-12,265497
2020-10-13,267310
2020-10-14,269850
2020-10-15,272675
2020-10-16,275629
2020-10-17,278230
2020-10-18,280319
2020-10-19,282974
2020-10-20,285653
2020-10-21,289165
2020-10-22,291595
2020-10-23,294649
2020-10-24,298270
2020-10-25,301404
2020-10-26,303885
2020-10-27,306323
2020-10-28,310033
2020-10-29,313890
2020-10-30,316586
2020-10-31,319659
2020-11-01,323000
2020-11-02,324214
2020-11-03,326864
2020-11-04,329945
2020-11-05,333216
2020-11-06,336259
2020-11-07,339194
2020-11-08,343420
2020-11-09,346414
2020-11-10,349699
2020-11-11,354040
2020-11-12,357842
2020-11-13,361025
2020-11-14,365629
2020-11-15,369458
2020-11-16,372265
2020-11-17,376393
2020-11-18,381480
2020-11-19,385035
2020-11-20,389774
2020-11-21,393701
2020-11-22,398436
2020-11-23,400567
2020-11-24,405570
2020-11-25,411333
2020-11-26,415163
2020-11-27,419492
2020-11-28,423404
2020-11-29,429271
2020-11-30,432969
2020-12-01,436590
2020-12-02,441857
2020-12-03,447456
2020-12-04,454929
2020-12-05,459890
2020-12-06,467252
2020-12-07,471369
2020-12-08,476991
2020-12-09,483344
2020-12-10,489729
2020-12-11,495774
2020-12-12,502443
2020-12-13,509101
2020-12-14,513976
2020-12-15,520243
2020-12-16,527653
2020-12-17,536348
2020-12-18,543525
2020-12-19,551774
2020-12-20,558327
2020-12-21,564277
2020-12-22,571651
2020-12-23,582543
2020-12-24,595889
2020-12-25,602104
2020-12-26,605457
2020-12-27,612449
2020-12-28,617872
2020-12-29,625009
2020-12-30,632419
2020-12-31,639198
2021-01-01,643838
2021-01-02,647811
2021-01-03,653261
2021-01-04,658299
2021-01-05,666186
2021-01-06,672720
2021-01-07,678751
2021-01-08,685966
2021-01-09,692302
2021-01-10,700804
2021-01-11,705737
2021-01-12,713563
2021-01-13,720948
2021-01-14,728588
2021-01-15,737380
2021-01-16,745907
2021-01-17,752154
2021-01-18,756624
2021-01-19,763020
2021-01-20,770867
2021-01-21,778197
2021-01-22,787730
2021-01-23,794242
2021-01-24,800556
2021-01-25,805023
2021-01-26,812331
2021-01-27,819959
2021-01-28,827249
2021-01-29,835717
2021-01-30,841794
2021-01-31,847096
2021-02-01,851193
2021-02-02,858297
2021-02-03,866126
2021-02-04,872940
2021-02-05,878732
2021-02-06,883394
2021-02-07,888229
2021-02-08,893861
2021-02-09,900424
2021-02-10,907357
2021-02-11,913483
2021-02-12,919300
2021-02-13,925059
2021-02-14,930673
2021-02-15,934075
2021-02-16,939085
2021-02-17,945117
2021-02-18,951679
2021-02-19,958290
2021-02-20,964649
2021-02-21,969953
2021-02-22,974820
2021-02-23,982695
2021-02-24,989575
2021-02-25,996609
2021-02-26,1004871
2021-02-27,1011364
2021-02-28,1016904
2021-03-01,1022382
2021-03-02,1028930
2021-03-03,1036048
2021-03-04,1042749
2021-03-05,1049947
2021-03-06,1059265
2021-03-07,1064668
2021-03-08,1071207
2021-03-09,1078158
2021-03-10,1085157
2021-03-11,1097595
2021-03-12,1110052
2021-03-13,1126376
2021-03-14,1136505
2021-03-15,1146762
2021-03-16,1156597
2021-03-17,1169675
2021-03-18,1181137
