dates,incrementalcount_vaccine_covid_19_administered
2021-02-28,18
2021-03-01,18061
2021-03-02,14765
2021-03-03,21327
2021-03-04,8996
2021-03-05,9216
2021-03-06,25
2021-03-07,15
2021-03-08,28169
2021-03-09,21861
2021-03-10,25204
2021-03-11,22431
2021-03-12,22745
2021-03-13,10428
2021-03-14,19
2021-03-15,11299
2021-03-16,6694
2021-03-17,7921
2021-03-18,36541
2021-03-19,36359
2021-03-20,12520
2021-03-21,23
2021-03-22,38761
2021-03-23,36458
2021-03-24,35414
2021-03-25,43523
2021-03-26,41202
2021-03-27,13186
2021-03-28,17
2021-03-29,54328
2021-03-30,52265
2021-03-31,57965
2021-04-01,48110
2021-04-02,49175
2021-04-03,12388
2021-04-04,36
2021-04-05,38392
2021-04-06,44181
2021-04-07,46215
2021-04-08,48834
2021-04-09,39846
2021-04-10,27117
2021-04-11,386
2021-04-12,53281
2021-04-13,57336
2021-04-14,57798
2021-04-15,63793
2021-04-16,62957
2021-04-17,35280
2021-04-18,16130
2021-04-19,38986
2021-04-20,45952
2021-04-21,46831
2021-04-22,51453
2021-04-23,51333
2021-04-24,22395
2021-04-25,552
2021-04-26,45359
2021-04-27,45192
2021-04-28,44406
2021-04-29,46268
2021-04-30,47943
2021-05-01,221
2021-05-02,260
2021-05-03,32730
2021-05-04,34101
2021-05-05,32568
2021-05-06,36691
2021-05-07,19257
2021-05-08,7222
2021-05-09,404
2021-05-10,44439
2021-05-11,43263
2021-05-12,44745
2021-05-13,62731
2021-05-14,60606
2021-05-15,21483
2021-05-16,796
2021-05-17,53490
2021-05-18,51996
2021-05-19,44125
2021-05-20,48010
2021-05-21,49587
2021-05-22,14784
2021-05-23,1582
2021-05-24,41790
2021-05-25,39084
2021-05-26,38545
2021-05-27,39627
2021-05-28,37263
2021-05-29,25082
2021-05-30,1434
2021-05-31,46432
2021-06-01,46021
2021-06-02,45166
2021-06-03,44587
2021-06-04,44018
2021-06-05,14823
2021-06-06,1005
2021-06-07,40437
2021-06-08,38037
2021-06-09,48873
2021-06-10,44545
2021-06-11,40331
2021-06-12,23233
2021-06-13,1107
2021-06-14,57666
2021-06-15,54966
2021-06-16,53420
2021-06-17,44551
2021-06-18,47865
2021-06-19,14616
2021-06-20,1042
2021-06-21,52608
2021-06-22,46614
2021-06-23,42857
2021-06-24,42378
2021-06-25,39275
2021-06-26,13178
2021-06-27,1282
2021-06-28,54531
2021-06-29,54809
2021-06-30,52954
2021-07-01,53647
2021-07-02,54310
2021-07-03,18193
2021-07-04,1045
2021-07-05,50921
2021-07-06,49318
2021-07-07,51321
2021-07-08,29903
2021-07-09,25847
2021-07-10,6095
2021-07-11,406
2021-07-12,51637
2021-07-13,44875
2021-07-14,44317
2021-07-15,46803
