dates,covid19mobilitytrend_localbusiness
2020-02-15,2
2020-02-16,0
2020-02-17,5
2020-02-18,3
2020-02-19,0
2020-02-20,2
2020-02-21,4
2020-02-22,3
2020-02-23,3
2020-02-24,2
2020-02-25,1
2020-02-26,0
2020-02-27,2
2020-02-28,4
2020-02-29,5
2020-03-01,3
2020-03-02,1
2020-03-03,3
2020-03-04,2
2020-03-05,5
2020-03-06,6
2020-03-07,6
2020-03-08,6
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-12,4
2020-03-13,5
2020-03-14,1
2020-03-15,-1
2020-03-16,1
2020-03-17,-5
2020-03-18,-7
2020-03-19,-10
2020-03-20,-14
2020-03-21,-19
2020-03-22,-24
2020-03-23,-23
2020-03-24,-28
2020-03-25,-30
2020-03-26,-34
2020-03-27,-42
2020-03-28,-43
2020-03-29,-45
2020-03-30,-36
2020-03-31,-37
2020-04-01,-38
2020-04-02,-37
2020-04-03,-39
2020-04-04,-39
2020-04-05,-43
2020-04-06,-35
2020-04-07,-39
2020-04-08,-40
2020-04-09,-40
2020-04-10,-50
2020-04-11,-47
2020-04-12,-49
2020-04-13,-48
2020-04-14,-41
2020-04-15,-42
2020-04-16,-43
2020-04-17,-45
2020-04-18,-48
2020-04-19,-50
2020-04-20,-43
2020-04-21,-44
2020-04-22,-45
2020-04-23,-46
2020-04-24,-47
2020-04-25,-47
2020-04-26,-50
2020-04-27,-40
2020-04-28,-40
2020-04-29,-39
2020-04-30,-38
2020-05-01,-46
2020-05-02,-42
2020-05-03,-46
2020-05-04,-36
2020-05-05,-37
2020-05-06,-37
2020-05-07,-37
2020-05-08,-40
2020-05-09,-39
2020-05-10,-42
2020-05-11,-34
2020-05-12,-35
2020-05-13,-36
2020-05-14,-36
2020-05-15,-38
2020-05-16,-37
2020-05-17,-41
2020-05-18,-32
2020-05-19,-34
2020-05-20,-34
2020-05-21,-35
2020-05-22,-37
2020-05-23,-35
2020-05-24,-38
2020-05-25,-37
2020-05-26,-34
2020-05-27,-34
2020-05-28,-34
2020-05-29,-34
2020-05-30,-33
2020-05-31,-37
2020-06-01,-36
2020-06-02,-31
2020-06-03,-31
2020-06-04,-30
2020-06-05,-32
2020-06-06,-31
2020-06-07,-31
2020-06-08,-26
2020-06-09,-28
2020-06-10,-30
2020-06-11,-26
2020-06-12,-29
2020-06-13,-27
2020-06-14,-31
2020-06-15,-25
2020-06-16,-25
2020-06-17,-25
2020-06-18,-26
2020-06-19,-26
2020-06-20,-25
2020-06-21,-28
2020-06-22,-23
2020-06-23,-23
2020-06-24,-24
2020-06-25,-23
2020-06-26,-24
2020-06-27,-22
2020-06-28,-26
2020-06-29,-20
2020-06-30,-19
2020-07-01,-20
2020-07-02,-20
2020-07-03,-21
2020-07-04,-19
2020-07-05,-22
2020-07-06,-17
2020-07-07,-18
2020-07-08,-19
2020-07-09,-19
2020-07-10,-21
2020-07-11,-20
2020-07-12,-23
2020-07-13,-17
2020-07-14,-18
2020-07-15,-18
2020-07-16,-19
2020-07-17,-19
2020-07-18,-20
2020-07-19,-22
2020-07-20,-17
2020-07-21,-20
2020-07-22,-20
2020-07-23,-20
2020-07-24,-21
2020-07-25,-20
2020-07-26,-22
2020-07-27,-17
2020-07-28,-21
2020-07-29,-20
2020-07-30,-17
2020-07-31,-25
2020-08-01,-21
2020-08-02,-22
2020-08-03,-14
2020-08-04,-16
2020-08-05,-15
2020-08-06,-15
2020-08-07,-18
2020-08-08,-17
2020-08-09,-20
2020-08-10,-13
2020-08-11,-16
2020-08-12,-16
2020-08-13,-15
2020-08-14,-17
2020-08-15,-18
2020-08-16,-20
2020-08-17,-14
2020-08-18,-17
2020-08-19,-17
2020-08-20,-17
2020-08-21,-19
2020-08-22,-19
2020-08-23,-20
2020-08-24,-15
2020-08-25,-14
2020-08-26,-15
2020-08-27,-14
2020-08-28,-15
2020-08-29,-16
2020-08-30,-17
2020-08-31,-12
2020-09-01,-12
2020-09-02,-12
2020-09-03,-12
2020-09-04,-14
2020-09-05,-15
2020-09-06,-19
2020-09-07,-11
2020-09-08,-11
2020-09-09,-11
2020-09-10,-9
2020-09-11,-12
2020-09-12,-12
2020-09-13,-13
2020-09-14,-8
2020-09-15,-9
2020-09-16,-10
2020-09-17,-12
2020-09-18,-14
2020-09-19,-13
2020-09-20,-15
2020-09-21,-10
2020-09-22,-12
2020-09-23,-13
2020-09-24,-13
2020-09-25,-13
2020-09-26,-12
