dates,incrementalcount_vaccine_covid_19_administered
2021-04-08,81900
2021-05-14,2976
2021-05-20,3383
2021-05-21,2046
2021-05-24,561
2021-05-25,3289
2021-05-26,2575
2021-05-27,2862
2021-05-28,3192
2021-05-29,2300
2021-06-03,2273
2021-06-04,2554
2021-06-05,5346
2021-06-06,1693
2021-06-07,5449
2021-06-08,16480
2021-06-09,24936
2021-06-10,28672
2021-06-11,36005
2021-06-14,2863
2021-06-15,22727
2021-06-16,16997
2021-06-17,8416
2021-06-18,9910
2021-06-19,7517
2021-06-20,1788
2021-06-21,4287
2021-06-22,3226
2021-06-23,10436
2021-06-24,18826
2021-06-27,8753
2021-06-28,5228
2021-06-29,41745
2021-06-30,43836
2021-07-01,38515
2021-07-02,30548
2021-07-03,21260
2021-07-04,4961
2021-07-05,4047
2021-07-06,17204
2021-07-07,16573
2021-07-08,12751
2021-07-09,6107
2021-07-12,8005
2021-07-13,3297
2021-07-14,14955
2021-07-15,42638
2021-07-18,2109
2021-07-21,1034
2021-07-22,12394
2021-07-23,12691
2021-07-24,9381
2021-07-25,1746
2021-07-26,585
2021-07-27,9627
2021-07-28,9894
2021-07-29,14941
2021-07-30,4816
2021-08-02,744
2021-08-03,7076
2021-08-04,7568
2021-08-05,8679
2021-08-06,18259
2021-08-07,25001
2021-08-10,37967
2021-08-11,39646
2021-08-12,40097
2021-08-13,48089
2021-08-14,38374
2021-08-15,24729
2021-08-16,20440
2021-08-19,66879
2021-08-20,69097
2021-08-21,83396
2021-08-22,21867
2021-08-23,16145
2021-08-24,88989
2021-08-25,84466
2021-08-26,64156
2021-08-27,43219
2021-08-28,33893
2021-08-29,15267
2021-08-30,10067
2021-08-31,20973
2021-09-01,19070
2021-09-02,15636
2021-09-03,1444
2021-09-04,45273
2021-09-05,7866
2021-09-06,7864
2021-09-07,4466
2021-09-08,59427
2021-09-13,8875
2021-09-16,49652
2021-09-17,48699
2021-09-18,47463
2021-09-21,44695
2021-09-22,52039
2021-09-23,46780
2021-09-24,46588
2021-09-25,45763
2021-09-26,13170
2021-09-27,0
2021-09-28,51364
2021-09-29,47309
2021-09-30,49846
2021-10-01,49260
2021-10-02,49644
2021-10-03,13303
2021-10-04,12547
2021-10-05,49041
2021-10-06,54829
2021-10-07,120817
2021-10-16,18000
2021-10-17,20574
2021-10-18,69972
2021-10-19,84172
2021-10-20,58873
2021-10-23,27564
2021-10-24,14105
2021-10-25,85460
2021-10-26,54396
2021-10-27,69370
2021-10-28,72461
2021-10-29,66184
2021-10-30,14869
2021-10-31,14699
2021-11-01,55847
2021-11-04,64890
2021-11-05,64793
2021-11-06,12458
2021-11-09,60282
2021-11-15,85633
2021-11-18,66051
2021-11-24,102537
2021-11-25,110909
2021-11-26,104584
2021-11-29,103939
2021-11-30,111663
2021-12-03,108405
2021-12-06,95330
2021-12-07,108798
2021-12-08,113672
2021-12-09,125998
2021-12-10,114885
2021-12-11,36828
2021-12-12,19614
2021-12-23,58400
2021-12-26,24060
2021-12-27,35035
2021-12-28,110337
2021-12-29,126832
2021-12-30,135870
2022-01-02,12749
2022-01-03,86969
2022-01-04,89625
2022-01-05,46308
2022-01-06,116569
2022-01-07,98704
2022-01-08,21451
2022-01-09,16317
2022-01-10,86066
2022-01-11,83510
2022-01-12,98780
2022-01-21,92125
2022-01-22,85176
2022-01-23,19178
2022-01-24,11508
2022-01-25,72152
2022-01-26,84848
2022-01-27,73496
2022-01-28,74833
2022-01-29,128182
2022-01-30,120440
2022-01-31,144987
2022-02-01,198672
2022-02-02,201745
2022-02-03,232166
2022-02-04,249772
2022-02-05,264356
2022-02-06,199785
2022-02-07,183893
2022-02-08,187002
2022-02-09,222895
2022-02-10,272962
2022-02-11,282285
2022-02-12,282646
2022-02-13,205947
2022-02-17,107894
2022-02-20,25849
2022-02-21,65713
2022-02-22,76654
2022-02-25,76668
2022-02-26,43785
2022-02-27,40285
2022-02-28,73793
2022-03-01,48869
2022-03-02,46765
2022-03-03,42675
2022-03-04,36415
2022-03-05,10521
2022-03-06,6846
2022-03-07,35006
2022-03-11,51080
2022-03-12,12562
2022-03-13,11699
2022-03-14,42728
2022-03-18,34889
2022-03-19,13702
