dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,2
2020-02-16,-2
2020-02-17,1
2020-02-18,0
2020-02-19,-4
2020-02-20,-1
2020-02-21,1
2020-02-22,0
2020-02-23,3
2020-02-24,-1
2020-02-25,-4
2020-02-26,-6
2020-02-27,-2
2020-02-28,2
2020-02-29,2
2020-03-01,1
2020-03-02,-2
2020-03-03,3
2020-03-04,2
2020-03-05,6
2020-03-06,7
2020-03-07,7
2020-03-08,5
2020-03-09,2
2020-03-10,3
2020-03-11,2
2020-03-12,2
2020-03-13,6
2020-03-14,3
2020-03-15,3
2020-03-16,6
2020-03-17,1
2020-03-18,-1
2020-03-19,-2
2020-03-20,-4
2020-03-21,-10
2020-03-22,-15
2020-03-23,-12
2020-03-24,-15
2020-03-25,-13
2020-03-26,-22
2020-03-27,-29
2020-03-28,-30
2020-03-29,-33
2020-03-30,-29
2020-03-31,-27
2020-04-01,-28
2020-04-02,-26
2020-04-03,-24
2020-04-04,-23
2020-04-05,-29
2020-04-06,-24
2020-04-07,-27
2020-04-08,-30
2020-04-09,-29
2020-04-10,-36
2020-04-11,-33
2020-04-12,-38
2020-04-13,-39
2020-04-14,-33
2020-04-15,-33
2020-04-16,-32
2020-04-17,-32
2020-04-18,-36
2020-04-19,-39
2020-04-20,-36
2020-04-21,-36
2020-04-22,-38
2020-04-23,-37
2020-04-24,-35
2020-04-25,-35
2020-04-26,-39
2020-04-27,-34
2020-04-28,-32
2020-04-29,-31
2020-04-30,-27
2020-05-01,-31
2020-05-02,-29
2020-05-03,-34
2020-05-04,-30
2020-05-05,-29
2020-05-06,-28
2020-05-07,-26
2020-05-08,-25
2020-05-09,-26
2020-05-10,-29
2020-05-11,-26
2020-05-12,-26
2020-05-13,-27
2020-05-14,-26
2020-05-15,-25
2020-05-16,-25
2020-05-17,-30
2020-05-18,-25
2020-05-19,-27
2020-05-20,-27
2020-05-21,-26
2020-05-22,-25
2020-05-23,-23
2020-05-24,-30
2020-05-25,-30
2020-05-26,-27
2020-05-27,-27
2020-05-28,-24
2020-05-29,-23
2020-05-30,-21
2020-05-31,-27
2020-06-01,-28
2020-06-02,-23
2020-06-03,-23
2020-06-04,-22
2020-06-05,-20
2020-06-06,-20
2020-06-07,-22
2020-06-08,-20
2020-06-09,-21
2020-06-10,-23
2020-06-11,-19
2020-06-12,-19
2020-06-13,-18
2020-06-14,-24
2020-06-15,-20
2020-06-16,-19
2020-06-17,-20
2020-06-18,-19
2020-06-19,-17
2020-06-20,-16
2020-06-21,-22
2020-06-22,-19
2020-06-23,-19
2020-06-24,-20
2020-06-25,-17
2020-06-26,-16
2020-06-27,-15
2020-06-28,-21
2020-06-29,-16
2020-06-30,-14
2020-07-01,-15
2020-07-02,-12
2020-07-03,-11
2020-07-04,-9
2020-07-05,-16
2020-07-06,-12
2020-07-07,-10
2020-07-08,-13
2020-07-09,-11
2020-07-10,-11
2020-07-11,-11
2020-07-12,-17
2020-07-13,-11
2020-07-14,-13
2020-07-15,-13
2020-07-16,-12
2020-07-17,-10
2020-07-18,-12
2020-07-19,-18
2020-07-20,-13
2020-07-21,-15
2020-07-22,-15
2020-07-23,-13
2020-07-24,-12
2020-07-25,-12
2020-07-26,-16
2020-07-27,-12
2020-07-28,-14
2020-07-29,-13
2020-07-30,-6
2020-07-31,-10
2020-08-01,-9
2020-08-02,-14
2020-08-03,-8
2020-08-04,-7
2020-08-05,-7
2020-08-06,-5
2020-08-07,-6
2020-08-08,-5
2020-08-09,-12
2020-08-10,-6
2020-08-11,-9
2020-08-12,-9
2020-08-13,-5
2020-08-14,-4
2020-08-15,-6
2020-08-16,-12
2020-08-17,-8
2020-08-18,-9
2020-08-19,-9
2020-08-20,-8
2020-08-21,-6
2020-08-22,-8
2020-08-23,-12
2020-08-24,-9
2020-08-25,-7
2020-08-26,-6
2020-08-27,-2
2020-08-28,-1
2020-08-29,-4
2020-08-30,-9
2020-08-31,-6
2020-09-01,-4
2020-09-02,-3
2020-09-03,-2
2020-09-04,0
2020-09-05,-2
2020-09-06,-10
2020-09-07,-5
2020-09-08,-3
2020-09-09,-1
2020-09-10,0
2020-09-11,2
2020-09-12,-1
2020-09-13,-5
2020-09-14,-4
2020-09-15,-4
2020-09-16,-1
2020-09-17,-3
2020-09-18,0
2020-09-19,-2
2020-09-20,-8
2020-09-21,-5
2020-09-22,-4
2020-09-23,0
2020-09-24,0
2020-09-25,4
2020-09-26,4
2020-09-27,2
2020-09-28,2
2020-09-29,6
2020-09-30,8
2020-10-01,11
2020-10-02,16
2020-10-03,13
2020-10-04,9
