dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-18,21
2020-03-19,41
2020-03-29,69
2020-03-30,172
2020-03-31,234
2020-04-01,380
2020-04-02,662
2020-04-03,362
2020-04-04,372
2020-04-05,530
2020-04-06,663
2020-04-07,696
2020-04-08,305
2020-04-09,308
2020-04-10,606
2020-04-11,491
2020-04-12,766
2020-04-13,674
2020-04-14,694
2020-04-15,803
2020-04-16,704
2020-04-17,450
2020-04-18,1115
2020-04-19,1350
2020-04-20,633
2020-04-21,832
2020-04-22,707
2020-04-23,668
2020-04-24,659
2020-05-01,1434
2020-05-02,1195
2020-05-03,883
2020-05-04,1012
2020-05-05,1077
2020-05-09,1611
2020-05-10,1056
2020-05-11,841
2020-05-12,978
2020-05-13,1516
2020-05-14,1486
2020-05-15,2100
2020-05-18,1139
2020-05-19,1933
2020-05-20,2621
2020-05-21,3102
2020-05-22,2567
2020-05-25,2711
2020-05-26,2293
2020-05-27,3077
2020-05-28,2831
2020-05-29,3831
2020-06-01,1518
2020-06-02,2892
2020-06-03,2112
2020-06-04,2640
2020-06-05,3177
2020-06-06,3632
2020-06-07,2833
2020-06-08,1099
2020-06-09,2244
2020-06-10,2273
2020-06-11,3291
2020-06-12,2419
2020-06-13,3505
2020-06-14,3165
2020-06-15,3365
2020-06-16,3255
2020-06-19,3043
2020-06-20,2820
2020-06-21,3651
2020-06-22,2354
2020-06-23,4171
2020-06-24,4859
2020-06-25,3918
2020-06-26,3090
2020-06-27,4074
2020-06-28,2718
2020-06-29,2221
2020-06-30,2419
2020-07-01,3519
2020-07-02,2704
2020-07-03,4147
2020-07-04,4829
2020-07-05,4228
2020-07-06,2131
2020-07-07,2061
2020-07-08,3053
2020-07-09,3803
2020-07-10,6273
2020-07-11,1403
2020-07-12,7050
2020-07-13,1205
2020-07-14,4992
2020-07-15,4261
2020-07-16,3895
2020-07-17,3545
2020-07-18,5228
2020-07-19,5724
2020-07-20,2474
2020-07-21,3637
2020-07-22,4275
2020-07-23,6754
2020-07-24,5075
2020-07-28,4888
2020-07-29,5259
2020-07-30,5521
2020-07-31,8679
2020-08-01,6371
2020-08-02,5393
2020-08-03,2653
2020-08-04,4547
2020-08-05,6200
2020-08-06,6195
2020-08-07,6814
2020-08-08,7175
2020-08-09,4420
2020-08-10,4603
2020-08-11,4171
2020-08-12,6590
2020-08-13,6768
2020-08-14,5458
2020-08-17,3150
2020-08-18,4019
2020-08-22,5724
2020-08-23,4179
2020-08-24,3381
2020-08-25,4149
2020-08-28,4520
2020-08-29,3009
2020-08-30,4424
2020-08-31,4260
2020-09-01,1682
2020-09-02,3474
2020-09-03,3937
2020-09-04,4178
2020-09-05,3707
2020-09-06,3093
2020-09-07,2668
2020-09-08,2552
2020-09-09,2285
2020-09-13,3092
2020-09-22,1774
2020-09-23,3874
2020-09-24,3307
2020-09-25,5424
2020-09-26,2872
2020-09-27,3707
2020-09-28,2107
2020-09-29,3604
2020-09-30,2927
2020-10-01,4700
2020-10-02,3065
2020-10-03,3387
2020-10-04,4385
2020-10-05,595
2020-10-06,1258
2020-10-07,4342
2020-10-08,5034
2020-10-09,5327
2020-10-10,6872
2020-10-11,4287
2020-10-12,2001
2020-10-13,2592
2020-10-14,5832
2020-10-15,5618
2020-10-18,4912
2020-10-19,1852
2020-10-20,3953
2020-10-21,4888
2020-10-22,7556
2020-10-23,6142
2020-10-24,6862
2020-11-03,3728
2020-11-06,7153
2020-11-23,19403
2020-12-08,7137
2021-04-27,1779
2022-01-25,3659
2022-01-31,2324
2022-02-01,6137
2022-02-24,5211
2022-02-27,4459
2022-03-05,12045
2022-05-19,2868
