dates,incrementalcount_medicaltest_conditioncovid_19
2020-10-27,29606
2020-10-28,24497
2020-10-29,25558
2020-10-30,28958
2020-10-31,22513
2020-11-01,19588
2020-11-02,33846
2020-11-03,20887
2020-11-04,20737
2020-11-05,25258
2020-11-06,23306
2020-11-07,13642
2020-11-08,23056
2020-11-09,27689
2020-11-10,27324
2020-11-11,21342
2020-11-12,24128
2020-11-13,16771
2020-11-14,16502
2020-11-15,9583
2020-11-16,26475
2020-11-17,27441
2020-11-18,30792
2020-11-19,24210
2020-11-20,22814
2020-11-21,18518
2020-11-22,23953
2020-11-23,25349
2020-11-24,24664
2020-11-25,27098
2020-11-26,25964
2020-11-27,26257
2020-11-28,17755
2020-11-29,20676
2020-11-30,25239
2020-12-01,26050
2020-12-02,24615
2020-12-03,25260
2020-12-04,21761
2020-12-05,18624
2020-12-06,16979
2020-12-07,25051
2020-12-08,22308
2020-12-09,23420
2020-12-11,19225
2020-12-12,13268
2020-12-13,18712
2020-12-14,21717
2020-12-15,20827
2020-12-16,22540
2020-12-17,21176
2020-12-18,17735
2020-12-19,11336
2020-12-20,18536
2020-12-21,20215
2020-12-22,19085
2020-12-23,20453
2020-12-24,17716
2020-12-25,16827
2020-12-26,11123
2020-12-27,15041
2020-12-28,21124
2020-12-29,21735
2020-12-30,25933
2020-12-31,23430
2021-01-01,21313
2021-01-02,14498
2021-01-03,20893
2021-01-04,27777
2021-01-05,26985
2021-01-06,29594
2021-01-07,29327
2021-01-08,24350
2021-01-09,16815
2021-01-10,24560
2021-01-11,27279
2021-01-12,24238
2021-01-13,26934
2021-01-14,25014
2021-01-15,19541
2021-01-16,17738
2021-01-17,19623
2021-01-18,22271
2021-01-19,21930
2021-01-20,23315
2021-01-21,20409
2021-01-22,18372
2021-01-23,13019
2021-01-24,19808
2021-01-25,23980
2021-01-26,24332
2021-01-27,24763
2021-01-28,22716
2021-01-29,22359
2021-01-30,15605
2021-01-31,21270
2021-02-01,24002
2021-02-02,23585
2021-02-03,22315
2021-02-04,26830
2021-02-05,21311
2021-02-06,20703
2021-02-07,21142
2021-02-08,26723
2021-02-09,24854
2021-02-10,29541
2021-02-11,27660
2021-02-12,24501
2021-02-13,19571
2021-02-14,26313
2021-02-15,29225
2021-02-16,32347
2021-02-17,32850
2021-02-18,16133
2021-02-19,12421
2021-02-20,18204
2021-02-21,25108
2021-02-22,33846
2021-02-23,34840
2021-02-24,36073
2021-02-25,33719
2021-02-26,30283
2021-02-27,26452
2021-02-28,33462
2021-03-01,41029
2021-03-02,37651
2021-03-03,39487
2021-03-04,43459
2021-03-05,34385
2021-03-06,25952
2021-03-07,42438
2021-03-08,46197
2021-03-09,43887
2021-03-10,44530
2021-03-11,54052
2021-03-12,50545
2021-03-13,27984
2021-03-14,42852
2021-03-15,48638
2021-03-16,44284
2021-03-17,50180
2021-03-18,47018
2021-03-19,38829
2021-03-20,27692
2021-03-21,46517
2021-03-22,45933
2021-03-23,45699
2021-03-24,48151
2021-03-25,46699
2021-03-26,40836
2021-03-27,27950
2021-03-28,43615
2021-03-29,48980
2021-03-30,49334
2021-03-31,43158
2021-04-01,48253
2021-04-02,35034
2021-04-03,28827
2021-04-04,41101
2021-04-05,43226
2021-04-06,44086
2021-04-07,40232
2021-04-08,39735
2021-04-09,30617
2021-04-10,24854
2021-04-11,26644
2021-04-12,27673
2021-04-13,23823
2021-04-14,32296
2021-04-15,21761
2021-04-16,22013
2021-04-17,11385
2021-04-18,17846
2021-04-19,24956
2021-04-20,19621
2021-04-21,24628
2021-04-22,18228
2021-04-23,16827
2021-04-24,11848
2021-04-25,16681
2021-04-26,20434
2021-04-27,18853
2021-04-28,18755
2021-04-29,17112
2021-04-30,19377
2021-05-01,9472
2021-05-02,13244
2021-05-03,16122
2021-05-04,19676
2021-05-05,17877
2021-05-06,16841
2021-05-07,16288
2021-05-08,10098
2021-05-09,14968
2021-05-10,18455
2021-05-11,19732
2021-05-12,15604
2021-05-13,10417
2021-05-14,9226
2021-05-15,8857
2021-05-16,19177
2021-05-17,31185
2021-05-18,29802
2021-05-19,32690
2021-05-20,26307
2021-05-21,20126
2021-05-22,15735
2021-05-23,22060
2021-05-24,21048
2021-05-25,22408
2021-05-26,20491
2021-05-27,24440
2021-05-28,21672
2021-05-29,16196
2021-05-30,15346
2021-07-08,17314
2021-07-09,22128
2021-07-15,22419
2021-07-22,16955
2021-07-26,26556
2021-07-29,27681
2021-08-09,18959
2021-08-16,30370
2021-08-19,27749
2021-08-23,34484
2021-08-26,31726
2021-08-31,25873
2021-09-02,29326
2021-09-09,30596
2021-09-13,29050
2021-09-16,28071
2021-09-20,27178
2021-09-23,30650
2021-09-27,27367
2021-09-30,31384
2021-10-04,31040
2021-10-06,31208
2021-10-14,33878
2021-10-18,28099
2021-10-22,24347
2021-10-24,30590
2021-10-27,35920
2021-10-31,30035
2021-11-04,36291
2021-11-07,31420
2021-11-10,41556
2021-11-14,35769
2021-11-18,46526
2021-11-21,37642
2021-11-24,49281
2021-11-30,52745
2021-12-02,51029
2021-12-05,44379
2021-12-09,55184
2021-12-12,36527
2021-12-16,51883
2021-12-19,39534
2021-12-23,40428
2022-01-10,40424
2022-01-13,35853
2022-01-16,29681
2022-01-20,36143
2022-01-24,49956
2022-01-28,20171
2022-01-31,56399
2022-02-03,68047
2022-02-07,58025
2022-02-10,72951
2022-02-13,65199
2022-02-21,52222
2022-02-25,42668
