dates,covid19mobilitytrend_localbusiness
2020-02-15,4
2020-02-16,-1
2020-02-17,-3
2020-02-18,-4
2020-02-19,-5
2020-02-20,-4
2020-02-21,3
2020-02-22,-7
2020-02-23,-2
2020-02-24,-1
2020-02-25,-6
2020-02-26,3
2020-02-27,6
2020-02-28,15
2020-02-29,2
2020-03-01,-2
2020-03-02,-2
2020-03-03,0
2020-03-04,3
2020-03-05,4
2020-03-06,-4
2020-03-07,2
2020-03-08,1
2020-03-09,-1
2020-03-10,-1
2020-03-11,3
2020-03-12,-12
2020-03-13,-14
2020-03-14,-8
2020-03-15,-10
2020-03-16,-15
2020-03-17,-9
2020-03-18,-51
2020-03-19,-60
2020-03-20,-29
2020-03-21,-87
2020-03-22,-91
2020-03-23,-91
2020-03-24,-82
2020-03-25,-64
2020-03-26,-66
2020-03-27,-70
2020-03-28,-76
2020-03-29,-74
2020-03-30,-73
2020-03-31,-73
2020-04-01,-70
2020-04-02,-69
2020-04-03,-91
2020-04-04,-71
2020-04-05,-69
2020-04-06,-71
2020-04-07,-70
2020-04-08,-70
2020-04-09,-65
2020-04-10,-92
2020-04-11,-93
2020-04-12,-63
2020-04-13,-68
2020-04-14,-69
2020-04-15,-63
2020-04-16,-63
2020-04-17,-92
2020-04-18,-93
2020-04-19,-59
2020-04-20,-63
2020-04-21,-59
2020-04-22,-53
2020-04-23,-50
2020-04-24,-92
2020-04-25,-54
2020-04-26,-55
2020-04-27,-56
2020-04-28,-56
2020-04-29,-45
2020-04-30,-45
2020-05-01,-91
2020-05-02,-40
2020-05-03,-41
2020-05-04,-43
2020-05-05,-46
2020-05-06,-41
2020-05-07,-39
2020-05-08,-91
2020-05-09,-37
2020-05-10,-37
2020-05-11,-40
2020-05-12,-37
2020-05-13,-37
2020-05-14,-39
2020-05-15,-91
2020-05-16,-33
2020-05-17,-35
2020-05-18,-35
2020-05-19,-31
2020-05-20,-9
2020-05-21,0
2020-05-22,-91
2020-05-23,-92
2020-05-24,-91
2020-05-25,-34
2020-05-26,-29
2020-05-27,-27
2020-05-28,-26
2020-05-29,-91
2020-05-30,-23
2020-05-31,-25
2020-06-01,-28
2020-06-02,-29
2020-06-03,-26
2020-06-04,-28
2020-06-05,-88
2020-06-06,-2
2020-06-07,-8
2020-06-08,-12
2020-06-09,-10
2020-06-10,-6
2020-06-11,-9
2020-06-12,-17
2020-06-13,-10
2020-06-14,-8
2020-06-15,-11
2020-06-16,-9
2020-06-17,-7
2020-06-18,-11
2020-06-19,-16
2020-06-20,-9
2020-06-21,-7
2020-06-22,-7
2020-06-23,-6
2020-06-24,-4
2020-06-25,-7
2020-06-26,-11
2020-06-27,-6
2020-06-28,-6
2020-06-29,-7
2020-06-30,-6
2020-07-01,-3
2020-07-02,-7
2020-07-03,-10
2020-07-04,-5
2020-07-05,-5
2020-07-06,-6
