dates,covid19mobilitytrend_park
2020-02-15,28
2020-02-16,10
2020-02-17,11
2020-02-18,9
2020-02-19,4
2020-02-20,3
2020-02-21,29
2020-02-22,2
2020-02-23,8
2020-02-24,8
2020-02-25,-3
2020-02-26,10
2020-02-27,19
2020-02-28,79
2020-02-29,12
2020-03-01,4
2020-03-02,4
2020-03-03,11
2020-03-04,21
2020-03-05,26
2020-03-06,6
2020-03-07,12
2020-03-08,16
2020-03-09,10
2020-03-10,17
2020-03-11,21
2020-03-12,-10
2020-03-13,-18
2020-03-14,-9
2020-03-15,-4
2020-03-16,-13
2020-03-17,-19
2020-03-18,-48
2020-03-19,-56
2020-03-20,-42
2020-03-21,-75
2020-03-22,-74
2020-03-23,-74
2020-03-24,-66
2020-03-25,-52
2020-03-26,-57
2020-03-27,-58
2020-03-28,-61
2020-03-29,-59
2020-03-30,-58
2020-03-31,-57
2020-04-01,-59
2020-04-02,-59
2020-04-03,-74
2020-04-04,-56
2020-04-05,-56
2020-04-06,-61
2020-04-07,-58
2020-04-08,-58
2020-04-09,-58
2020-04-10,-77
2020-04-11,-78
2020-04-12,-51
2020-04-13,-57
2020-04-14,-55
2020-04-15,-52
2020-04-16,-54
2020-04-17,-76
2020-04-18,-78
2020-04-19,-45
2020-04-20,-51
2020-04-21,-48
2020-04-22,-41
2020-04-23,-43
2020-04-24,-76
2020-04-25,-47
2020-04-26,-46
2020-04-27,-50
2020-04-28,-48
2020-04-29,-39
2020-04-30,-44
2020-05-01,-76
2020-05-02,-35
2020-05-03,-35
2020-05-04,-40
2020-05-05,-43
2020-05-06,-39
2020-05-07,-39
2020-05-08,-75
2020-05-09,-36
2020-05-10,-33
2020-05-11,-38
2020-05-12,-35
2020-05-13,-34
2020-05-14,-38
2020-05-15,-74
2020-05-16,-32
2020-05-17,-32
2020-05-18,-37
2020-05-19,-31
2020-05-20,-17
2020-05-21,-11
2020-05-22,-74
2020-05-23,-76
2020-05-24,-74
2020-05-25,-21
2020-05-26,-24
2020-05-27,-24
2020-05-28,-26
2020-05-29,-73
2020-05-30,-18
2020-05-31,-18
2020-06-01,-26
2020-06-02,-26
2020-06-03,-23
2020-06-04,-27
2020-06-05,-69
2020-06-06,0
2020-06-07,-6
2020-06-08,-12
2020-06-09,-7
2020-06-10,-2
2020-06-11,-5
2020-06-12,4
2020-06-13,-1
2020-06-14,-3
2020-06-15,-7
2020-06-16,-4
2020-06-17,-2
2020-06-18,-5
2020-06-19,8
2020-06-20,-1
2020-06-21,0
2020-06-22,-4
2020-06-23,-1
2020-06-24,1
2020-06-25,2
2020-06-26,20
2020-06-27,6
2020-06-28,2
2020-06-29,-2
2020-06-30,0
2020-07-01,6
2020-07-02,7
2020-07-03,27
2020-07-04,12
2020-07-05,7
2020-07-06,2
2020-07-07,9
2020-07-08,10
2020-07-09,12
2020-07-10,35
2020-07-11,13
