dates,incrementalcount_vaccine_covid_19_administered
2021-05-27,129809
2021-05-28,24426
2021-06-11,638
2021-06-14,79463
2021-06-15,69994
2021-06-16,66746
2021-06-17,73970
2021-06-18,1323
2021-06-19,21015
2021-06-20,185322
2021-06-21,97621
2021-06-25,37307
2021-06-26,61779
2021-06-27,81995
2021-06-28,95279
2021-07-05,58536
2021-07-06,62340
2021-07-07,64316
2021-07-12,54085
2021-07-13,41283
2021-07-14,46090
2021-07-15,70872
2021-07-18,67092
2021-07-19,2620
2021-07-22,24758
2021-07-25,99788
2021-07-26,96610
2021-07-27,83268
2021-07-30,18135
2021-07-31,40862
2021-08-01,50347
2021-08-10,1255
2021-08-11,62876
2021-08-14,49353
2021-08-15,50019
2021-08-16,53921
2021-08-17,51443
2021-08-18,56137
2021-08-19,46404
2021-08-20,8214
2021-08-21,36104
2021-08-22,54455
2021-08-23,37574
2021-08-24,49814
2021-08-25,37664
2021-08-26,36393
2021-08-27,6333
2021-08-28,25054
2021-08-29,80340
2021-09-01,29863
2021-09-04,20499
2021-09-05,34268
2021-09-06,56793
2021-09-09,23421
2021-09-10,4019
2021-09-11,18128
2021-09-12,29485
2021-09-13,26684
2021-09-14,25675
2021-09-15,24189
2021-09-16,21063
2021-09-17,3594
2021-09-18,16069
2021-09-19,18736
2021-09-20,19129
2021-09-21,23325
2021-09-22,18466
2021-09-23,16784
2021-09-24,3739
2021-09-25,17397
2021-09-26,16235
2021-09-27,22418
2021-09-28,17596
2021-09-29,16098
2021-09-30,26015
2021-10-01,2717
2021-10-02,14503
2021-10-03,18288
2021-10-04,25053
2021-10-05,19215
2021-10-08,2444
2021-10-09,31358
2021-10-13,14033
2021-10-14,13916
2021-10-15,1773
2021-10-16,11645
2021-10-17,11885
2021-10-18,11381
2021-10-19,33415
2021-10-22,3809
2021-10-23,19874
2021-10-24,24454
2021-10-25,23383
2021-10-26,21918
2021-10-27,19601
2021-10-28,21211
2021-10-29,2442
2021-10-30,15359
2021-10-31,18143
2021-11-01,20276
2021-11-02,17352
2021-11-03,16531
2021-11-04,15448
2021-11-05,1948
2021-11-06,11957
2021-11-07,14270
2021-11-08,14388
2021-11-09,13181
2021-11-10,10272
2021-11-11,17029
2021-11-12,2531
2021-11-13,11770
2021-11-14,18587
2021-11-15,19012
2021-11-16,15613
2021-11-21,13683
2021-11-22,13418
2021-11-23,19630
2021-11-24,15383
2021-11-25,18507
2021-11-28,16918
2021-11-29,16260
2021-11-30,14796
2021-12-01,11823
2021-12-02,13380
2021-12-03,2850
2021-12-04,15951
2021-12-05,21959
2021-12-06,22460
2021-12-07,17168
2021-12-08,15108
2021-12-09,13745
2021-12-10,3331
2021-12-11,11219
2021-12-12,16369
2021-12-13,30291
2021-12-16,14452
2021-12-17,2387
2021-12-18,11253
2021-12-19,16828
2021-12-20,25022
2021-12-23,16106
2021-12-24,2079
2021-12-27,26190
2021-12-28,19111
2022-06-28,16423
