dates,cumulativecount_vaccine_covid_19_administered
2021-01-12,0
2021-01-23,30000
2021-01-31,40000
2021-02-22,80000
2021-02-25,150000
2021-03-15,204151
2021-03-17,241868
2021-03-21,272648
2021-03-24,320140
2021-03-30,409203
2021-04-07,524533
2021-04-14,665226
2021-04-19,732052
2021-04-29,919922
2021-05-04,1091048
2021-05-18,1419950
2021-05-26,1750000
2021-05-27,1879809
2021-05-28,1904235
2021-06-06,2307978
2021-06-08,2487617
2021-06-10,2515014
2021-06-11,2515652
2021-06-13,2601824
2021-06-14,2681287
2021-06-15,2751281
2021-06-16,2818027
2021-06-17,2891997
2021-06-18,2893320
2021-06-19,2914335
2021-06-20,3099657
2021-06-21,3197278
2021-06-24,3341638
2021-06-25,3378945
2021-06-26,3440724
2021-06-27,3522719
2021-06-28,3617998
2021-06-30,3907618
2021-07-02,3916223
2021-07-04,3995188
2021-07-05,4053724
2021-07-06,4116064
2021-07-07,4180380
2021-07-09,4244779
2021-07-11,4312212
2021-07-12,4366297
2021-07-13,4407580
2021-07-14,4453670
2021-07-15,4524542
2021-07-17,4574361
2021-07-18,4641453
2021-07-19,4644073
2021-07-21,4644140
2021-07-22,4668898
2021-07-24,4748953
2021-07-25,4848741
2021-07-26,4945351
2021-07-27,5028619
2021-07-29,5155730
2021-07-30,5173865
2021-07-31,5214727
2021-08-01,5265074
2021-08-09,5620347
2021-08-10,5621602
2021-08-11,5684478
2021-08-13,5692336
2021-08-14,5741689
2021-08-15,5791708
2021-08-16,5845629
2021-08-17,5897072
2021-08-18,5953209
2021-08-19,5999613
2021-08-20,6007827
2021-08-21,6043931
2021-08-22,6098386
2021-08-23,6135960
2021-08-24,6185774
2021-08-25,6223438
2021-08-26,6259831
2021-08-27,6266164
2021-08-28,6291218
2021-08-29,6371558
2021-08-31,6422943
2021-09-01,6452806
2021-09-03,6457892
2021-09-04,6478391
2021-09-05,6512659
2021-09-06,6569452
2021-09-08,6594040
2021-09-09,6617461
2021-09-10,6621480
2021-09-11,6639608
2021-09-12,6669093
2021-09-13,6695777
2021-09-14,6721452
2021-09-15,6745641
2021-09-16,6766704
2021-09-17,6770298
2021-09-18,6786367
2021-09-19,6805103
2021-09-20,6824232
2021-09-21,6847557
2021-09-22,6866023
2021-09-23,6882807
2021-09-24,6886546
2021-09-25,6903943
2021-09-26,6920178
2021-09-27,6942596
2021-09-28,6960192
2021-09-29,6976290
2021-09-30,7002305
2021-10-01,7005022
2021-10-02,7019525
2021-10-03,7037813
2021-10-04,7062866
2021-10-05,7082081
2021-10-07,7119810
2021-10-08,7122254
2021-10-09,7153612
2021-10-12,7185258
2021-10-13,7199291
2021-10-14,7213207
2021-10-15,7214980
2021-10-16,7226625
2021-10-17,7238510
2021-10-18,7249891
2021-10-19,7283306
2021-10-21,7306637
2021-10-22,7310446
2021-10-23,7330320
2021-10-24,7354774
2021-10-25,7378157
2021-10-26,7400075
2021-10-27,7419676
2021-10-28,7440887
2021-10-29,7443329
2021-10-30,7458688
2021-10-31,7476831
2021-11-01,7497107
2021-11-02,7514459
2021-11-03,7530990
2021-11-04,7546438
2021-11-05,7548386
2021-11-06,7560343
2021-11-07,7574613
2021-11-08,7589001
2021-11-09,7602182
2021-11-10,7612454
2021-11-11,7629483
2021-11-12,7632014
2021-11-13,7643784
2021-11-14,7662371
2021-11-15,7681383
2021-11-16,7696996
2021-11-18,7728788
2021-11-20,7742207
2021-11-21,7755890
2021-11-22,7769308
2021-11-23,7788938
2021-11-24,7804321
2021-11-25,7822828
2021-11-27,7836747
2021-11-28,7853665
2021-11-29,7869925
2021-11-30,7884721
2021-12-01,7896544
2021-12-02,7909924
2021-12-03,7912774
2021-12-04,7928725
2021-12-05,7950684
2021-12-06,7973144
2021-12-07,7990312
2021-12-08,8005420
2021-12-09,8019165
2021-12-10,8022496
2021-12-11,8033715
2021-12-12,8050084
2021-12-13,8080375
2021-12-15,8093268
2021-12-16,8107720
2021-12-17,8110107
2021-12-18,8121360
2021-12-19,8138188
2021-12-20,8163210
2021-12-22,8176990
2021-12-23,8193096
2021-12-24,8195175
2021-12-26,8220492
2021-12-27,8246682
2021-12-28,8265793
2022-01-19,9046603
2022-01-25,9147386
2022-02-02,9267426
2022-02-06,9326347
2022-02-09,9377901
2022-02-15,9435288
2022-02-23,9491363
2022-03-02,9649298
2022-03-10,9727982
2022-03-31,9832387
2022-04-18,9874355
2022-04-27,9896497
2022-05-05,9901017
2022-05-13,9922666
2022-05-20,9938176
2022-05-29,9951844
2022-06-13,9991560
2022-06-27,9991560
2022-06-28,10007983
2022-07-10,10027401
2022-07-19,10032773
2022-08-07,10040301
2022-08-21,10057975
