dates,cumulativecount_vaccine_covid_19_administered
2021-02-22,47
2021-02-23,579
2021-02-26,6645
2021-02-27,13685
2021-02-28,20700
2021-03-01,27108
2021-03-02,40179
2021-03-03,51847
2021-03-04,62237
2021-03-05,72375
2021-03-06,84031
2021-03-07,93024
2021-03-08,103849
2021-03-09,113525
2021-03-10,130547
2021-03-11,145907
2021-03-12,162230
2021-03-13,177111
2021-03-14,190731
2021-03-15,206094
2021-03-16,229420
2021-03-17,254020
2021-03-18,276647
2021-03-19,304252
2021-03-20,330620
2021-03-21,354440
2021-03-22,379695
2021-03-23,403527
2021-03-24,413302
2021-03-25,421522
2021-03-26,435239
2021-03-27,449279
2021-03-28,462453
2021-03-29,475124
2021-03-30,490319
2021-03-31,505100
2021-04-01,520379
2021-04-02,531241
2021-04-03,543990
2021-04-04,556075
2021-04-05,577240
2021-04-06,616008
2021-04-07,659793
2021-04-08,700310
2021-04-09,745042
2021-04-10,791557
2021-04-11,834899
2021-04-12,878252
2021-04-13,918960
2021-04-14,951119
2021-04-15,981100
2021-04-16,1017854
2021-04-17,1057279
2021-04-18,1091110
2021-04-19,1123582
2021-04-20,1149668
2021-04-21,1173109
2021-04-22,1196659
2021-04-23,1222892
2021-04-24,1253082
2021-04-25,1275193
2021-04-26,1302216
2021-04-27,1326885
2021-04-28,1351769
2021-04-29,1377524
2021-04-30,1413794
2021-05-01,1454434
2021-05-02,1491952
2021-05-03,1529675
2021-05-04,1562858
2021-05-05,1593634
2021-05-06,1624074
2021-05-07,1662382
2021-05-08,1704470
2021-05-09,1741688
2021-05-10,1776576
2021-05-11,1805087
2021-05-12,1830876
2021-05-13,1856654
2021-05-14,1888635
2021-05-15,1926268
2021-05-16,1955091
2021-05-17,1984345
2021-05-18,2010386
2021-05-19,2026553
2021-05-20,2050336
2021-05-21,2081180
2021-05-22,2117837
2021-05-23,2146661
2021-05-24,2175041
2021-05-25,2200102
2021-05-26,2224182
2021-05-27,2250326
2021-05-28,2286324
2021-05-29,2328876
2021-05-30,2364052
2021-05-31,2400502
2021-06-01,2434066
2021-06-02,2466585
2021-06-03,2502783
2021-06-04,2547734
2021-06-05,2598270
2021-06-06,2637607
2021-06-07,2679729
2021-06-08,2716209
2021-06-09,2749075
2021-06-10,2787308
2021-06-11,2837742
2021-06-12,2891914
2021-06-13,2934414
2021-06-14,2964864
2021-06-15,3006386
2021-06-16,3041846
2021-06-17,3080749
2021-06-18,3131080
2021-06-19,3182731
2021-06-20,3220649
2021-06-21,3266653
2021-06-22,3307651
2021-06-23,3348334
2021-06-24,3394758
2021-06-25,3452699
2021-06-26,3511299
2021-06-27,3561504
2021-06-28,3612994
2021-06-29,3669065
2021-06-30,3729384
2021-07-01,3776979
2021-07-02,3847093
2021-07-03,3908872
2021-07-04,3961821
2021-07-05,4026401
2021-07-06,4086259
2021-07-07,4143533
2021-07-08,4207286
2021-07-09,4277533
2021-07-10,4341739
2021-07-11,4396779
2021-07-12,4458471
2021-07-13,4518263
2021-07-14,4575562
2021-07-15,4638930
2021-07-16,4707920
2021-07-17,4771444
2021-07-18,4826690
2021-07-19,4891838
2021-07-20,4953540
2021-07-21,5014357
2021-07-22,5078623
2021-07-23,5149406
2021-07-24,5214025
2021-07-25,5270040
2021-07-26,5336679
2021-07-27,5401561
2021-07-28,5464779
2021-07-29,5527862
2021-07-30,5598155
2021-07-31,5663182
2021-08-01,5719056
2021-08-02,5788024
2021-08-03,5856941
2021-08-04,5922374
2021-08-05,5989568
2021-08-06,6060098
2021-08-07,6124786
2021-08-08,6180088
2021-08-09,6248800
2021-08-10,6315621
2021-08-11,6381112
2021-08-12,6447102
2021-08-13,6515619
2021-08-14,6579687
2021-08-15,6635034
2021-08-16,6700069
2021-08-17,6761584
2021-08-18,6821629
2021-08-19,6881187
2021-08-20,6944264
2021-08-21,7003915
2021-08-22,7054298
2021-08-23,7114057
2021-08-24,7171056
2021-08-25,7227408
2021-08-26,7288100
2021-08-27,7351193
2021-08-28,7412069
2021-08-29,7463286
2021-08-30,7527142
2021-08-31,7588518
2021-09-01,7637847
2021-09-02,7685665
2021-09-03,7741888
2021-09-04,7799155
2021-09-05,7842535
2021-09-06,7887767
2021-09-07,7927831
2021-09-08,7967783
2021-09-09,8010614
2021-09-10,8062223
2021-09-11,8115758
2021-09-12,8152018
2021-09-13,8188304
2021-09-14,8218257
2021-09-15,8247791
2021-09-16,8278675
2021-09-17,8316325
2021-09-18,8356838
2021-09-19,8380453
2021-09-20,8405347
2021-09-21,8423969
2021-09-22,8440530
2021-09-23,8474341
2021-09-24,8511653
2021-09-25,8550754
2021-09-26,8574401
2021-09-27,8601150
2021-09-28,8623093
2021-09-29,8646726
2021-09-30,8677019
2021-10-01,8692613
2021-10-02,8715276
2021-10-03,8728030
2021-10-04,8745742
2021-10-05,8759767
2021-10-06,8772337
2021-10-07,8786288
2021-10-08,8801657
2021-10-09,8801726
2021-10-10,8820377
2021-10-11,8835726
2021-10-12,8844237
2021-10-14,8855821
2021-10-15,8875315
2021-10-16,8893827
2021-10-17,8902009
2021-10-18,8914294
2021-10-19,8923662
2021-10-20,8931818
2021-10-21,8943318
2021-10-22,8958335
2021-10-23,8972435
2021-10-24,8979481
2021-10-25,8990368
2021-10-26,9000007
2021-10-27,9008594
2021-10-28,9018494
2021-10-29,9028418
2021-10-30,9037486
2021-10-31,9043788
2021-11-01,9052206
2021-11-02,9059751
2021-11-03,9062550
2021-11-04,9071095
2021-11-05,9080778
2021-11-06,9091375
2021-11-07,9097695
2021-11-08,9106205
2021-11-09,9113376
2021-11-10,9115300
2021-11-11,9139646
2021-11-12,9159520
2021-11-13,9180480
2021-11-14,9192190
2021-11-15,9207273
2021-11-16,9221214
2021-11-17,9225355
2021-11-18,9242041
2021-11-19,9258692
2021-11-20,9276434
2021-11-21,9287177
2021-11-22,9301525
2021-11-23,9318618
2021-11-24,9324132
2021-11-25,9346021
2021-11-26,9368256
2021-11-27,9394930
2021-11-28,9414607
2021-11-29,9436383
2021-11-30,9457658
2021-12-01,9463593
2021-12-02,9482877
2021-12-03,9503391
2021-12-04,9525271
2021-12-05,9540520
2021-12-06,9557464
2021-12-07,9573662
2021-12-08,9579392
2021-12-09,9597157
2021-12-10,9615052
2021-12-11,9634526
2021-12-12,9647886
2021-12-13,9663660
2021-12-14,9678196
2021-12-15,9683668
2021-12-16,9701898
2021-12-17,9719239
2021-12-18,9737955
2021-12-19,9751726
2021-12-20,9766690
2021-12-21,9779187
2021-12-22,9784936
2021-12-23,9803570
2021-12-24,9818933
2021-12-25,9832047
2021-12-26,9843922
2021-12-27,9855569
2021-12-28,9878618
2021-12-29,9886850
2021-12-30,9907303
2021-12-31,9925506
2022-01-01,9943844
2022-01-02,9965750
2022-01-03,10004591
2022-01-04,10043693
2022-01-05,10082331
2022-01-06,10123866
2022-01-07,10168996
2022-01-08,10205840
2022-01-09,10233928
2022-01-10,10278875
2022-01-11,10322342
2022-01-12,10362890
2022-01-13,10406194
2022-01-14,10451090
2022-01-15,10486630
2022-01-16,10513853
2022-01-17,10554379
2022-01-18,10593133
2022-01-19,10630500
2022-01-20,10670778
2022-01-21,10718836
2022-01-22,10758090
2022-01-23,10790069
2022-01-24,10837839
2022-01-25,10884573
2022-01-26,10932051
2022-01-27,10981486
2022-01-28,11034456
2022-01-29,11078871
2022-01-30,11115211
2022-01-31,11125642
2022-02-02,11126044
2022-02-03,11151834
2022-02-04,11208527
2022-02-05,11257570
2022-02-06,11298167
2022-02-07,11371538
2022-02-08,11450211
2022-02-09,11535014
2022-02-10,11622860
2022-02-11,11716582
2022-02-12,11790036
2022-02-13,11840961
2022-02-14,11930593
2022-02-15,12021848
2022-02-16,12116407
2022-02-17,12210322
2022-02-18,12312341
2022-02-19,12391530
2022-02-20,12445211
2022-02-21,12528225
2022-02-22,12611827
2022-02-23,12701236
2022-02-24,12792325
2022-02-25,12886804
2022-02-26,12968937
2022-02-27,13028881
2022-02-28,13114751
2022-03-01,13193064
2022-03-02,13267777
2022-03-03,13345860
2022-03-04,13429118
2022-03-05,13509021
2022-03-06,13571215
2022-03-07,13654238
2022-03-08,13732401
2022-03-09,13806604
2022-03-10,13883427
2022-03-11,13964125
2022-03-12,14032654
2022-03-13,14084185
2022-03-14,14154958
2022-03-15,14223609
2022-03-16,14289451
2022-03-17,14355982
2022-03-18,14428511
2022-03-19,14489122
2022-03-20,14530898
2022-03-21,14597080
2022-03-22,14660701
2022-03-23,14719053
2022-03-24,14779322
2022-03-25,14846535
2022-03-26,14904837
2022-03-27,14944546
2022-03-28,14996366
2022-03-29,15041810
2022-03-30,15084365
2022-03-31,15128443
2022-04-01,15175598
2022-04-02,15220531
2022-04-03,15247445
2022-04-04,15286351
2022-04-05,15302312
2022-04-06,15335068
2022-04-07,15368183
2022-04-08,15411336
2022-04-09,15450494
2022-04-10,15473235
2022-04-11,15510398
2022-04-12,15542628
2022-04-13,15575704
2022-04-14,15618687
2022-04-15,15650664
2022-04-16,15675473
2022-04-17,15696086
2022-04-18,15714491
2022-04-19,15745887
2022-04-20,15771689
2022-04-21,15797261
2022-04-22,15828556
2022-04-23,15856398
2022-04-24,15871828
2022-04-25,15896771
2022-04-26,15919641
2022-04-27,15941381
2022-04-28,15969011
2022-04-29,16005275
2022-04-30,16042538
2022-05-01,16065164
2022-05-02,16081520
2022-05-03,16109992
