dates,incrementalcount_vaccine_covid_19_administered
2021-02-23,532
2021-02-27,7040
2021-02-28,7015
2021-03-01,6408
2021-03-02,13071
2021-03-03,11668
2021-03-04,10390
2021-03-05,10138
2021-03-06,11656
2021-03-07,8993
2021-03-08,10825
2021-03-09,9676
2021-03-10,17022
2021-03-11,15360
2021-03-12,16323
2021-03-13,14881
2021-03-14,13620
2021-03-15,15363
2021-03-16,23326
2021-03-17,24600
2021-03-18,22627
2021-03-19,27605
2021-03-20,26368
2021-03-21,23820
2021-03-22,25255
2021-03-23,23832
2021-03-24,9775
2021-03-25,8220
2021-03-26,13717
2021-03-27,14040
2021-03-28,13174
2021-03-29,12671
2021-03-30,15195
2021-03-31,14781
2021-04-01,15279
2021-04-02,10862
2021-04-03,12749
2021-04-04,12085
2021-04-05,21165
2021-04-06,38768
2021-04-07,43785
2021-04-08,40517
2021-04-09,44732
2021-04-10,46515
2021-04-11,43342
2021-04-12,43353
2021-04-13,40708
2021-04-14,32159
2021-04-15,29981
2021-04-16,36754
2021-04-17,39425
2021-04-18,33831
2021-04-19,32472
2021-04-20,26086
2021-04-21,23441
2021-04-22,23550
2021-04-23,26233
2021-04-24,30190
2021-04-25,22111
2021-04-26,27023
2021-04-27,24669
2021-04-28,24884
2021-04-29,25755
2021-04-30,36270
2021-05-01,40640
2021-05-02,37518
2021-05-03,37723
2021-05-04,33183
2021-05-05,30776
2021-05-06,30440
2021-05-07,38308
2021-05-08,42088
2021-05-09,37218
2021-05-10,34888
2021-05-11,28511
2021-05-12,25789
2021-05-13,25778
2021-05-14,31981
2021-05-15,37633
2021-05-16,28823
2021-05-17,29254
2021-05-18,26041
2021-05-19,16167
2021-05-20,23783
2021-05-21,30844
2021-05-22,36657
2021-05-23,28824
2021-05-24,28380
2021-05-25,25061
2021-05-26,24080
2021-05-27,26144
2021-05-28,35998
2021-05-29,42552
2021-05-30,35176
2021-05-31,36450
2021-06-01,33564
2021-06-02,32519
2021-06-03,36198
2021-06-04,44951
2021-06-05,50536
2021-06-06,39337
2021-06-07,42122
2021-06-08,36480
2021-06-09,32866
2021-06-10,38233
2021-06-11,50434
2021-06-12,54172
2021-06-13,42500
2021-06-14,30450
2021-06-15,41522
2021-06-16,35460
2021-06-17,38903
2021-06-18,50331
2021-06-19,51651
2021-06-20,37918
2021-06-21,46004
2021-06-22,40998
2021-06-23,40683
2021-06-24,46424
2021-06-25,57941
2021-06-26,58600
2021-06-27,50205
2021-06-28,51490
2021-06-29,56071
2021-06-30,60319
