dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,-4
2020-02-16,-12
2020-02-17,-3
2020-02-18,-5
2020-02-19,-8
2020-02-20,-11
2020-02-21,-5
2020-02-22,-1
2020-02-23,-4
2020-02-24,-7
2020-02-25,-9
2020-02-26,-11
2020-02-27,-10
2020-02-28,-6
2020-02-29,-2
2020-03-01,-5
2020-03-02,-5
2020-03-03,-4
2020-03-04,-13
2020-03-05,-9
2020-03-06,-4
2020-03-07,0
2020-03-08,-6
2020-03-09,-8
2020-03-10,-4
2020-03-11,-7
2020-03-12,-9
2020-03-13,-3
2020-03-14,-1
2020-03-15,2
2020-03-16,-3
2020-03-17,-6
2020-03-18,-14
2020-03-19,-16
2020-03-20,-4
2020-03-21,-1
2020-03-22,-2
2020-03-23,0
2020-03-24,-3
2020-03-25,-5
2020-03-26,-9
2020-03-27,1
2020-03-28,-4
2020-03-29,-7
2020-03-30,-10
2020-03-31,-11
2020-04-01,-5
2020-04-02,-5
2020-04-03,3
2020-04-04,0
2020-04-05,-16
2020-04-06,-19
2020-04-07,1
2020-04-08,-3
2020-04-09,-1
2020-04-10,7
2020-04-11,-4
2020-04-12,-1
2020-04-13,7
2020-04-14,-1
2020-04-15,-4
2020-04-16,-6
2020-04-17,-1
2020-04-18,-2
2020-04-19,-5
2020-04-20,-4
2020-04-21,-6
2020-04-22,-13
2020-04-23,-8
2020-04-24,-6
2020-04-25,1
2020-04-26,-2
2020-04-27,-3
2020-04-28,-5
2020-04-29,-1
2020-04-30,7
2020-05-01,7
2020-05-02,5
2020-05-03,1
2020-05-04,-2
2020-05-05,-3
2020-05-06,-2
2020-05-07,-5
2020-05-08,2
2020-05-09,4
2020-05-10,4
2020-05-11,-2
2020-05-12,-2
2020-05-13,-3
2020-05-14,-6
2020-05-15,1
2020-05-16,7
2020-05-17,3
2020-05-18,-9
2020-05-19,0
2020-05-20,-5
2020-05-21,-10
2020-05-22,0
2020-05-23,7
2020-05-24,3
2020-05-25,-8
2020-05-26,-4
2020-05-27,-5
2020-05-28,-4
2020-05-29,3
2020-05-30,-7
2020-05-31,6
2020-06-01,2
2020-06-02,0
2020-06-03,1
2020-06-04,-4
2020-06-05,3
2020-06-06,1
2020-06-07,-9
2020-06-08,-6
2020-06-09,3
2020-06-10,1
2020-06-11,-2
2020-06-12,6
2020-06-13,10
2020-06-14,-2
2020-06-15,2
2020-06-16,0
2020-06-17,0
2020-06-18,-3
2020-06-19,2
2020-06-20,5
2020-06-21,4
2020-06-22,2
2020-06-23,2
2020-06-24,0
2020-06-25,5
2020-06-26,2
2020-06-27,3
2020-06-28,2
2020-06-29,2
2020-06-30,6
2020-07-01,7
2020-07-02,-1
2020-07-03,3
2020-07-04,7
2020-07-05,4
2020-07-06,6
2020-07-07,17
2020-07-08,11
2020-07-09,8
2020-07-10,16
2020-07-11,17
2020-07-12,15
2020-07-13,15
2020-07-14,17
2020-07-15,17
2020-07-16,10
2020-07-17,15
2020-07-18,15
2020-07-19,10
2020-07-20,18
2020-07-21,15
2020-07-22,10
2020-07-23,6
2020-07-24,9
2020-07-25,9
2020-07-26,4
2020-07-27,17
2020-07-28,14
2020-07-29,0
2020-07-30,-3
2020-07-31,0
2020-08-01,2
2020-08-02,6
2020-08-03,4
2020-08-04,6
2020-08-05,1
2020-08-06,5
2020-08-07,11
2020-08-08,13
2020-08-09,9
2020-08-10,10
2020-08-11,8
2020-08-12,3
2020-08-13,6
2020-08-14,11
2020-08-15,14
2020-08-16,11
2020-08-17,8
2020-08-18,8
2020-08-19,-10
2020-08-20,11
2020-08-21,13
2020-08-22,17
2020-08-23,17
2020-08-24,10
2020-08-25,10
2020-08-26,7
2020-08-27,7
2020-08-28,14
2020-08-29,18
2020-08-30,16
2020-08-31,12
2020-09-01,10
2020-09-02,10
2020-09-03,9
2020-09-04,16
2020-09-05,18
2020-09-06,19
2020-09-07,11
2020-09-08,6
2020-09-09,9
2020-09-10,7
2020-09-11,15
2020-09-12,17
2020-09-13,23
2020-09-14,11
2020-09-15,-1
2020-09-16,13
2020-09-17,3
2020-09-18,10
2020-09-19,15
2020-09-20,20
2020-09-21,1
2020-09-22,17
2020-09-23,18
2020-09-24,12
2020-09-25,20
2020-09-26,26
2020-09-27,23
2020-09-28,15
2020-09-29,20
2020-09-30,24
2020-10-01,33
2020-10-02,33
2020-10-03,27
2020-10-04,21
2020-10-05,18
2020-10-06,21
2020-10-07,19
2020-10-08,18
2020-10-09,21
2020-10-10,25
2020-10-11,23
2020-10-12,25
2020-10-13,-26
2020-10-14,21
2020-10-15,20
2020-10-16,27
2020-10-17,29
2020-10-18,27
2020-10-19,21
2020-10-20,21
2020-10-21,20
2020-10-22,22
2020-10-23,29
2020-10-24,29
2020-10-25,31
2020-10-26,38
2020-10-27,24
2020-10-28,17
2020-10-29,22
2020-10-30,29
2020-10-31,33
2020-11-01,30
2020-11-02,26
2020-11-03,30
2020-11-04,24
2020-11-05,23
2020-11-06,29
2020-11-07,36
2020-11-08,30
2020-11-09,25
2020-11-10,27
2020-11-11,25
2020-11-12,24
2020-11-13,31
2020-11-14,30
2020-11-15,33
2020-11-16,23
2020-11-17,24
2020-11-18,22
2020-11-19,20
2020-11-20,26
2020-11-21,29
2020-11-22,29
2020-11-23,23
2020-11-24,21
2020-11-25,23
2020-11-26,21
2020-11-27,28
2020-11-28,31
2020-11-29,29
2020-11-30,25
2020-12-01,25
2020-12-02,25
2020-12-03,25
2020-12-04,27
2020-12-05,33
2020-12-06,28
2020-12-07,23
2020-12-08,22
2020-12-09,18
2020-12-10,16
2020-12-11,19
2020-12-12,27
2020-12-13,25
2020-12-14,15
2020-12-15,16
2020-12-16,16
2020-12-17,14
2020-12-18,23
2020-12-19,28
2020-12-20,27
2020-12-21,27
2020-12-22,19
2020-12-23,22
2020-12-24,34
2020-12-25,36
2020-12-26,20
2020-12-27,21
2020-12-28,19
2020-12-29,21
2020-12-30,23
2020-12-31,34
2021-01-01,29
2021-01-02,27
2021-01-03,26
2021-01-04,16
2021-01-05,18
2021-01-06,22
2021-01-07,21
2021-01-08,24
2021-01-09,35
2021-01-10,30
