dates,covid19mobilitytrend_transporthub
2020-02-15,-34
2020-02-16,-36
2020-02-17,-32
2020-02-18,-33
2020-02-19,-31
2020-02-20,-28
2020-02-21,-31
2020-02-22,-30
2020-02-23,-31
2020-02-24,-31
2020-02-25,-31
2020-02-26,-30
2020-02-27,-27
2020-02-28,-29
2020-02-29,-25
2020-03-01,-27
2020-03-02,-27
2020-03-03,-28
2020-03-04,-27
2020-03-05,-24
2020-03-06,-26
2020-03-07,-24
2020-03-08,-26
2020-03-09,-26
2020-03-10,-26
2020-03-11,-26
2020-03-12,-22
2020-03-13,-26
2020-03-14,-24
2020-03-15,-23
2020-03-16,-25
2020-03-17,-28
2020-03-18,-29
2020-03-19,-25
2020-03-20,-28
2020-03-21,-30
2020-03-22,-32
2020-03-23,-32
2020-03-24,-34
2020-03-25,-33
2020-03-26,-31
2020-03-27,-33
2020-03-28,-37
2020-03-29,-45
2020-03-30,-37
2020-03-31,-36
2020-04-01,-34
2020-04-02,-31
2020-04-03,-34
2020-04-04,-42
2020-04-05,-47
2020-04-06,-39
2020-04-07,-35
2020-04-08,-33
2020-04-09,-27
2020-04-10,-43
2020-04-11,-41
2020-04-12,-34
2020-04-13,-45
2020-04-14,-32
2020-04-15,-30
2020-04-16,-29
2020-04-17,-37
2020-04-18,-31
2020-04-19,-33
2020-04-20,-34
2020-04-21,-35
2020-04-22,-38
2020-04-23,-33
2020-04-24,-36
2020-04-25,-31
2020-04-26,-32
2020-04-27,-34
2020-04-28,-33
2020-04-29,-29
2020-04-30,-33
2020-05-01,-40
2020-05-02,-28
2020-05-03,-31
2020-05-04,-31
2020-05-05,-31
2020-05-06,-29
2020-05-07,-24
2020-05-08,-25
2020-05-09,-22
2020-05-10,-21
2020-05-11,-27
2020-05-12,-27
2020-05-13,-25
2020-05-14,-21
2020-05-15,-23
2020-05-16,-20
2020-05-17,-23
2020-05-18,-27
2020-05-19,-25
2020-05-20,-23
2020-05-21,-21
2020-05-22,-24
2020-05-23,-21
2020-05-24,-21
2020-05-25,-26
2020-05-26,-25
2020-05-27,-23
2020-05-28,-17
2020-05-29,-19
2020-05-30,-27
2020-05-31,-21
2020-06-01,-21
2020-06-02,-22
2020-06-03,-20
2020-06-04,-18
2020-06-05,-19
2020-06-06,-22
2020-06-07,-33
2020-06-08,-24
2020-06-09,-20
2020-06-10,-18
2020-06-11,-14
2020-06-12,-16
2020-06-13,-19
2020-06-14,-28
2020-06-15,-19
2020-06-16,-18
2020-06-17,-16
2020-06-18,-13
2020-06-19,-15
2020-06-20,-14
2020-06-21,-16
2020-06-22,-17
2020-06-23,-17
2020-06-24,-13
2020-06-25,-26
2020-06-26,-16
2020-06-27,-18
2020-06-28,-19
2020-06-29,-17
2020-06-30,-15
2020-07-01,-34
2020-07-02,-13
2020-07-03,-16
2020-07-04,-17
2020-07-05,-20
2020-07-06,-17
2020-07-07,-15
2020-07-08,-16
2020-07-09,-13
2020-07-10,-17
2020-07-11,-21
2020-07-12,-26
2020-07-13,-25
2020-07-14,-27
2020-07-15,-28
2020-07-16,-26
2020-07-17,-29
2020-07-18,-33
2020-07-19,-39
2020-07-20,-35
2020-07-21,-37
2020-07-22,-36
2020-07-23,-34
2020-07-24,-37
2020-07-25,-38
2020-07-26,-43
2020-07-27,-37
2020-07-28,-38
2020-07-29,-40
2020-07-30,-37
2020-07-31,-39
2020-08-01,-41
2020-08-02,-43
2020-08-03,-38
2020-08-04,-37
2020-08-05,-37
2020-08-06,-33
2020-08-07,-35
2020-08-08,-33
2020-08-09,-37
2020-08-10,-34
2020-08-11,-36
2020-08-12,-36
2020-08-13,-31
2020-08-14,-33
2020-08-15,-30
2020-08-16,-34
2020-08-17,-34
2020-08-18,-35
2020-08-19,-47
2020-08-20,-27
2020-08-21,-30
2020-08-22,-27
2020-08-23,-30
2020-08-24,-30
2020-08-25,-31
2020-08-26,-29
2020-08-27,-27
2020-08-28,-27
2020-08-29,-24
2020-08-30,-26
2020-08-31,-27
2020-09-01,-28
2020-09-02,-27
2020-09-03,-24
2020-09-04,-25
2020-09-05,-23
2020-09-06,-25
2020-09-07,-26
2020-09-08,-28
2020-09-09,-25
2020-09-10,-22
2020-09-11,-22
2020-09-12,-20
2020-09-13,-21
2020-09-14,-24
2020-09-15,-27
2020-09-16,-20
2020-09-17,-20
2020-09-18,-22
2020-09-19,-19
2020-09-20,-19
2020-09-21,-22
2020-09-22,-21
2020-09-23,-17
2020-09-24,-14
2020-09-25,-16
2020-09-26,-13
2020-09-27,-15
2020-09-28,-17
2020-09-29,-15
2020-09-30,-9
2020-10-01,-23
2020-10-02,-26
2020-10-03,-16
2020-10-04,-18
2020-10-05,-14
2020-10-06,-15
2020-10-07,-13
2020-10-08,-10
2020-10-09,-12
2020-10-10,-13
2020-10-11,-15
2020-10-12,-14
2020-10-13,-69
2020-10-14,-11
2020-10-15,-7
2020-10-16,-10
2020-10-17,-11
2020-10-18,-12
2020-10-19,-14
2020-10-20,-14
2020-10-21,-12
2020-10-22,-8
2020-10-23,-12
2020-10-24,-13
2020-10-25,-5
2020-10-26,-26
2020-10-27,-13
2020-10-28,-12
2020-10-29,-8
2020-10-30,-12
2020-10-31,-13
2020-11-01,-13
2020-11-02,-15
2020-11-03,-13
2020-11-04,-13
2020-11-05,-9
2020-11-06,-11
2020-11-07,-12
2020-11-08,-12
2020-11-09,-15
2020-11-10,-15
2020-11-11,-12
2020-11-12,-9
2020-11-13,-12
2020-11-14,-14
2020-11-15,-10
2020-11-16,-16
2020-11-17,-15
2020-11-18,-14
2020-11-19,-10
2020-11-20,-13
2020-11-21,-15
2020-11-22,-16
2020-11-23,-19
