dates,incrementalcount_vaccine_covid_19_administered
2021-03-27,85949
2021-03-28,97322
2021-03-29,91432
2021-03-30,66214
2021-03-31,53848
2021-04-01,40072
2021-04-02,18758
2021-04-03,6157
2021-04-04,7059
2021-04-05,1486
2021-04-06,1367
2021-04-07,1312
2021-04-08,1163
2021-04-09,1254
2021-04-10,782
2021-04-11,128
2021-04-12,1348
2021-04-13,1089
2021-04-14,320
2021-04-15,571
2021-04-16,588
2021-04-17,276
2021-04-18,38
2021-04-19,346
2021-04-20,153
2021-04-21,301
2021-04-22,21
2021-04-23,141
2021-04-24,184
2021-04-25,7
2021-04-26,349
2021-04-27,146
2021-04-28,56
2021-04-29,93
2021-04-30,92
2021-05-01,76
2021-05-05,153
2021-05-06,136
2021-05-07,293
2021-05-08,91
2021-05-11,151
2021-05-12,112
2021-05-15,85
2021-05-16,1
2021-05-17,89
2021-05-18,64
2021-05-19,22
2021-05-20,94
2021-05-21,141
2021-05-22,63
2021-05-25,67
2021-05-26,28
2021-05-27,43
2021-07-21,95232
2021-07-22,87648
2021-07-23,67091
2021-07-24,50812
2021-07-25,31615
2021-07-26,22432
2021-07-27,4064
2021-07-28,1971
2021-07-29,15967
2021-07-30,930
2021-08-02,232
2021-08-03,332
2021-08-04,710
2021-08-05,452
2021-08-06,414
