dates,cumulativecount_vaccine_covid_19_administered
2021-03-26,0
2021-03-27,85949
2021-03-28,183271
2021-03-29,274703
2021-03-30,340917
2021-03-31,394765
2021-04-01,434837
2021-04-02,453595
2021-04-03,459752
2021-04-04,466811
2021-04-05,468297
2021-04-06,469664
2021-04-07,470976
2021-04-08,472139
2021-04-09,473393
2021-04-10,474175
2021-04-11,474303
2021-04-12,475651
2021-04-13,476740
2021-04-14,477060
2021-04-15,477631
2021-04-16,478219
2021-04-17,478495
2021-04-18,478533
2021-04-19,478879
2021-04-20,479032
2021-04-21,479333
2021-04-22,479354
2021-04-23,479495
2021-04-24,479679
2021-04-25,479686
2021-04-26,480035
2021-04-27,480181
2021-04-28,480237
2021-04-29,480330
2021-04-30,480422
2021-05-01,480498
2021-05-04,480818
2021-05-05,480971
2021-05-06,481107
2021-05-07,481400
2021-05-08,481491
2021-05-10,481617
2021-05-11,481768
2021-05-12,481880
2021-05-14,481953
2021-05-15,482038
2021-05-16,482039
2021-05-17,482128
2021-05-18,482192
2021-05-19,482214
2021-05-20,482308
2021-05-21,482449
2021-05-22,482512
2021-05-24,482578
2021-05-25,482645
2021-05-26,482673
2021-05-27,482716
2021-06-13,484189
2021-06-20,484751
2021-07-05,486126
2021-07-12,487060
2021-07-18,488872
2021-07-20,585598
2021-07-21,680830
2021-07-22,768478
2021-07-23,835569
2021-07-24,886381
2021-07-25,917996
2021-07-26,940428
2021-07-27,944492
2021-07-28,946463
2021-07-29,962430
2021-07-30,963360
2021-08-01,1007951
2021-08-02,1008183
2021-08-03,1008515
2021-08-04,1009225
2021-08-05,1009677
2021-08-06,1010091
2021-08-09,1010129
2021-08-15,1035510
2021-08-22,1036834
2021-08-30,1045074
2021-09-05,1045228
2021-09-12,1046117
2021-09-19,1068414
2021-09-26,1081086
2021-10-03,1083271
2021-10-10,1087753
2021-10-18,1103506
2021-10-24,1104456
2021-10-31,1148146
2021-11-21,1153283
2021-11-28,1153555
2021-12-05,1154093
2021-12-20,1154843
2022-01-02,1161581
2022-01-16,1163781
2022-01-23,1400608
2022-01-30,1435774
2022-02-06,1457542
2022-02-13,1507848
2022-02-20,1584463
2022-02-27,1592652
2022-03-13,1738277
2022-03-20,1787937
2022-03-27,1798216
2022-04-03,1804259
2022-04-10,1888156
2022-04-24,1902438
2022-04-30,1906606
2022-05-09,1907509
2022-05-22,1908189
2022-05-29,1908742
2022-06-05,1909762
2022-06-12,1910077
2022-07-10,1911349
2022-07-17,1911837
2022-07-24,1914505
2022-07-31,1917605
2022-08-14,1922660
2022-08-21,1927415
2022-09-11,1927613
2022-09-19,1928471
2022-09-25,1975592
2022-10-02,2004357
2022-10-09,2007661
2022-10-16,2010132
2022-10-23,2010782
2022-10-30,2011426
