dates,cumulativecount_vaccine_covid_19_administered
2021-04-18,0
2021-04-25,1700
2021-05-12,8446
2021-05-18,11155
2021-05-21,15436
2021-05-24,18204
2021-05-26,19597
2021-05-31,23197
2021-06-28,59443
2021-07-05,65567
2021-07-12,73764
2021-07-19,79237
2021-07-24,81384
2021-08-03,86170
2021-08-09,86244
2021-08-20,86914
2021-08-23,87910
2021-08-27,93140
2021-08-31,97818
2021-09-05,111142
2021-09-11,120062
2021-09-20,130482
2021-09-22,134860
2021-09-24,134945
2021-09-30,136094
2021-10-08,140254
2021-10-19,144980
2021-10-25,147734
2021-10-29,148684
2021-11-03,151795
2021-11-09,153616
2021-11-11,161762
2021-11-16,166388
2021-11-22,167791
2021-11-24,186749
2021-11-29,193416
2021-12-01,196510
2021-12-07,219768
2021-12-10,246840
2021-12-14,256561
2021-12-16,263991
2021-12-22,282310
2021-12-28,291286
2021-12-29,333589
2022-01-05,340509
2022-01-13,386592
2022-01-20,393656
2022-01-27,457160
2022-01-29,468253
2022-02-09,528485
2022-02-15,695945
2022-02-22,795810
2022-02-28,850731
2022-04-06,881240
2022-05-22,2431360
2022-06-05,2952125
2022-06-19,3514480
2022-07-17,3745679
2022-08-07,4119787
2022-08-14,4235012
2022-08-21,4272120
2022-08-28,4605734
2022-09-04,4756847
2022-09-18,5286630
2022-10-02,5961143
2022-10-09,6020452
2022-10-16,6134888
2022-12-11,9988117
2023-02-12,12474117
2023-03-05,13518662
2023-03-19,14196698
2023-03-26,14890566
2023-04-02,15574105
