dates,incrementalcount_vaccine_covid_19_administered
2021-03-11,1669
2021-03-12,1225
2021-03-13,2090
2021-03-16,2060
2021-03-17,1317
2021-03-24,2260
2021-03-25,3991
2021-03-26,3277
2021-03-27,3163
2021-04-01,1833
2021-04-07,3333
2021-04-12,2906
2021-04-13,4695
2021-04-14,6885
2021-04-15,7351
2021-04-16,5727
2021-04-19,2906
2021-04-20,3267
2021-04-23,10355
2021-04-27,7905
2021-04-28,6905
2021-04-29,5612
2021-04-30,2198
2021-05-05,10092
2021-05-06,11344
2021-05-07,10897
2021-05-08,1943
2021-05-11,7553
2021-05-12,10038
2021-05-13,13857
2021-05-14,12231
2021-05-15,4632
2021-05-18,10364
2021-05-19,11070
2021-05-20,11247
2021-05-21,12470
2021-05-22,6697
2021-05-23,3759
2021-05-24,8057
2021-05-25,45233
2021-05-28,21640
2021-05-29,8149
2021-06-01,9272
2021-06-02,12963
2021-06-03,25979
2021-06-06,1053
2021-06-07,9413
2021-06-10,10309
2021-06-11,10643
2021-06-12,5573
2021-06-13,1943
2021-06-14,8515
2021-06-15,17718
2021-06-16,21166
2021-06-17,19731
2021-06-18,16093
2021-06-19,4630
2021-06-20,13129
2021-06-21,11136
2021-06-24,12298
2021-06-25,12463
2021-06-26,7827
2021-06-29,10031
2021-06-30,20028
2021-07-03,3437
2021-07-04,915
2021-07-05,6146
2021-07-06,8928
2021-07-07,8536
2021-07-08,10260
2021-07-09,10484
2021-07-10,2103
2021-07-11,6507
2021-07-12,9768
2021-07-13,10673
2021-07-14,11067
2021-07-15,23517
2021-07-22,30496
2021-07-25,3992
2021-07-26,17998
2021-07-27,19076
2021-07-28,15982
2021-07-29,13271
2021-07-30,12302
2021-07-31,8208
2021-08-01,1893
2021-08-02,6509
2021-08-03,19347
2021-09-24,5421
2021-09-27,4817
2021-09-28,4141
2021-10-01,4859
2021-10-02,2058
2021-10-03,900
2021-10-04,2921
2021-10-07,5514
2021-10-08,4204
2021-10-09,2849
2021-10-10,3295
2021-10-13,4170
2021-10-14,3491
2021-10-15,4772
2021-10-16,2092
2021-10-17,1083
2021-10-18,4983
2021-10-19,10385
2021-10-23,2292
2021-10-24,1380
2021-10-27,5330
2021-10-28,5958
2021-10-31,2287
2021-11-01,5272
2021-11-02,4463
2021-11-03,4273
2021-11-04,4310
2021-11-05,4407
2021-11-06,1832
2021-11-07,931
2021-11-08,2881
2021-11-14,1241
2021-11-15,3368
2021-11-16,4147
2021-11-17,4222
2021-11-18,3988
2021-11-19,4440
2021-11-20,1807
2021-11-21,585
2021-11-22,3990
2021-11-25,4332
2021-11-29,4889
2021-11-30,6247
2021-12-03,5434
2021-12-04,3331
2021-12-07,6419
2021-12-08,7374
2021-12-11,4785
2021-12-12,866
2021-12-13,10507
2021-12-20,5127
2021-12-21,6502
2021-12-22,4769
2021-12-23,8784
2021-12-26,952
2021-12-27,6106
2021-12-28,12943
2021-12-31,1469
2022-01-01,153
2022-01-02,165
2022-01-03,2801
2022-01-04,4994
2022-01-05,6463
2022-01-06,4419
2022-01-07,417
2022-01-08,1222
2022-01-09,2096
2022-01-10,4467
2022-01-11,8019
2022-01-12,16753
2022-01-15,2385
2022-01-16,579
2022-01-17,7252
2022-01-18,8393
2022-01-19,7862
2022-01-20,8416
2022-01-21,12727
2022-01-24,6983
2022-01-25,8138
2022-01-26,7505
2022-01-27,7673
2022-01-28,7949
2022-01-29,2195
2022-01-30,498
2022-01-31,5668
2022-02-01,6421
2022-02-02,7336
2022-02-03,7345
2022-02-08,11509
2022-02-13,2365
2022-02-14,5932
2022-02-19,7501
2022-02-22,5455
2022-02-27,2132
2022-02-28,5381
2022-03-01,3806
2022-03-02,3541
2022-03-03,4094
2022-03-04,3851
2022-03-08,261
2022-03-09,3426
2022-03-10,3893
2022-03-15,3848
2022-03-18,1506
2022-03-19,413
2022-03-20,163
2022-03-21,1392
2022-03-22,1674
2022-03-23,1545
2022-03-24,1603
2022-03-25,1648
2022-03-26,489
2022-03-27,155
2022-03-30,1469
2022-04-06,1025
2022-04-10,59
2022-04-11,994
2022-04-14,1208
2022-04-20,1011
2022-04-21,1047
2022-04-22,1079
