dates,incrementalcount_medicaltest_conditioncovid_19
2020-10-29,3248
2020-10-30,3463
2020-10-31,3351
2020-11-01,1850
2020-11-02,1054
2020-11-03,2852
2020-11-04,3590
2020-11-05,3304
2020-11-06,3019
2020-11-07,3874
2020-11-08,1985
2020-11-09,1257
2020-11-10,2807
2020-11-11,3690
2020-11-12,3721
2020-11-13,3502
2020-11-14,4209
2020-11-15,1512
2020-11-16,1429
2020-11-17,3115
2020-11-18,4387
2020-11-19,3482
2020-11-20,3478
2020-11-21,3440
2020-11-22,2829
2020-11-23,1425
2020-11-24,2858
2020-11-25,3968
2020-11-26,3927
2020-11-27,3115
2020-11-28,3993
2020-11-29,2733
2020-11-30,1074
2020-12-01,3557
2020-12-02,4282
2020-12-03,3929
2020-12-04,3611
2020-12-05,3932
2020-12-06,1981
2020-12-07,2163
2020-12-08,3792
2020-12-09,4315
2020-12-10,3682
2020-12-11,3482
2020-12-12,3658
2020-12-13,2099
2020-12-14,1725
2020-12-15,3623
2020-12-16,4383
2020-12-17,3803
2020-12-18,3569
2020-12-19,3636
2020-12-20,1768
2020-12-21,1637
2020-12-22,3274
2020-12-23,3874
2020-12-24,3498
2020-12-25,2691
2020-12-26,2342
2020-12-27,1127
2020-12-28,1598
2020-12-29,3416
2020-12-30,3194
2020-12-31,2763
2021-01-01,1551
2021-01-02,1702
2021-01-03,744
2021-01-04,1907
2021-01-05,2965
2021-01-06,3552
2021-01-07,1379
2021-01-08,1676
2021-01-09,2422
2021-01-10,1292
2021-01-11,1525
2021-01-12,3026
2021-01-13,3436
2021-01-14,3445
2021-01-15,3108
2021-01-16,3146
2021-01-17,1074
2021-01-18,1256
2021-01-19,2550
2021-01-20,2817
2021-01-21,2632
2021-01-22,2373
2021-01-23,3089
2021-01-24,1226
2021-01-25,1279
2021-01-26,2771
2021-01-27,2953
2021-01-28,2692
2021-01-29,2533
2021-01-30,3525
2021-01-31,1191
2021-02-01,1382
2021-02-02,2564
2021-02-03,3302
