dates,cumulativecount_vaccine_covid_19_administered
2021-06-02,200
2021-06-10,7881
2021-06-14,17775
2021-06-28,25833
2021-07-12,33960
2021-08-09,38405
2021-08-16,71510
2021-08-23,98670
2021-08-31,108799
2021-09-12,166160
2021-09-22,254545
2021-10-09,297231
2021-10-24,380344
2021-10-28,622350
2021-11-04,661796
2021-12-15,776941
2021-12-22,1053330
2022-01-04,1192663
2022-01-13,1259250
2022-02-20,2309542
2022-02-27,2320456
2022-03-06,2330052
2022-03-14,2354907
2022-03-20,2369487
2022-04-08,2440917
2022-05-01,2928989
2022-05-08,2928989
2022-05-22,2938655
2022-06-05,2947562
2022-06-19,2947562
2022-06-26,2947625
2022-07-17,3134621
2022-08-21,3474679
2022-08-28,3740943
2022-10-02,4070678
2022-11-27,5117982
2023-02-19,5856003
2023-03-19,6674010
