dates,covid19mobilitytrend_localbusiness
2020-02-15,3
2020-02-16,4
2020-02-17,2
2020-02-18,1
2020-02-19,0
2020-02-20,-2
2020-02-21,1
2020-02-22,1
2020-02-23,3
2020-02-24,2
2020-02-25,4
2020-02-26,-1
2020-02-27,0
2020-02-28,1
2020-02-29,2
2020-03-01,6
2020-03-02,2
2020-03-03,3
2020-03-04,3
2020-03-05,1
2020-03-06,4
2020-03-07,5
2020-03-08,16
2020-03-09,0
2020-03-10,0
2020-03-11,-1
2020-03-12,-3
2020-03-13,-2
2020-03-14,-4
2020-03-15,0
2020-03-16,-3
2020-03-17,-4
2020-03-18,-7
2020-03-19,-10
2020-03-20,-12
2020-03-21,-30
2020-03-22,-30
2020-03-23,-23
2020-03-24,-25
2020-03-25,-27
2020-03-26,-28
2020-03-27,-31
2020-03-28,-37
2020-03-29,-34
2020-03-30,-27
2020-03-31,-27
2020-04-01,-29
2020-04-02,-30
2020-04-03,-30
2020-04-04,-34
2020-04-05,-31
2020-04-06,-25
2020-04-07,-26
2020-04-08,-27
2020-04-09,-27
2020-04-10,-28
2020-04-11,-32
2020-04-12,-32
2020-04-13,-32
2020-04-14,-26
2020-04-15,-31
2020-04-16,-28
2020-04-17,-27
2020-04-18,-34
2020-04-19,-30
2020-04-20,-20
2020-04-21,-19
2020-04-22,-20
2020-04-23,-19
2020-04-24,-26
2020-04-25,-30
2020-04-26,-29
2020-04-27,-19
2020-04-28,-19
2020-04-29,-21
2020-04-30,-20
2020-05-01,-30
2020-05-02,-28
2020-05-03,-27
2020-05-04,-21
2020-05-05,-17
2020-05-06,-17
2020-05-07,-17
2020-05-08,-16
2020-05-09,-21
2020-05-10,-19
2020-05-11,-12
2020-05-12,-11
2020-05-13,-17
2020-05-14,-17
2020-05-15,-12
2020-05-16,-17
2020-05-17,-16
2020-05-18,-10
2020-05-19,-13
2020-05-20,-12
2020-05-21,-15
2020-05-22,-6
2020-05-23,-16
2020-05-24,-5
2020-05-25,-10
2020-05-26,-3
2020-05-27,-10
2020-05-28,-3
2020-05-29,-2
2020-05-30,-12
2020-05-31,-4
2020-06-01,-2
2020-06-02,-1
2020-06-03,3
2020-06-04,1
2020-06-05,-3
2020-06-06,3
2020-06-07,5
2020-06-08,5
2020-06-09,-6
2020-06-10,4
2020-06-11,4
2020-06-12,6
2020-06-13,5
2020-06-14,2
2020-06-15,9
2020-06-16,5
2020-06-17,2
2020-06-18,-2
2020-06-19,5
2020-06-20,5
2020-06-21,13
2020-06-22,3
2020-06-23,8
2020-06-24,5
2020-06-25,7
2020-06-26,9
2020-06-27,6
2020-06-28,11
2020-06-29,11
2020-06-30,13
2020-07-01,11
2020-07-02,8
2020-07-03,12
2020-07-04,5
2020-07-05,19
2020-07-06,8
2020-07-07,14
2020-07-08,10
2020-07-09,9
2020-07-10,5
2020-07-11,11
2020-07-12,15
2020-07-13,9
2020-07-14,2
2020-07-15,-11
2020-07-16,8
2020-07-17,13
2020-07-18,10
2020-07-19,12
2020-07-20,12
2020-07-21,11
2020-07-22,12
2020-07-23,11
2020-07-24,15
2020-07-25,13
2020-07-26,14
2020-07-27,17
2020-07-28,14
2020-07-29,17
2020-07-30,23
2020-07-31,-7
2020-08-01,4
2020-08-02,21
2020-08-03,13
2020-08-04,22
2020-08-05,13
2020-08-06,22
2020-08-07,14
2020-08-08,17
2020-08-09,25
2020-08-10,22
2020-08-11,12
2020-08-12,19
2020-08-13,19
2020-08-14,6
2020-08-15,8
2020-08-16,20
2020-08-22,17
2020-08-29,22
2020-09-05,15
2020-09-11,28
2020-09-12,24
2020-09-13,29
2020-09-14,27
2020-09-15,29
2020-09-16,24
2020-09-17,22
2020-09-18,25
2020-09-19,22
2020-09-20,23
2020-09-21,21
2020-09-22,14
2020-09-23,5
2020-09-24,8
2020-09-25,8
2020-09-26,9
2020-09-27,12
2020-09-28,10
2020-09-29,8
2020-09-30,1
2020-10-01,-5
2020-10-02,4
2020-10-03,-4
2020-10-04,2
2020-10-05,1
2020-10-06,1
2020-10-07,-3
2020-10-08,7
2020-10-09,4
2020-10-10,0
2020-10-11,4
2020-10-12,5
2020-10-13,5
2020-10-14,1
2020-10-15,3
2020-10-16,4
2020-10-17,-1
2020-10-18,4
2020-10-19,2
2020-10-20,5
2020-10-21,6
2020-10-22,9
2020-10-23,16
2020-10-24,11
2020-10-25,13
2020-10-26,13
2020-10-27,14
