dates,covid19mobilitytrend_transporthub
2020-02-15,-1
2020-02-16,3
2020-02-17,-3
2020-02-18,5
2020-02-19,0
2020-02-20,-2
2020-02-21,-2
2020-02-22,-4
2020-02-23,-7
2020-02-24,-5
2020-02-25,-3
2020-02-26,-10
2020-02-27,2
2020-02-28,13
2020-02-29,8
2020-03-01,9
2020-03-02,11
2020-03-03,-1
2020-03-04,1
2020-03-05,0
2020-03-06,5
2020-03-07,6
2020-03-08,3
2020-03-09,-3
2020-03-10,0
2020-03-11,-7
2020-03-12,-5
2020-03-13,4
2020-03-14,-10
2020-03-15,-10
2020-03-16,-10
2020-03-17,-18
2020-03-18,-19
2020-03-19,-20
2020-03-20,-18
2020-03-21,-26
2020-03-22,-39
2020-03-23,-27
2020-03-24,-30
2020-03-25,-35
2020-03-26,-31
2020-03-27,-36
2020-03-28,-54
2020-03-29,-67
2020-03-30,-47
2020-03-31,-51
2020-04-01,-49
2020-04-02,-89
2020-04-03,-86
2020-04-04,-86
2020-04-05,-83
2020-04-06,-84
2020-04-07,-84
2020-04-08,-82
2020-04-09,-74
2020-04-10,-94
2020-04-11,-83
2020-04-12,-83
2020-04-13,-90
2020-04-14,-81
2020-04-15,-77
2020-04-16,-78
2020-04-17,-74
2020-04-18,-65
2020-04-19,-79
2020-04-20,-74
2020-04-21,-73
2020-04-22,-73
2020-04-23,-72
2020-04-24,-64
2020-04-25,-63
2020-04-26,-77
2020-04-27,-66
2020-04-28,-67
2020-04-29,-68
2020-04-30,-70
2020-05-01,-61
2020-05-02,-63
2020-05-03,-78
2020-05-04,-88
2020-05-05,-65
2020-05-06,-61
2020-05-07,-63
2020-05-08,-56
2020-05-09,-58
2020-05-10,-71
2020-05-11,-63
2020-05-12,-63
2020-05-13,-63
2020-05-14,-60
2020-05-15,-53
2020-05-16,-52
2020-05-17,-67
2020-05-18,-52
2020-05-19,-59
2020-05-20,-58
2020-05-21,-59
2020-05-22,-48
2020-05-23,-52
2020-05-24,-70
2020-05-25,-48
2020-05-26,-56
2020-05-27,-55
2020-05-28,-55
2020-05-29,-45
2020-05-30,-42
2020-05-31,-69
2020-06-01,-83
2020-06-02,-49
2020-06-03,-51
2020-06-04,-51
2020-06-05,-47
2020-06-06,-44
2020-06-07,-60
2020-06-08,-42
2020-06-09,-47
2020-06-10,-52
2020-06-11,-49
2020-06-12,-43
2020-06-13,-40
2020-06-14,-61
2020-06-15,-41
2020-06-16,-45
2020-06-17,-51
2020-06-18,-50
2020-06-19,-39
2020-06-20,-43
2020-06-21,-57
2020-06-22,-48
2020-06-23,-46
2020-06-24,-46
2020-06-25,-49
2020-06-26,-40
2020-06-27,-42
2020-06-28,-53
2020-06-29,-42
2020-06-30,-46
2020-07-01,-45
2020-07-02,-46
2020-07-03,-36
2020-07-04,-41
2020-07-05,-54
2020-07-06,-44
2020-07-07,-48
2020-07-08,-51
2020-07-09,-44
2020-07-10,-43
2020-07-11,-46
2020-07-12,-59
2020-07-13,-49
2020-07-14,-54
2020-07-15,-54
2020-07-16,-50
2020-07-17,-45
2020-07-18,-41
2020-07-19,-64
2020-07-20,-42
2020-07-21,-49
2020-07-22,-51
2020-07-23,-54
2020-07-24,-47
2020-07-25,-39
2020-07-26,-58
2020-07-27,-48
2020-07-28,-49
2020-07-29,-86
2020-07-30,-49
2020-07-31,-41
2020-08-01,-35
2020-08-02,-47
2020-08-03,-77
2020-08-04,-75
2020-08-05,-40
2020-08-06,-34
2020-08-07,-38
2020-08-08,-38
2020-08-09,-51
2020-08-10,-40
2020-08-11,-44
2020-08-12,-53
2020-08-13,-49
2020-08-14,-42
2020-08-15,-42
2020-08-16,-49
2020-09-11,-38
2020-09-12,-42
2020-09-13,-52
2020-09-14,-36
2020-09-15,-43
2020-09-16,-45
2020-09-17,-42
2020-09-18,-37
2020-09-19,-44
2020-09-20,-47
2020-09-21,-42
2020-09-22,-45
2020-09-23,-45
2020-09-24,-45
2020-09-25,-40
2020-09-26,-42
2020-09-27,-49
2020-09-28,-42
2020-09-29,-42
2020-09-30,-43
2020-10-01,-49
2020-10-02,-37
2020-10-03,-41
2020-10-04,-51
2020-10-05,-39
2020-10-06,-44
2020-10-07,-35
2020-10-08,-35
2020-10-09,-36
2020-10-10,-40
2020-10-11,-45
2020-10-12,-33
2020-10-13,-38
2020-10-14,-47
2020-10-15,-36
2020-10-16,-39
2020-10-17,-45
2020-10-18,-48
2020-10-19,-37
2020-10-20,-46
2020-10-21,-50
