dates,incrementalcount_medicaltest_conditioncovid_19
2020-04-27,7447
2020-04-28,2585
2020-04-29,4677
2020-04-30,43496
2020-05-04,268
2020-05-07,1561
2020-05-15,35804
2020-05-23,241
2020-05-26,37216
2020-05-29,148356
2020-05-30,20668
2020-06-06,94519
2020-06-14,1796
2020-06-18,433046
2020-07-12,994
2020-07-16,158851
2020-08-10,492478
2020-08-21,25021
2020-09-02,26758
2020-09-03,19410
2020-09-12,29103
2020-09-17,17883
2020-09-30,37568
2020-10-28,79258
2020-10-29,29554
2020-10-30,48676
2020-10-31,2479967
2020-11-01,32242
2020-11-02,20127
2020-11-03,28749
2020-11-04,62668
2020-11-05,117716
2020-11-06,46320
2020-11-07,62049
2020-11-08,22200
2020-11-09,45469
2020-11-10,66592
2020-11-11,30313
2020-11-12,100050
2020-11-13,76221
2020-11-14,4043
2020-11-17,50812
2020-11-18,83059
2020-11-19,62697
2020-11-20,83365
2020-11-21,25259
2020-11-22,35303
2020-11-23,70626
2020-11-24,76609
2020-11-25,69373
2020-11-26,98934
2020-11-27,119886
2020-12-01,2483504
2020-12-02,69973
2020-12-03,110173
2020-12-04,78413
2020-12-05,32351
2020-12-06,8168
2020-12-07,108883
2020-12-08,78492
2020-12-11,179936
2020-12-12,2640
2020-12-13,104548
2020-12-14,28464
2020-12-15,95860
2020-12-16,44786
2020-12-17,151018
2020-12-18,23508
2020-12-19,104211
2020-12-20,47590
2020-12-21,87232
2020-12-22,55263
2020-12-23,11845
2020-12-27,16039
2020-12-28,1536760
2020-12-29,49849
2020-12-30,103563
2020-12-31,74184
2021-01-01,4675
2021-01-02,49339
2021-01-03,26534
2021-01-04,35504
2021-01-05,72305
2021-01-06,65234
2021-01-07,63222
2021-01-08,77189
2021-01-09,52569
2021-01-10,32313
2021-01-11,95214
2021-01-12,7229
2021-01-13,129129
2021-01-14,69211
2021-01-15,100220
2021-01-16,69787
2021-01-17,50564
2021-01-18,89088
2021-01-19,82933
2021-01-22,175309
2021-01-23,25604
2021-01-24,61914
2021-01-25,22897
2021-01-26,125851
2021-01-27,38724
2021-01-28,1850244
2021-01-29,91439
2021-01-30,147881
2021-01-31,18020
2021-02-01,31562
2021-02-02,37006
2021-02-03,11387
2021-02-09,222255
2021-02-10,54801
2021-02-11,31798
2021-02-12,159272
2021-02-13,61903
2021-02-14,45954
2021-02-15,32418
2021-02-16,26565
2021-02-17,108036
2021-02-18,33829
2021-02-19,108909
2021-02-20,128106
2021-02-21,28496
2021-02-22,9041
2021-02-23,124477
2021-02-24,17816
2021-02-25,133728
2021-02-26,79257
2021-02-27,164602
2021-02-28,21390
2021-03-01,39828
2021-03-02,1949457
2021-03-03,77950
2021-03-04,105338
2021-03-05,78655
2021-03-06,15257
2021-03-07,113267
2021-03-08,72192
2021-03-09,80695
2021-03-10,72777
2021-03-11,97619
2021-03-12,226484
2021-03-13,131405
2021-03-14,36917
2021-03-15,84512
2021-03-16,101608
2021-03-17,108295
2021-03-18,119821
2021-03-19,93866
2021-03-20,71359
2021-03-21,11741
2021-03-22,118714
2021-03-23,69561
2021-03-24,168639
2021-03-25,73909
2021-03-26,2920329
2021-03-27,61582
2021-03-28,52611
2021-03-29,32170
2021-03-30,58967
2021-03-31,119352
2021-04-01,78293
2021-04-02,72260
2021-04-03,9586
2021-04-04,40383
2021-04-05,58619
2021-04-06,69838
2021-04-07,172407
2021-04-08,84650
2021-04-09,65177
2021-04-12,30356
2021-04-13,95079
2021-04-14,22130
2021-04-15,64012
2021-04-16,101838
2021-04-17,19497
2021-04-18,67056
2021-04-19,7020
2021-04-20,118390
2021-04-21,21163
2021-04-22,100938
2021-04-23,51389
2021-04-26,19248
2021-04-27,189530
2021-04-28,26708
2021-04-29,45829
2021-04-30,136391
2021-05-01,33931
2021-05-02,2446143
2021-05-03,78058
2021-05-04,30570
2021-05-05,77204
2021-05-06,52418
2021-05-07,146741
2021-05-08,11520
2021-05-09,52011
2021-05-10,15361
2021-05-11,32281
2021-05-12,47522
2021-05-13,31011
2021-05-14,29138
2021-05-15,31608
2021-05-18,1736276
2021-05-19,87560
2021-05-20,46048
2021-05-21,27461
2021-05-22,32968
2021-05-25,4377
2021-05-26,4730
2021-05-27,271725
2021-05-28,31358
2021-05-29,19636
2021-05-30,6097
2021-05-31,85608
2021-06-01,74090
2021-06-02,61440
2021-06-03,134097
2021-06-04,92562
2021-06-05,21052
2021-06-06,61008
2021-06-07,89654
2021-06-08,43724
2021-06-09,53682
2021-06-10,64110
2021-06-11,54730
2021-06-12,239389
2021-06-13,316600
2021-06-14,34034
2021-06-15,57944
2021-06-16,57642
2021-06-17,1775028
2021-06-18,54934
2021-06-19,37338
2021-06-22,156452
2021-06-23,31092
2021-06-24,49647
2021-06-25,139008
2021-06-26,6087
2021-06-27,6684
2021-06-28,76508
2021-06-29,34160
2021-06-30,7179
2021-07-01,644033
2021-07-02,31605
2021-07-03,18838
2021-07-04,106091
2021-07-05,18820
2021-07-06,31144
2021-07-07,26681
2021-07-08,21596
2021-07-09,16405
2021-07-10,153250
2021-07-11,6312
2021-07-12,70708
2021-07-13,49642
2021-07-16,118606
2021-07-17,3841
2021-07-18,54875
2021-07-19,11156
2021-07-20,42891
2021-07-21,7898
2021-07-22,97052
2021-07-25,57761
2021-07-26,258
2021-09-03,126242
