dates,incrementalcount_medicalconditionincident_covid_19_confirmedcase
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,1
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,1
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,1
2020-03-07,5
2020-03-08,5
2020-03-09,6
2020-03-10,6
2020-03-11,0
2020-03-12,9
2020-03-13,26
2020-03-14,17
2020-03-15,7
2020-03-16,37
2020-03-17,79
2020-03-18,34
2020-03-19,57
2020-03-20,137
2020-03-21,0
2020-03-22,476
2020-03-23,0
2020-03-24,642
2020-03-25,345
2020-03-26,310
2020-03-27,232
2020-03-28,482
2020-03-29,502
2020-03-30,486
2020-03-31,353
2020-04-01,323
2020-04-02,1138
2020-04-03,1119
2020-04-04,1074
2020-04-05,1146
2020-04-06,1222
2020-04-07,852
2020-04-08,926
2020-04-09,1661
2020-04-10,2210
2020-04-11,1930
2020-04-12,1781
2020-04-13,1089
2020-04-14,1442
2020-04-15,1261
2020-04-16,1832
2020-04-17,3058
2020-04-18,2105
2020-04-19,3257
2020-04-20,2917
2020-04-21,2055
2020-04-22,1927
2020-04-23,2498
2020-04-24,2678
2020-04-25,3735
2020-04-26,3503
2020-04-27,5514
2020-04-28,3379
2020-04-29,4613
2020-04-30,5385
2020-05-01,6276
2020-05-02,7218
2020-05-03,6209
2020-05-04,4970
2020-05-05,4588
2020-05-06,6633
2020-05-07,6935
2020-05-08,10503
2020-05-09,9888
2020-05-10,10222
2020-05-11,10611
2020-05-12,6760
2020-05-13,5632
2020-05-14,9258
2020-05-15,11385
2020-05-16,13944
2020-05-17,15305
2020-05-18,14919
2020-05-19,7938
2020-05-20,13140
2020-05-21,17408
2020-05-22,19951
2020-05-23,18508
2020-05-24,20803
2020-05-25,16508
2020-05-26,15813
2020-05-27,11687
2020-05-28,16324
2020-05-29,20599
2020-05-30,26417
2020-05-31,26928
2020-06-01,33274
2020-06-02,16409
2020-06-03,11598
2020-06-04,28936
2020-06-05,28633
2020-06-06,30925
2020-06-07,30830
2020-06-08,27075
2020-06-09,18912
2020-06-10,15654
2020-06-11,32091
2020-06-12,32913
2020-06-13,30412
2020-06-14,25982
2020-06-15,21704
2020-06-16,17110
2020-06-17,20647
2020-06-18,34918
2020-06-19,32188
2020-06-20,22765
2020-06-21,54771
2020-06-22,34666
2020-06-23,17459
2020-06-24,21432
2020-06-25,39436
2020-06-26,42725
2020-06-27,39483
2020-06-28,46860
2020-06-29,38693
2020-06-30,30476
2020-07-01,24052
2020-07-02,33846
2020-07-03,46712
2020-07-04,48105
2020-07-05,42223
2020-07-06,37923
2020-07-07,26051
2020-07-08,20229
2020-07-09,45305
2020-07-10,44571
2020-07-11,42619
2020-07-12,45048
2020-07-13,39023
2020-07-14,24831
2020-07-15,20286
2020-07-16,41857
2020-07-17,39924
2020-07-18,45403
2020-07-19,34177
2020-07-20,28532
2020-07-21,23529
2020-07-22,20257
2020-07-23,41008
2020-07-24,67860
2020-07-25,59961
2020-07-26,55891
2020-07-27,51147
2020-07-28,24578
2020-07-29,23284
2020-07-30,40816
2020-07-31,69074
2020-08-01,57837
2020-08-02,52383
2020-08-03,45392
2020-08-04,25800
2020-08-05,16641
2020-08-06,51603
2020-08-07,57152
2020-08-08,53139
2020-08-09,50230
2020-08-10,49970
2020-08-11,23010
2020-08-12,22048
2020-08-13,52160
2020-08-14,55155
2020-08-15,60091
2020-08-16,50644
2020-08-17,41576
2020-08-18,23101
2020-08-19,19373
2020-08-20,47784
2020-08-21,49298
2020-08-22,45323
2020-08-23,30355
2020-08-24,50032
2020-08-25,23421
2020-08-26,17078
2020-08-27,47134
2020-08-28,47161
2020-08-29,44235
2020-08-30,43412
2020-08-31,41350
2020-09-01,16158
2020-09-02,45961
2020-09-03,42659
2020-09-04,46934
2020-09-05,43773
2020-09-06,51194
2020-09-07,30168
2020-09-08,14521
2020-09-09,10273
2020-09-10,14279
2020-09-11,35816
2020-09-12,40557
2020-09-13,43718
2020-09-14,33523
2020-09-15,14768
2020-09-16,15155
2020-09-17,36653
2020-09-18,36820
2020-09-19,36303
2020-09-20,39797
2020-09-21,33057
2020-09-22,16389
2020-09-23,13439
2020-09-24,33536
2020-09-25,33281
2020-09-26,32817
2020-09-27,31911
2020-09-28,28378
2020-09-29,14318
2020-09-30,13155
2020-10-01,32058
2020-10-02,33413
2020-10-03,36157
2020-10-04,33431
2020-10-05,26310
2020-10-06,8456
2020-10-07,11946
2020-10-08,41906
2020-10-09,31553
2020-10-10,27750
2020-10-11,27444
2020-10-12,26749
2020-10-13,12342
2020-10-14,8429
2020-10-15,10220
2020-10-16,27235
2020-10-17,28523
2020-10-18,30914
2020-10-19,24062
2020-10-20,10982
2020-10-21,15383
2020-10-22,23227
2020-10-23,24818
2020-10-24,24858
2020-10-25,30026
2020-10-26,26979
2020-10-27,13493
2020-10-28,15726
2020-10-29,29787
2020-10-30,28629
2020-10-31,26106
2020-11-01,22282
2020-11-02,18947
2020-11-03,10100
2020-11-04,8501
2020-11-05,11843
2020-11-06,23976
2020-11-07,22294
2020-11-08,18862
2020-11-09,22380
2020-11-10,10554
2020-11-11,10917
2020-11-12,25012
2020-11-13,48331
2020-11-14,33207
2020-11-15,29070
2020-11-16,38307
2020-11-17,14134
2020-11-18,13371
2020-11-19,35294
2020-11-20,34091
2020-11-21,35918
2020-11-22,38397
2020-11-23,32622
2020-11-24,18615
2020-11-25,16207
2020-11-26,31100
2020-11-27,47898
2020-11-28,37614
2020-11-29,34130
2020-11-30,51922
2020-12-01,24468
2020-12-02,21138
2020-12-03,50909
2020-12-04,49863
2020-12-05,50434
2020-12-06,46884
2020-12-07,43209
2020-12-08,26363
2020-12-09,20371
2020-12-10,51088
2020-12-11,53453
2020-12-12,53347
2020-12-13,54428
2020-12-14,43900
2020-12-15,21825
2020-12-16,25193
2020-12-17,42889
2020-12-18,70574
2020-12-19,69826
2020-12-20,52544
2020-12-21,50177
2020-12-22,25445
2020-12-23,25019
2020-12-24,55202
2020-12-25,46696
2020-12-26,60076
2020-12-27,22967
2020-12-28,17246
2020-12-29,18479
2020-12-30,20548
2020-12-31,58718
2021-01-01,55649
2021-01-02,56773
2021-01-03,24605
2021-01-04,15827
2021-01-05,17341
2021-01-06,20006
2021-01-07,56648
2021-01-08,63430
2021-01-09,87843
2021-01-10,52035
2021-01-11,62290
2021-01-12,29792
2021-01-13,25822
2021-01-14,64025
2021-01-15,60899
2021-01-16,67758
2021-01-17,69198
2021-01-18,61567
2021-01-19,33040
2021-01-20,23671
2021-01-21,62094
2021-01-22,64385
2021-01-23,59119
2021-01-24,56552
2021-01-25,62334
2021-01-26,28323
2021-01-27,26816
2021-01-28,61963
2021-01-29,63520
2021-01-30,61811
2021-01-31,59826
2021-02-01,58462
2021-02-02,27756
2021-02-03,24591
2021-02-04,54096
2021-02-05,56002
2021-02-06,56873
2021-02-07,50872
2021-02-08,50630
2021-02-09,26845
2021-02-10,23439
2021-02-11,51486
2021-02-12,59602
2021-02-13,54742
2021-02-14,51546
2021-02-15,44299
2021-02-16,24759
2021-02-17,32197
2021-02-18,55271
2021-02-19,56766
2021-02-20,51879
2021-02-21,51050
2021-02-22,57472
2021-02-23,29026
2021-02-24,26986
2021-02-25,62715
2021-02-26,66588
2021-02-27,65998
2021-02-28,65169
2021-03-01,61602
2021-03-02,34027
2021-03-03,35742
2021-03-04,59925
2021-03-05,71704
2021-03-06,75102
2021-03-07,75495
2021-03-08,69609
2021-03-09,80508
2021-03-10,32321
2021-03-11,70764
2021-03-12,79876
2021-03-13,75412
2021-03-14,85663
2021-03-15,76178
2021-03-16,43812
2021-03-17,36239
2021-03-18,83926
2021-03-19,90303
2021-03-20,86982
2021-03-21,90570
2021-03-22,79069
2021-03-23,47774
2021-03-24,49293
2021-03-25,82493
2021-03-26,89992
2021-03-27,100158
2021-03-28,84245
2021-03-29,85948
2021-03-30,44326
2021-03-31,38927
2021-04-01,84494
2021-04-02,90638
2021-04-03,91097
2021-04-04,70238
2021-04-05,43515
2021-04-06,31359
2021-04-07,28645
2021-04-08,86979
2021-04-09,92625
2021-04-10,86652
2021-04-11,93317
2021-04-12,71832
2021-04-13,37017
2021-04-14,35785
2021-04-15,82186
2021-04-16,73513
2021-04-17,73174
2021-04-18,85774
2021-04-19,67636
2021-04-20,42980
2021-04-21,30624
2021-04-22,69381
2021-04-23,79719
2021-04-24,45178
2021-04-25,69105
2021-04-26,71137
2021-04-27,32572
2021-04-28,28636
2021-04-29,72140
2021-04-30,79726
2021-05-01,69389
2021-05-02,68333
2021-05-03,66964
2021-05-04,28935
2021-05-05,24619
2021-05-06,77359
2021-05-07,73295
2021-05-08,73380
2021-05-09,78886
2021-05-10,63430
2021-05-11,38911
2021-05-12,25200
2021-05-13,72715
2021-05-14,76692
2021-05-15,74592
2021-05-16,85536
2021-05-17,67009
2021-05-18,40941
2021-05-19,29916
2021-05-20,75445
2021-05-21,79219
2021-05-22,82039
2021-05-23,76855
2021-05-24,76490
2021-05-25,35819
2021-05-26,37498
2021-05-27,73453
2021-05-28,80486
2021-05-29,67467
2021-05-30,49768
2021-05-31,79670
2021-06-01,43520
2021-06-02,30434
2021-06-03,78926
2021-06-04,95601
2021-06-05,83391
2021-06-06,37936
2021-06-07,66017
2021-06-08,39637
2021-06-09,37156
2021-06-10,52911
2021-06-11,85748
2021-06-12,88092
2021-06-13,85149
2021-06-14,78700
2021-06-15,37948
2021-06-16,39846
2021-06-17,80609
2021-06-18,95367
2021-06-19,74042
2021-06-20,98832
2021-06-21,82288
2021-06-22,44178
2021-06-23,38903
2021-06-24,87822
2021-06-25,115228
2021-06-26,73602
2021-06-27,79277
