dates,incrementalcount_vaccine_covid_19_administered
2021-01-18,997
2021-01-19,12418
2021-01-20,92297
2021-01-21,87875
2021-01-22,268570
2021-01-23,110999
2021-01-24,40686
2021-01-25,187805
2021-01-26,243987
2021-01-27,281800
2021-01-28,235552
2021-01-29,360715
2021-01-30,122710
2021-01-31,37596
2021-02-01,208432
2021-02-02,229153
2021-02-03,280430
2021-02-04,272772
2021-02-05,326477
2021-02-06,152298
2021-02-07,51857
2021-02-08,214669
2021-02-09,300125
2021-02-10,286503
2021-02-11,289301
2021-02-12,429070
2021-02-13,111737
2021-02-14,57036
2021-02-15,315958
2021-02-16,273602
2021-02-17,323141
2021-02-18,328476
2021-02-19,278012
2021-02-20,137634
2021-02-21,77554
2021-02-22,268705
2021-02-23,254615
2021-02-24,247324
2021-02-25,302787
2021-02-26,220255
2021-02-27,111526
2021-02-28,31835
2021-03-01,375624
2021-03-02,436295
2021-03-03,462354
2021-03-04,429484
2021-03-05,407382
2021-03-06,254146
2021-03-07,117721
2021-03-08,409085
2021-03-09,398637
2021-03-10,424972
2021-03-11,432076
2021-03-12,404541
2021-03-13,206009
2021-03-14,62935
2021-03-15,476909
2021-03-16,435221
2021-03-17,449897
2021-03-18,438911
2021-03-19,535747
2021-03-20,260339
2021-03-21,96675
2021-03-22,586739
2021-03-23,590529
2021-03-24,729150
2021-03-25,768564
2021-03-26,922441
2021-03-27,384286
2021-03-28,254866
2021-03-29,943825
2021-03-30,789482
2021-03-31,889042
2021-04-01,1041518
2021-04-02,300403
2021-04-03,394262
2021-04-04,335198
2021-04-05,747864
2021-04-06,1077471
2021-04-07,908076
2021-04-08,1009769
2021-04-09,890730
2021-04-10,540086
2021-04-11,272232
2021-04-12,959524
2021-04-13,900785
2021-04-14,931183
2021-04-15,901937
2021-04-16,943123
2021-04-17,610434
2021-04-18,213262
2021-04-19,1093335
2021-04-20,999226
2021-04-21,558049
2021-04-22,823310
2021-04-23,1782040
2021-04-24,421835
2021-04-25,131814
2021-04-26,1160446
2021-04-27,1500311
2021-04-28,1092294
2021-04-29,1046384
2021-04-30,972962
2021-05-01,264376
2021-05-02,92087
2021-05-03,887711
2021-05-04,982813
