dates,covid19mobilitytrend_park
2020-02-15,-5
2020-02-16,-13
2020-02-17,-12
2020-02-18,-11
2020-02-19,-5
2020-02-20,2
2020-02-21,1
2020-02-22,12
2020-02-23,32
2020-02-24,69
2020-02-25,51
2020-02-26,-8
2020-02-27,-11
2020-02-28,-17
2020-02-29,-23
2020-03-01,-34
2020-03-02,-25
2020-03-03,-21
2020-03-04,-11
2020-03-05,-5
2020-03-06,-7
2020-03-07,-14
2020-03-08,-17
2020-03-09,-12
2020-03-10,-11
2020-03-11,-6
2020-03-12,-5
2020-03-13,-8
2020-03-14,-15
2020-03-15,-21
2020-03-16,-23
2020-03-17,-28
2020-03-18,-28
2020-03-19,-34
2020-03-20,-45
2020-03-21,-66
2020-03-22,-75
2020-03-23,-61
2020-03-24,-62
2020-03-25,-57
2020-03-26,-54
2020-03-27,-56
2020-03-28,-64
2020-03-29,-70
2020-03-30,-55
2020-03-31,-53
2020-04-01,-48
2020-04-02,-48
2020-04-03,-52
2020-04-04,-60
2020-04-05,-66
2020-04-06,-53
2020-04-07,-50
2020-04-08,-46
2020-04-09,-40
2020-04-10,-58
2020-04-11,-59
2020-04-12,-67
2020-04-13,-52
2020-04-14,-54
2020-04-15,-47
2020-04-16,-46
2020-04-17,-50
2020-04-18,-59
2020-04-19,-64
2020-04-20,-47
2020-04-21,-51
2020-04-22,-45
2020-04-23,-44
2020-04-24,-48
2020-04-25,-55
2020-04-26,-61
2020-04-27,-50
2020-04-28,-48
2020-04-29,-43
2020-04-30,-37
2020-05-01,-49
2020-05-02,-54
2020-05-03,-62
2020-05-04,-48
2020-05-05,-47
2020-05-06,-44
2020-05-07,-43
2020-05-08,-43
2020-05-09,-52
2020-05-10,-62
2020-05-11,-47
2020-05-12,-49
2020-05-13,-46
2020-05-14,-46
2020-05-15,-49
2020-05-16,-56
2020-05-17,-61
2020-05-18,-48
2020-05-19,-48
2020-05-20,-43
2020-05-21,-43
2020-05-22,-49
2020-05-23,-60
2020-05-24,-67
2020-05-25,-50
2020-05-26,-49
2020-05-27,-43
2020-05-28,-42
2020-05-29,-43
2020-05-30,-51
2020-05-31,-58
2020-06-01,-47
2020-06-02,-48
2020-06-03,-41
2020-06-04,-41
2020-06-05,-44
2020-06-06,-52
2020-06-07,-58
2020-06-08,-42
2020-06-09,-45
2020-06-10,-36
2020-06-11,-37
2020-06-12,-33
2020-06-13,-46
2020-06-14,-59
2020-06-15,-46
2020-06-16,-44
2020-06-17,-38
2020-06-18,-37
2020-06-19,-40
2020-06-20,-45
2020-06-21,-49
2020-06-22,-41
2020-06-23,-39
2020-06-24,-36
2020-06-25,-38
2020-06-26,-43
2020-06-27,-56
2020-06-28,-59
2020-06-29,-47
2020-06-30,-44
2020-07-01,-39
2020-07-02,-36
2020-07-03,-39
2020-07-04,-45
2020-07-05,-53
2020-07-06,-40
2020-07-07,-39
2020-07-08,-34
2020-07-09,-33
2020-07-10,-35
2020-07-11,-43
2020-07-12,-47
2020-07-13,-38
2020-07-14,-41
2020-07-15,-36
2020-07-16,-35
2020-07-17,-35
2020-07-18,-40
2020-07-19,-42
2020-07-20,-35
2020-07-21,-34
2020-07-22,-28
2020-07-23,-25
2020-07-24,-29
2020-07-25,-35
2020-07-26,-43
2020-07-27,-34
2020-07-28,-34
2020-07-29,-34
2020-07-30,-34
2020-07-31,-33
2020-08-01,-36
2020-08-02,-39
2020-08-03,-33
2020-08-04,-31
2020-08-05,-25
2020-08-06,-21
2020-08-07,-23
2020-08-08,-29
2020-08-09,-39
2020-08-10,-29
2020-08-11,-29
2020-08-12,-26
2020-08-13,-24
2020-08-14,-25
2020-08-15,-32
2020-08-16,-42
2020-08-17,-37
2020-08-18,-37
2020-08-19,-29
2020-08-20,-32
2020-08-21,-39
2020-08-22,-43
2020-08-23,-44
2020-08-24,-33
2020-08-25,-31
2020-08-26,-24
2020-08-27,-21
2020-08-28,-23
2020-08-29,-24
2020-08-30,-27
2020-08-31,-32
2020-09-01,-31
2020-09-02,-23
2020-09-03,-18
2020-09-04,-17
2020-09-05,-14
2020-09-06,-6
2020-09-07,3
2020-09-08,-25
2020-09-09,-20
2020-09-10,-13
2020-09-11,-16
2020-09-12,-18
2020-09-13,-20
2020-09-14,-24
2020-09-15,-27
2020-09-16,-19
2020-09-17,-17
2020-09-18,-19
2020-09-19,-21
2020-09-20,-35
2020-09-21,-35
2020-09-22,-41
2020-09-23,-33
2020-09-24,-28
2020-09-25,-27
2020-09-26,-26
2020-09-27,-27
2020-09-28,-36
2020-09-29,-35
2020-09-30,-26
2020-10-01,-20
2020-10-02,-19
2020-10-03,-29
2020-10-04,-37
2020-10-05,-30
2020-10-06,-26
2020-10-07,-21
2020-10-08,-22
2020-10-09,-25
2020-10-10,-15
2020-10-11,-4
2020-10-12,16
2020-10-13,-25
2020-10-14,-22
2020-10-15,-24
2020-10-16,-26
2020-10-17,-25
2020-10-18,-26
2020-10-19,-31
2020-10-20,-30
2020-10-21,-20
2020-10-22,-17
2020-10-23,-17
2020-10-24,-25
2020-10-25,-27
2020-10-26,-28
2020-10-27,-24
2020-10-28,-18
2020-10-29,-24
2020-10-30,-32
2020-10-31,-29
2020-11-01,-22
2020-11-02,-7
2020-11-03,-33
2020-11-04,-27
2020-11-05,-24
2020-11-06,-22
2020-11-07,-19
2020-11-08,-20
2020-11-09,-33
2020-11-10,-30
2020-11-11,-26
2020-11-12,-21
2020-11-13,-23
2020-11-14,-22
2020-11-15,-6
2020-11-16,-30
2020-11-17,-33
2020-11-18,-34
2020-11-19,-30
2020-11-20,-26
2020-11-21,-24
2020-11-22,-27
2020-11-23,-32
2020-11-24,-31
2020-11-25,-24
2020-11-26,-22
2020-11-27,-24
2020-11-28,-23
2020-11-29,-21
2020-11-30,-31
2020-12-01,-31
2020-12-02,-25
2020-12-03,-23
2020-12-04,-22
2020-12-05,-32
2020-12-06,-39
2020-12-07,-35
2020-12-08,-28
2020-12-09,-23
2020-12-10,-18
2020-12-11,-21
2020-12-12,-23
2020-12-13,-24
2020-12-14,-26
2020-12-15,-25
2020-12-16,-18
2020-12-17,-17
2020-12-18,-16
2020-12-19,-19
2020-12-20,-18
2020-12-21,-17
2020-12-22,-19
2020-12-23,-6
2020-12-24,-6
2020-12-25,-14
2020-12-26,-17
2020-12-27,-27
2020-12-28,-12
2020-12-29,-5
2020-12-30,20
2020-12-31,30
2021-01-01,24
2021-01-02,-2
2021-01-03,-13
2021-01-04,-14
2021-01-05,-14
2021-01-06,-9
2021-01-07,-5
2021-01-08,-9
2021-01-09,-14
2021-01-10,-16
2021-01-11,-20
2021-01-12,-21
2021-01-13,-20
2021-01-14,-20
2021-01-15,-24
2021-01-16,-25
2021-01-17,-25
2021-01-18,-30
2021-01-19,-30
2021-01-20,-21
2021-01-21,-22
2021-01-22,-23
2021-01-23,-24
2021-01-24,-26
2021-01-25,-27
2021-01-26,-30
2021-01-27,-23
2021-01-28,-22
2021-01-29,-22
2021-01-30,-25
2021-01-31,-25
2021-02-01,-30
2021-02-02,-27
2021-02-03,-24
2021-02-04,-23
2021-02-05,-29
2021-02-06,-30
2021-02-07,-32
2021-02-08,-33
2021-02-09,-32
2021-02-10,-26
2021-02-11,-28
2021-02-12,-31
2021-02-13,-31
2021-02-14,-23
2021-02-15,-15
2021-02-16,-16
2021-02-17,-28
2021-02-18,-25
2021-02-19,-27
2021-02-20,-28
2021-02-21,-31
2021-02-22,-36
2021-02-23,-34
2021-02-24,-31
2021-02-25,-32
2021-02-26,-37
2021-02-27,-44
2021-02-28,-47
2021-03-01,-41
2021-03-02,-38
2021-03-03,-33
2021-03-04,-33
2021-03-05,-36
2021-03-06,-48
2021-03-07,-56
2021-03-08,-41
2021-03-09,-42
2021-03-10,-34
2021-03-11,-33
2021-03-12,-36
2021-03-13,-44
2021-03-14,-49
2021-03-15,-42
2021-03-16,-42
2021-03-17,-39
2021-03-18,-40
2021-03-19,-42
2021-03-20,-48
2021-03-21,-53
2021-03-22,-45
2021-03-23,-45
2021-03-24,-40
2021-03-25,-37
2021-03-26,-43
2021-03-27,-51
2021-03-28,-55
2021-03-29,-47
2021-03-30,-47
2021-03-31,-38
2021-04-01,-31
2021-04-02,-43
2021-04-03,-45
2021-04-04,-53
2021-04-05,-43
2021-04-06,-45
2021-04-07,-38
2021-04-08,-34
2021-04-09,-36
2021-04-10,-41
2021-04-11,-46
2021-04-12,-40
2021-04-13,-42
2021-04-14,-35
2021-04-15,-33
2021-04-16,-35
2021-04-17,-43
2021-04-18,-48
2021-04-19,-42
2021-04-20,-38
2021-04-21,-33
2021-04-22,-33
2021-04-23,-32
2021-04-24,-34
2021-04-25,-39
2021-04-26,-38
2021-04-27,-38
2021-04-28,-32
2021-04-29,-31
2021-04-30,-30
2021-05-01,-31
2021-05-02,-33
2021-05-03,-35
2021-05-04,-36
2021-05-05,-30
2021-05-06,-28
2021-05-07,-30
2021-05-08,-34
2021-05-09,-43
2021-05-10,-35
2021-05-11,-34
2021-05-12,-32
2021-05-13,-31
2021-05-14,-30
2021-05-15,-31
2021-05-16,-33
