dates,incrementalcount_medicalconditionincident_covid_19_confirmedcase
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,1
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,1
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,1
2020-03-28,0
2020-03-29,2
2020-03-30,0
2020-03-31,0
2020-04-01,0
2020-04-02,1
2020-04-03,0
2020-04-04,0
2020-04-05,0
2020-04-06,0
2020-04-07,0
2020-04-08,0
2020-04-09,0
2020-04-10,1
2020-04-11,0
2020-04-12,0
2020-04-13,0
2020-04-14,0
2020-04-15,0
2020-04-16,0
2020-04-17,0
2020-04-18,0
2020-04-19,0
2020-04-20,0
2020-04-21,0
2020-04-22,0
2020-04-23,0
2020-04-24,0
2020-04-25,0
2020-04-26,0
2020-04-27,0
2020-04-28,0
2020-04-29,0
2020-04-30,1
2020-05-01,0
2020-05-02,0
2020-05-03,0
2020-05-04,0
2020-05-05,0
2020-05-06,0
2020-05-07,0
2020-05-08,0
2020-05-09,0
2020-05-10,0
2020-05-11,0
2020-05-12,0
2020-05-13,0
2020-05-14,8
2020-05-15,0
2020-05-16,13
2020-05-17,11
2020-05-18,22
2020-05-19,19
2020-05-20,50
2020-05-21,10
2020-05-22,32
2020-05-23,0
2020-05-24,54
2020-05-25,10
2020-05-26,25
2020-05-27,0
2020-05-28,30
2020-05-29,54
2020-05-30,77
2020-05-31,60
2020-06-01,47
2020-06-02,58
2020-06-03,80
2020-06-04,77
2020-06-05,39
2020-06-06,99
2020-06-07,64
2020-06-08,102
2020-06-09,55
2020-06-10,58
2020-06-11,121
2020-06-12,156
2020-06-13,133
2020-06-14,110
2020-06-15,101
2020-06-16,104
2020-06-17,170
2020-06-18,166
2020-06-19,201
2020-06-20,197
2020-06-21,192
2020-06-22,171
2020-06-23,137
2020-06-24,171
2020-06-25,227
2020-06-26,220
2020-06-27,168
2020-06-28,118
2020-06-29,124
2020-06-30,88
2020-07-01,126
2020-07-02,109
2020-07-03,134
2020-07-04,99
2020-07-05,122
2020-07-06,52
2020-07-07,69
2020-07-08,76
2020-07-09,63
2020-07-10,39
2020-07-11,0
2020-07-12,149
2020-07-13,80
2020-07-14,91
2020-07-15,72
2020-07-16,46
2020-07-17,95
2020-07-18,51
2020-07-19,103
2020-07-20,60
2020-07-21,50
2020-07-22,62
2020-07-23,42
2020-07-24,40
2020-07-25,49
2020-07-26,35
2020-07-27,20
2020-07-28,37
2020-07-29,41
2020-07-30,21
2020-07-31,25
2020-08-01,15
2020-08-02,9
2020-08-03,4
2020-08-04,59
2020-08-05,36
2020-08-06,26
2020-08-07,29
2020-08-08,25
2020-08-09,12
2020-08-10,8
2020-08-11,32
2020-08-12,48
2020-08-13,24
2020-08-14,31
2020-08-15,23
2020-08-16,17
2020-08-17,8
2020-08-18,61
2020-08-19,27
2020-08-20,40
2020-08-21,19
2020-08-22,37
2020-08-23,9
2020-08-24,11
2020-08-25,23
2020-08-26,32
2020-08-27,17
2020-08-28,16
2020-08-29,19
2020-08-30,6
2020-08-31,4
2020-09-01,26
2020-09-02,27
2020-09-03,14
2020-09-04,17
2020-09-05,20
2020-09-06,8
2020-09-07,8
2020-09-08,22
2020-09-09,11
2020-09-10,27
2020-09-11,20
2020-09-12,44
2020-09-13,8
2020-09-14,2
2020-09-15,19
2020-09-16,24
2020-09-17,13
2020-09-18,14
2020-09-19,15
2020-09-20,4
2020-09-21,3
2020-09-22,16
2020-09-23,19
2020-09-24,22
2020-09-25,8
2020-09-26,24
2020-09-27,5
2020-09-28,2
2020-09-29,10
2020-09-30,14
2020-10-01,14
2020-10-02,3
2020-10-03,6
2020-10-04,6
2020-10-05,3
2020-10-06,3
2020-10-07,25
2020-10-08,0
2020-10-09,0
2020-10-10,0
2020-10-11,2
2020-10-12,0
2020-10-13,4
2020-10-14,11
2020-10-15,15
2020-10-16,5
2020-10-17,18
2020-10-18,4
2020-10-19,1
2020-10-20,13
2020-10-21,13
2020-10-22,4
2020-10-23,12
2020-10-24,12
2020-10-25,1
2020-10-26,1
2020-10-27,53
2020-10-28,0
2020-10-29,0
2020-10-30,0
2020-10-31,0
2020-11-01,0
2020-11-02,1
2020-11-03,7
2020-11-04,1
2020-11-05,0
2020-11-06,0
2020-11-07,0
2020-11-08,88
2020-11-09,6
2020-11-10,13
2020-11-11,15
2020-11-12,37
2020-11-13,63
2020-11-14,0
2020-11-15,0
2020-11-16,4
2020-11-17,82
2020-11-18,0
2020-11-19,0
2020-11-20,0
2020-11-21,41
2020-11-22,213
2020-11-23,0
2020-11-24,0
2020-11-25,0
2020-11-26,0
2020-11-27,0
2020-11-28,136
2020-11-29,123
2020-11-30,0
2020-12-01,54
2020-12-02,758
2020-12-03,0
2020-12-04,0
2020-12-05,0
2020-12-06,0
2020-12-07,157
2020-12-08,163
2020-12-09,822
2020-12-10,0
2020-12-11,0
2020-12-12,0
2020-12-13,279
2020-12-14,191
2020-12-15,2545
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,126
2020-12-29,549
2020-12-30,0
2020-12-31,0
2021-01-01,173
2021-01-02,217
2021-01-03,96
2021-01-04,117
2021-01-05,81
2021-01-06,106
2021-01-07,130
2021-01-08,103
2021-01-09,138
2021-01-10,77
2021-01-11,83
2021-01-12,99
2021-01-13,100
2021-01-14,83
2021-01-15,99
2021-01-16,70
2021-01-17,36
2021-01-18,40
2021-01-19,130
2021-01-20,0
2021-01-21,0
2021-01-22,53
2021-01-23,175
2021-01-24,0
2021-01-25,0
2021-01-26,24
2021-01-27,39
2021-01-28,46
2021-01-29,37
2021-01-30,33
2021-01-31,32
2021-02-01,27
2021-02-02,27
2021-02-03,27
2021-02-04,31
2021-02-05,20
2021-02-06,37
2021-02-07,15
2021-02-08,15
2021-02-09,20
2021-02-10,41
2021-02-11,34
2021-02-12,23
2021-02-13,29
2021-02-14,11
2021-02-15,9
2021-02-16,22
2021-02-17,20
2021-02-18,25
2021-02-19,17
2021-02-20,13
2021-02-21,12
2021-02-22,12
2021-02-23,15
2021-02-24,20
2021-02-25,28
2021-02-26,21
2021-02-27,8
2021-02-28,0
2021-03-01,20
2021-03-02,10
2021-03-03,18
2021-03-04,17
2021-03-05,15
2021-03-06,18
2021-03-07,24
2021-03-08,0
2021-03-09,31
2021-03-10,25
2021-03-11,20
2021-03-12,9
2021-03-13,16
2021-03-14,14
2021-03-15,14
2021-03-16,19
2021-03-17,30
2021-03-18,34
2021-03-19,21
2021-03-20,28
2021-03-21,17
2021-03-22,14
2021-03-23,29
2021-03-24,28
2021-03-25,32
2021-03-26,22
2021-03-27,33
2021-03-28,11
2021-03-29,15
2021-03-30,25
2021-03-31,28
2021-04-01,23
2021-04-02,31
2021-04-03,26
2021-04-04,13
2021-04-05,10
2021-04-06,12
2021-04-07,16
2021-04-08,19
2021-04-09,21
2021-04-10,10
2021-04-11,7
2021-04-12,10
2021-04-13,13
2021-04-14,17
2021-04-15,14
2021-04-16,6
2021-04-17,31
2021-04-18,18
2021-04-19,8
2021-04-20,13
2021-04-21,14
2021-04-22,19
2021-04-23,17
2021-04-24,0
2021-04-25,0
2021-04-26,65
2021-04-27,25
2021-04-28,32
2021-04-29,32
2021-04-30,31
2021-05-01,25
2021-05-02,27
2021-05-03,19
2021-05-04,28
2021-05-05,27
2021-05-06,39
2021-05-07,34
2021-05-08,37
2021-05-09,23
2021-05-10,31
2021-05-11,24
2021-05-12,33
2021-05-13,21
2021-05-14,22
2021-05-15,14
2021-05-16,25
2021-05-17,22
2021-05-18,30
2021-05-19,47
2021-05-20,52
2021-05-21,54
2021-05-22,38
2021-05-23,65
2021-05-24,35
2021-05-25,46
2021-05-26,56
2021-05-27,36
2021-05-28,57
2021-05-29,63
2021-05-30,56
2021-05-31,31
2021-06-01,0
2021-06-02,104
2021-06-03,52
2021-06-04,45
2021-06-05,57
2021-06-06,33
2021-06-07,32
2021-06-08,36
2021-06-09,42
2021-06-10,28
2021-06-11,36
2021-06-12,46
2021-06-13,35
2021-06-14,33
2021-06-15,36
2021-06-16,42
2021-06-17,48
2021-06-18,54
2021-06-19,35
2021-06-20,26
2021-06-21,22
2021-06-22,29
2021-06-23,50
2021-06-24,0
2021-06-25,97
2021-06-26,56
2021-06-27,36
2021-06-28,31
2021-06-29,41
2021-06-30,71
2021-07-01,61
2021-07-02,86
2021-07-03,83
2021-07-04,50
2021-07-05,49
2021-07-06,58
2021-07-07,102
2021-07-08,67
2021-07-09,102
2021-07-10,94
2021-07-11,91
2021-07-12,82
2021-07-13,93
2021-07-14,137
2021-07-15,147
2021-07-16,138
2021-07-17,111
2021-07-18,210
2021-07-19,129
2021-07-20,116
2021-07-21,176
2021-07-22,164
2021-07-23,130
2021-07-24,155
2021-07-25,177
2021-07-26,200
2021-07-27,253
2021-07-28,341
2021-07-29,313
2021-07-30,401
2021-07-31,360
2021-08-01,268
2021-08-02,282
2021-08-03,233
2021-08-04,349
2021-08-05,347
2021-08-06,329
2021-08-07,365
2021-08-08,361
2021-08-09,240
2021-08-10,241
2021-08-11,286
2021-08-12,280
2021-08-13,303
2021-08-14,296
2021-08-15,281
2021-08-16,237
