dates,cumulativecount_medicaltest_conditioncovid_19
2020-04-01,63
2020-04-02,67
2020-04-05,79
2020-04-07,114
2020-04-10,380
2020-04-12,487
2020-04-13,527
2020-04-14,594
2020-04-15,713
2020-04-22,988
2020-04-23,1032
2020-04-24,1209
2020-04-25,1302
2020-04-27,1560
2020-04-28,1615
2020-04-29,1616
2020-04-30,1693
2020-05-02,1720
2020-05-03,1748
2020-05-04,1759
2020-05-05,1842
2020-05-07,1903
2020-05-09,1954
2020-05-10,2009
2020-05-11,2015
2020-05-12,2027
2020-05-13,2032
2020-05-15,2217
2020-05-16,2289
2020-05-17,2583
2020-05-18,2728
2020-05-19,2898
2020-05-21,3825
2020-05-23,4723
2020-05-24,4886
2020-05-25,5504
2020-05-27,6335
2020-05-28,6622
2020-05-29,7654
2020-06-02,9536
2020-06-05,10427
2020-06-09,12353
2020-06-10,12851
2020-06-11,13842
2020-06-14,16651
2020-06-15,17282
2020-06-16,18350
2020-06-19,24407
2020-06-23,31467
2020-06-25,35765
2020-06-28,39398
2020-07-01,41862
2020-07-03,43602
2020-07-04,44350
2020-07-05,44713
2020-07-07,46505
2020-07-08,47355
2020-07-09,48037
2020-07-12,50529
2020-07-13,51295
2020-07-19,55873
2020-07-20,56615
2020-07-22,57847
2020-07-23,58285
2020-07-25,59172
2020-07-26,59566
2020-07-28,61293
2020-07-30,62650
2020-08-02,63494
2020-08-03,63874
2020-08-05,64723
2020-08-06,65238
2020-08-07,65578
2020-08-08,65798
2020-08-09,65952
2020-08-10,66169
2020-08-11,66540
2020-08-12,67083
2020-08-13,67415
2020-08-14,67832
2020-08-15,67962
2020-08-16,68086
2020-08-17,68492
2020-08-18,68872
2020-08-19,69284
2020-08-30,72465
2020-08-31,72760
2020-09-12,76110
2020-09-13,76256
2020-09-14,76483
2020-09-15,76784
2020-09-18,77298
2020-09-19,77703
2020-09-20,77970
2020-09-29,79835
2020-09-30,80051
2020-10-01,80362
2020-10-04,80832
2020-10-05,81120
2020-10-10,82007
2020-10-11,82098
2020-10-31,87552
2020-11-01,87633
2020-11-02,88310
2020-11-19,97537
2020-11-21,98641
2020-11-24,100053
2020-11-25,100792
2020-11-28,103229
2020-11-30,104129
2020-12-01,104875
2021-01-07,160655
2021-01-10,164521
2021-01-11,165716
2021-01-14,170574
2021-01-17,173801
2021-01-21,178831
2021-01-26,183648
2021-02-05,194127
2021-02-06,194801
2021-02-16,204492
2021-02-23,212206
2021-03-07,224222
2021-03-18,233820
2021-04-04,254282
2022-01-14,763203
2022-01-20,796665
2022-01-21,800762
2022-01-24,811083
2022-01-25,813897
2022-01-27,820383
2022-01-30,828868
2022-01-31,831368
2022-02-01,833828
2022-02-03,839404
2022-02-05,844397
2022-02-08,850870
2022-02-10,855121
2022-02-13,859442
2022-02-15,863653
2022-02-18,870052
2022-02-21,875475
2022-02-23,879198
2022-02-24,881238
2022-02-26,887497
2022-02-27,888998
2022-03-02,894027
2022-03-04,895882
2022-03-05,897204
2022-03-06,898624
2022-03-07,899945
2022-03-10,903771
2022-03-11,904710
2022-03-12,906072
2022-03-20,913633
2022-03-24,916953
2022-04-01,917329
2022-04-10,918770
2022-04-18,921994
2022-05-29,961836
2022-06-02,983046
2022-06-05,984684
2022-06-08,988003
2022-06-12,991334
2022-06-16,993570
2022-06-20,996621
2022-06-22,998154
