dates,incrementalcount_vaccine_covid_19_administered
2021-02-10,339
2021-02-16,3925
2021-02-17,1151
2021-02-18,4445
2021-02-19,5048
2021-02-22,9245
2021-02-23,7126
2021-02-24,9845
2021-02-25,5920
2021-02-26,3555
2021-03-01,17292
2021-03-02,27214
2021-03-03,21260
2021-03-04,15688
2021-03-05,16542
2021-03-06,11137
2021-03-07,6142
2021-03-08,13584
2021-03-09,23036
2021-03-10,32418
2021-03-11,30804
2021-03-12,23279
2021-03-13,19077
2021-03-14,9650
2021-03-15,9235
2021-03-16,26550
2021-03-17,30232
2021-03-20,14863
2021-03-21,7369
2021-03-22,11831
2021-03-23,13287
2021-03-24,16840
2021-03-25,25789
2021-03-26,25494
2021-03-27,24073
2021-03-28,14280
2021-03-29,16185
2021-03-30,16118
2021-03-31,17996
2021-04-01,26082
2021-04-02,49334
2021-04-03,56333
2021-04-04,52517
2021-04-05,56493
2021-04-06,59191
2021-04-07,65934
2021-04-08,59611
2021-04-09,102775
2021-04-10,63953
2021-04-11,48597
2021-04-12,84951
2021-04-13,74921
2021-04-14,35666
2021-04-15,26690
2021-04-16,33083
2021-04-17,13542
2021-04-18,3690
2021-04-19,96898
2021-04-20,54906
2021-04-21,64432
2021-04-22,70608
2021-04-23,69994
2021-04-24,62582
2021-04-25,49420
2021-04-26,45648
2021-04-27,43948
2021-04-30,43686
2021-05-01,49921
2021-05-02,72794
2021-05-03,62319
2021-05-04,73412
2021-05-05,65749
2021-05-06,77708
2021-05-07,78931
2021-05-08,60967
2021-05-09,58333
2021-05-10,57846
2021-05-11,58798
2021-05-12,67771
2021-05-13,63349
2021-05-14,48229
2021-05-15,33920
2021-05-16,52681
2021-05-17,65563
2021-05-18,83186
2021-05-19,87619
2021-05-20,86845
2021-05-21,82910
2021-05-22,93477
2021-05-23,72911
2021-05-24,87842
2021-05-25,77504
2021-05-26,108011
2021-05-27,106349
2021-05-28,109301
2021-05-29,109162
2021-05-30,90643
2021-05-31,84723
2021-06-01,57639
2021-06-02,52743
2021-06-03,58643
2021-06-04,56673
2021-06-05,55055
2021-06-06,44327
2021-06-07,31300
2021-06-08,35639
2021-06-09,44605
