dates,covid19mobilitytrend_park
2020-02-15,2
2020-02-16,2
2020-02-17,0
2020-02-18,-1
2020-02-19,0
2020-02-20,0
2020-02-21,2
2020-02-22,2
2020-02-23,1
2020-02-24,-3
2020-02-25,-3
2020-02-26,1
2020-02-27,0
2020-02-28,0
2020-02-29,-1
2020-03-01,1
2020-03-02,-2
2020-03-03,-1
2020-03-04,2
2020-03-05,2
2020-03-06,0
2020-03-07,-2
2020-03-08,1
2020-03-09,-3
2020-03-10,-7
2020-03-11,-5
2020-03-12,-5
2020-03-13,-5
2020-03-14,-12
2020-03-15,-15
2020-03-16,-15
2020-03-17,-19
2020-03-18,-18
2020-03-19,-19
2020-03-20,-21
2020-03-21,-27
2020-03-22,-28
2020-03-23,-26
2020-03-24,-28
2020-03-25,-26
2020-03-26,-27
2020-03-27,-27
2020-03-28,-32
2020-03-29,-31
2020-03-30,-29
2020-03-31,-28
2020-04-01,-26
2020-04-02,-26
2020-04-03,-24
2020-04-04,-27
2020-04-05,-30
2020-04-06,-27
2020-04-07,-28
2020-04-08,-24
2020-04-09,-27
2020-04-10,-28
2020-04-11,-33
2020-04-12,-35
2020-04-13,-32
2020-04-14,-28
2020-04-15,-25
2020-04-16,-26
2020-04-17,-26
2020-04-18,-29
2020-04-19,-28
2020-04-20,-26
2020-04-21,-25
2020-04-22,-24
2020-04-23,-24
2020-04-24,-24
2020-04-25,-27
2020-04-26,-25
2020-04-27,-25
2020-04-28,-24
2020-04-29,-18
2020-04-30,-15
2020-05-01,-10
2020-05-02,-17
2020-05-03,-20
2020-05-04,-22
2020-05-05,-20
2020-05-06,-11
2020-05-07,-18
2020-05-08,-18
2020-05-09,-15
2020-05-10,-9
2020-05-11,-12
2020-05-12,-17
2020-05-13,-14
2020-05-14,-6
2020-05-15,-12
2020-05-16,-11
2020-05-17,-16
2020-05-18,-15
2020-05-19,-22
2020-05-20,-18
2020-05-21,-13
2020-05-22,-17
2020-05-23,-16
2020-05-24,-11
2020-05-25,-17
2020-05-26,-22
2020-05-27,-14
2020-05-28,-15
2020-05-29,-13
2020-05-30,-13
2020-05-31,-16
2020-06-01,-15
2020-06-02,-18
2020-06-03,-16
2020-06-04,-15
2020-06-05,-14
2020-06-06,-12
2020-06-07,-7
2020-06-08,-15
2020-06-09,-17
2020-06-10,-25
2020-06-11,-15
2020-06-12,-16
2020-06-13,-21
2020-06-14,-15
2020-06-15,-16
2020-06-16,-19
2020-06-17,-19
2020-06-18,-1
2020-06-19,-8
2020-06-20,-11
2020-06-21,-15
2020-06-22,-18
2020-06-23,-17
2020-06-24,-16
2020-06-25,-17
2020-06-26,-13
2020-06-27,-11
2020-06-28,-9
2020-06-29,-19
2020-06-30,-18
2020-07-01,-13
2020-07-02,-24
2020-07-03,-14
2020-07-04,-12
2020-07-05,-6
2020-07-06,-17
2020-07-07,-19
2020-07-08,-14
2020-07-09,-15
2020-07-10,-12
2020-07-11,-13
2020-07-12,-15
2020-07-13,-15
2020-07-14,-18
2020-07-15,-14
2020-07-16,-16
2020-07-17,-15
2020-07-18,-15
2020-07-19,-11
2020-07-20,-17
2020-07-21,-20
2020-07-22,-17
2020-07-23,-17
2020-07-24,-18
2020-07-25,-12
2020-07-26,-13
2020-07-27,-15
2020-07-28,-17
2020-07-29,-18
2020-07-30,-16
2020-07-31,-19
2020-08-01,-19
2020-08-02,-23
2020-08-03,-22
2020-08-04,-17
2020-08-05,-24
2020-08-06,-25
2020-08-07,-18
2020-08-08,-17
2020-08-09,-11
2020-08-10,-15
2020-08-11,-14
2020-08-12,-10
2020-08-13,-16
2020-08-14,-17
2020-08-15,-11
2020-08-16,-4
2020-08-17,14
2020-08-18,20
2020-08-19,24
2020-08-20,19
2020-08-21,14
2020-08-22,-3
2020-08-23,-10
2020-08-24,-15
2020-08-25,-14
2020-08-26,-11
2020-08-27,-11
2020-08-28,-14
2020-08-29,-13
2020-08-30,-11
2020-08-31,-16
2020-09-01,-20
2020-09-02,-20
2020-09-03,-10
2020-09-04,-11
2020-09-05,-11
2020-09-06,-10
2020-09-07,-15
2020-09-08,-11
2020-09-09,-12
2020-09-10,-8
2020-09-11,-6
2020-09-12,-9
2020-09-13,-9
2020-09-14,-13
2020-09-15,-4
2020-09-16,12
2020-09-17,21
2020-09-18,5
2020-09-19,-17
2020-09-20,-17
2020-09-21,-15
2020-09-22,-16
2020-09-23,-11
2020-09-24,-11
2020-09-25,-13
2020-09-26,-10
2020-09-27,-24
2020-09-28,-14
2020-09-29,-14
2020-09-30,-17
2020-10-01,-16
2020-10-02,-23
2020-10-03,-19
2020-10-04,-22
