dates,covid19mobilitytrend_transporthub
2020-02-15,-17
2020-02-16,-19
2020-02-17,-19
2020-02-18,-20
2020-02-19,-20
2020-02-20,-21
2020-02-21,-21
2020-02-22,-21
2020-02-23,-19
2020-02-24,-21
2020-02-25,-20
2020-02-26,-21
2020-02-27,-22
2020-02-28,-22
2020-02-29,-21
2020-03-01,-19
2020-03-02,-19
2020-03-03,-20
2020-03-04,-21
2020-03-05,-20
2020-03-06,-21
2020-03-07,-21
2020-03-08,-23
2020-03-09,-23
2020-03-10,-23
2020-03-11,-26
2020-03-12,-27
2020-03-13,-27
2020-03-14,-27
2020-03-15,-28
2020-03-16,-27
2020-03-17,-30
2020-03-18,-35
2020-03-19,-39
2020-03-20,-41
2020-03-21,-44
2020-03-22,-49
2020-03-23,-48
2020-03-24,-50
2020-03-25,-51
2020-03-26,-53
2020-03-27,-53
2020-03-28,-55
2020-03-29,-57
2020-03-30,-55
2020-03-31,-54
2020-04-01,-53
2020-04-02,-56
2020-04-03,-55
2020-04-04,-56
2020-04-05,-58
2020-04-06,-55
2020-04-07,-54
2020-04-08,-55
2020-04-09,-55
2020-04-10,-61
2020-04-11,-63
2020-04-12,-64
2020-04-13,-65
2020-04-14,-64
2020-04-15,-66
2020-04-16,-64
2020-04-17,-60
2020-04-18,-57
2020-04-19,-57
2020-04-20,-53
2020-04-21,-51
2020-04-22,-53
2020-04-23,-53
2020-04-24,-54
2020-04-25,-53
2020-04-26,-53
2020-04-27,-52
2020-04-28,-49
2020-04-29,-49
2020-04-30,-49
2020-05-01,-51
2020-05-02,-51
2020-05-03,-50
2020-05-04,-50
2020-05-05,-47
2020-05-06,-48
2020-05-07,-47
2020-05-08,-48
2020-05-09,-45
2020-05-10,-45
2020-05-11,-45
2020-05-12,-44
2020-05-13,-45
2020-05-14,-46
2020-05-15,-46
2020-05-16,-43
2020-05-17,-46
2020-05-18,-45
2020-05-19,-46
2020-05-20,-46
2020-05-21,-45
2020-05-22,-46
2020-05-23,-46
2020-05-24,-43
2020-05-25,-45
2020-05-26,-45
2020-05-27,-44
2020-05-28,-45
2020-05-29,-44
2020-05-30,-42
2020-05-31,-44
2020-06-01,-41
2020-06-02,-42
2020-06-03,-43
2020-06-04,-43
2020-06-05,-42
2020-06-06,-41
2020-06-07,-39
2020-06-08,-42
2020-06-09,-42
2020-06-10,-49
2020-06-11,-44
2020-06-12,-44
2020-06-13,-45
2020-06-14,-44
2020-06-15,-44
2020-06-16,-42
2020-06-17,-44
2020-06-18,-40
2020-06-19,-41
2020-06-20,-42
2020-06-21,-44
2020-06-22,-43
2020-06-23,-40
2020-06-24,-41
2020-06-25,-43
2020-06-26,-41
2020-06-27,-38
2020-06-28,-40
2020-06-29,-44
2020-06-30,-41
2020-07-01,-41
2020-07-02,-46
2020-07-03,-41
2020-07-04,-39
2020-07-05,-38
2020-07-06,-42
2020-07-07,-42
2020-07-08,-40
2020-07-09,-41
2020-07-10,-40
2020-07-11,-41
2020-07-12,-40
2020-07-13,-41
2020-07-14,-41
2020-07-15,-41
2020-07-16,-43
2020-07-17,-43
2020-07-18,-43
2020-07-19,-41
2020-07-20,-44
2020-07-21,-44
2020-07-22,-44
2020-07-23,-44
2020-07-24,-47
2020-07-25,-42
2020-07-26,-43
2020-07-27,-42
2020-07-28,-43
2020-07-29,-45
2020-07-30,-43
2020-07-31,-44
2020-08-01,-42
2020-08-02,-45
2020-08-03,-43
2020-08-04,-40
2020-08-05,-44
2020-08-06,-45
2020-08-07,-43
2020-08-08,-39
2020-08-09,-39
2020-08-10,-39
2020-08-11,-38
2020-08-12,-39
2020-08-13,-42
2020-08-14,-42
2020-08-15,-34
2020-08-16,-33
2020-08-17,-35
2020-08-18,-35
2020-08-19,-37
2020-08-20,-40
2020-08-21,-42
2020-08-22,-42
2020-08-23,-40
2020-08-24,-40
2020-08-25,-39
2020-08-26,-41
2020-08-27,-40
2020-08-28,-41
2020-08-29,-39
2020-08-30,-39
2020-08-31,-39
2020-09-01,-36
2020-09-02,-46
2020-09-03,-40
2020-09-04,-42
2020-09-05,-39
2020-09-06,-41
2020-09-07,-40
2020-09-08,-37
2020-09-09,-40
2020-09-10,-39
2020-09-11,-37
2020-09-12,-36
2020-09-13,-38
2020-09-14,-37
2020-09-15,-29
2020-09-16,-35
2020-09-17,-52
2020-09-18,-53
2020-09-19,-49
2020-09-20,-39
2020-09-21,-38
2020-09-22,-39
2020-09-23,-41
2020-09-24,-45
2020-09-25,-45
2020-09-26,-40
2020-09-27,-48
2020-09-28,-43
2020-09-29,-41
2020-09-30,-42
2020-10-01,-43
2020-10-02,-45
2020-10-03,-40
2020-10-04,-44
2020-10-05,-42
2020-10-06,-40
2020-10-07,-43
2020-10-08,-42
2020-10-09,-45
2020-10-10,-48
2020-10-11,-48
2020-10-12,-43
2020-10-13,-45
2020-10-14,-43
2020-10-15,-47
2020-10-16,-47
2020-10-17,-47
2020-10-18,-46
2020-10-19,-41
2020-10-20,-40
2020-10-21,-41
2020-10-22,-42
2020-10-23,-41
2020-10-24,-39
2020-10-25,-39
2020-10-26,-39
2020-10-27,-37
2020-10-28,-33
2020-10-29,-35
2020-10-30,-35
2020-10-31,-39
2020-11-01,-34
2020-11-02,-37
2020-11-03,-36
2020-11-04,-40
2020-11-05,-42
2020-11-06,-40
2020-11-07,-37
2020-11-08,-40
2020-11-09,-39
2020-11-10,-39
2020-11-11,-43
2020-11-12,-45
2020-11-13,-45
2020-11-14,-43
2020-11-15,-42
2020-11-16,-45
2020-11-17,-43
2020-11-18,-42
2020-11-19,-43
2020-11-20,-45
2020-11-21,-43
2020-11-22,-41
2020-11-23,-41
2020-11-24,-41
2020-11-25,-41
2020-11-26,-41
2020-11-27,-42
2020-11-28,-40
2020-11-29,-44
2020-11-30,-46
2020-12-01,-46
2020-12-02,-47
2020-12-03,-48
2020-12-04,-49
2020-12-05,-51
2020-12-06,-51
2020-12-07,-51
2020-12-08,-49
2020-12-09,-49
2020-12-10,-48
2020-12-11,-49
2020-12-12,-49
2020-12-13,-47
2020-12-14,-48
2020-12-15,-45
2020-12-16,-44
2020-12-17,-45
2020-12-18,-46
2020-12-19,-43
2020-12-20,-43
2020-12-21,-44
2020-12-22,-42
2020-12-23,-43
2020-12-24,-43
2020-12-25,-40
2020-12-26,-40
2020-12-27,-41
2020-12-28,-42
2020-12-29,-39
2020-12-30,-37
2020-12-31,-22
2021-01-01,-34
2021-01-02,-39
2021-01-03,-35
2021-01-04,-38
2021-01-05,-38
2021-01-06,-38
2021-01-07,-37
2021-01-08,-39
2021-01-09,-37
2021-01-10,-36
2021-01-11,-37
2021-01-12,-37
2021-01-13,-39
2021-01-14,-42
2021-01-15,-42
2021-01-16,-43
2021-01-17,-42
2021-01-18,-43
2021-01-19,-41
2021-01-20,-43
2021-01-21,-43
2021-01-22,-41
2021-01-23,-42
2021-01-24,-40
2021-01-25,-43
2021-01-26,-41
2021-01-27,-42
2021-01-28,-43
2021-01-29,-42
2021-01-30,-40
2021-01-31,-39
2021-02-01,-41
2021-02-02,-40
2021-02-03,-40
2021-02-04,-41
2021-02-05,-42
2021-02-06,-40
2021-02-07,-39
2021-02-08,-39
2021-02-09,-36
2021-02-10,-30
2021-02-11,-44
2021-02-12,-46
2021-02-13,-43
2021-02-14,-33
2021-02-15,-40
2021-02-16,-38
2021-02-17,-40
2021-02-18,-40
2021-02-19,-39
2021-02-20,-41
2021-02-21,-44
2021-02-22,-43
2021-02-23,-42
2021-02-24,-46
2021-02-25,-47
2021-02-26,-48
2021-02-27,-50
2021-02-28,-51
2021-03-01,-47
2021-03-02,-47
2021-03-03,-47
2021-03-04,-47
2021-03-05,-47
2021-03-06,-48
2021-03-07,-49
2021-03-08,-47
2021-03-09,-49
2021-03-10,-51
2021-03-11,-53
2021-03-12,-55
2021-03-13,-58
2021-03-14,-59
2021-03-15,-56
2021-03-16,-55
2021-03-17,-56
2021-03-18,-56
2021-03-19,-57
2021-03-20,-59
2021-03-21,-60
2021-03-22,-58
2021-03-23,-58
2021-03-24,-57
2021-03-25,-58
2021-03-26,-59
2021-03-27,-62
2021-03-28,-62
2021-03-29,-59
2021-03-30,-59
2021-03-31,-58
2021-04-01,-59
2021-04-02,-59
2021-04-03,-61
2021-04-04,-62
2021-04-05,-57
2021-04-06,-57
2021-04-07,-58
2021-04-08,-57
2021-04-09,-60
2021-04-10,-61
2021-04-11,-62
2021-04-12,-59
2021-04-13,-56
2021-04-14,-67
2021-04-15,-75
2021-04-16,-78
2021-04-17,-79
2021-04-18,-80
2021-04-19,-76
2021-04-20,-74
2021-04-21,-74
2021-04-22,-76
2021-04-23,-75
2021-04-24,-76
2021-04-25,-75
2021-04-26,-74
2021-04-27,-72
2021-04-28,-71
2021-04-29,-71
2021-04-30,-72
2021-05-01,-72
2021-05-02,-71
2021-05-03,-68
2021-05-04,-67
2021-05-05,-68
2021-05-06,-63
2021-05-07,-60
2021-05-08,-60
2021-05-09,-60
2021-05-10,-58
2021-05-11,-55
2021-05-12,-56
2021-05-13,-55
2021-05-14,-56
2021-05-15,-59
2021-05-16,-55
2021-05-17,-54
2021-05-18,-55
2021-05-19,-55
2021-05-20,-55
2021-05-21,-55
2021-05-22,-54
2021-05-23,-55
2021-05-24,-57
2021-05-25,-54
2021-05-26,-53
2021-05-27,-53
2021-05-28,-51
2021-05-29,-49
2021-05-30,-51
2021-05-31,-49
2021-06-01,-44
2021-06-02,-47
2021-06-03,-48
2021-06-04,-50
2021-06-05,-48
2021-06-06,-49
2021-06-07,-49
2021-06-08,-47
2021-06-09,-49
2021-06-10,-49
2021-06-11,-52
2021-06-12,-50
2021-06-13,-47
2021-06-14,-50
2021-06-15,-48
2021-06-16,-50
2021-06-17,-51
2021-06-18,-49
2021-06-19,-52
2021-06-20,-52
2021-06-21,-54
2021-06-22,-52
2021-06-23,-52
2021-06-24,-52
2021-06-25,-52
2021-06-26,-51
2021-06-27,-51
2021-06-28,-52
2021-06-29,-50
2021-06-30,-53
2021-07-01,-52
2021-07-02,-52
2021-07-03,-52
2021-07-04,-52
2021-07-05,-56
2021-07-06,-54
2021-07-07,-56
2021-07-08,-53
2021-07-09,-55
2021-07-10,-52
2021-07-11,-52
2021-07-12,-54
2021-07-13,-52
2021-07-14,-53
2021-07-15,-52
2021-07-16,-52
2021-07-17,-52
2021-07-18,-52
2021-07-19,-52
2021-07-20,-50
2021-07-21,-52
2021-07-22,-51
2021-07-23,-52
2021-07-24,-51
2021-07-25,-50
2021-07-26,-51
2021-07-27,-49
2021-07-28,-51
2021-07-29,-53
2021-07-30,-53
2021-07-31,-51
2021-08-01,-51
2021-08-02,-53
2021-08-03,-52
2021-08-04,-53
2021-08-05,-54
2021-08-06,-55
2021-08-07,-54
2021-08-08,-55
2021-08-09,-54
2021-08-10,-54
2021-08-11,-54
2021-08-12,-52
2021-08-13,-53
2021-08-14,-52
2021-08-15,-52
2021-08-16,-50
2021-08-17,-51
2021-08-18,-52
2021-08-19,-52
2021-08-20,-53
2021-08-21,-48
2021-08-22,-53
2021-08-23,-52
2021-08-24,-52
2021-08-25,-54
2021-08-26,-53
2021-08-27,-52
2021-08-28,-53
2021-08-29,-52
2021-08-30,-52
2021-08-31,-50
2021-09-01,-52
2021-09-02,-54
2021-09-03,-51
2021-09-04,-50
2021-09-05,-52
2021-09-06,-54
2021-09-07,-52
2021-09-08,-52
2021-09-09,-52
2021-09-10,-53
2021-09-11,-50
2021-09-12,-49
2021-09-13,-52
2021-09-14,-50
2021-09-15,-51
2021-09-16,-49
2021-09-17,-49
2021-09-18,-49
2021-09-19,-56
2021-09-20,-52
2021-09-21,-51
2021-09-22,-55
2021-09-23,-53
2021-09-24,-54
2021-09-25,-49
2021-09-26,-52
2021-09-27,-52
2021-09-28,-51
2021-09-29,-52
2021-09-30,-52
2021-10-01,-50
2021-10-02,-49
2021-10-03,-43
2021-10-04,-45
2021-10-05,-48
2021-10-06,-56
2021-10-07,-54
2021-10-08,-54
2021-10-09,-51
2021-10-10,-48
2021-10-11,-49
2021-10-12,-47
2021-10-13,-50
2021-10-14,-48
2021-10-15,-51
2021-10-16,-51
2021-10-17,-52
2021-10-18,-48
2021-10-19,-48
