dates,incrementalcount_vaccine_covid_19_administered
2021-02-09,595
2021-02-25,1407
2021-02-26,1291
2021-03-01,668
2021-03-02,950
2021-03-03,1027
2021-03-04,1027
2021-03-05,930
2021-03-06,1190
2021-03-07,838
2021-03-08,784
2021-03-09,1025
2021-03-10,1175
2021-03-11,1354
2021-03-12,1046
2021-03-13,1197
2021-03-14,1130
2021-03-15,1066
2021-03-16,1080
2021-03-17,954
2021-03-18,974
2021-03-19,1086
2021-03-20,1344
2021-03-21,1188
2021-03-22,1248
2021-03-23,1550
2021-03-24,1444
2021-03-25,1247
2021-03-26,1263
2021-03-27,1697
2021-03-28,1378
2021-03-29,1197
2021-03-30,1825
2021-03-31,1709
2021-04-01,1755
2021-04-02,854
2021-04-03,1078
2021-04-04,1247
2021-04-05,579
2021-04-06,721
2021-04-07,1425
2021-04-08,2102
2021-04-09,2115
2021-04-10,2621
2021-04-11,1917
2021-04-12,1718
2021-04-13,2047
2021-04-14,1904
2021-04-15,1987
2021-04-16,2149
2021-04-17,2685
2021-04-18,1972
2021-04-19,1364
2021-04-20,1754
2021-04-21,1642
2021-04-22,1639
2021-04-23,1771
2021-04-24,1700
2021-04-25,1925
2021-04-26,1941
2021-04-27,2392
2021-04-28,2433
2021-04-29,1990
2021-04-30,1692
2021-05-01,2061
2021-05-02,1517
2021-05-03,460
2021-05-04,1081
2021-05-05,1697
2021-05-06,1796
2021-05-07,1824
2021-05-08,2313
2021-05-09,1802
2021-05-10,1607
2021-05-11,1994
2021-05-12,1905
2021-05-13,1948
2021-05-14,2006
2021-05-15,2614
2021-05-16,2149
2021-05-17,1676
2021-05-18,2301
2021-05-19,1527
2021-05-20,1707
2021-05-21,2779
2021-05-22,3289
2021-05-23,2604
2021-05-24,2596
2021-05-25,3354
2021-05-26,2520
2021-05-27,2247
2021-05-28,3213
2021-05-29,4133
2021-06-01,4546
2021-06-02,5019
2021-06-03,4683
2021-06-04,5008
2021-06-05,6121
2021-06-06,5052
2021-06-07,5218
2021-06-08,6724
2021-06-09,7307
2021-06-10,7254
2021-06-11,6900
2021-06-12,7758
2021-06-13,5895
2021-06-14,4667
2021-06-15,5672
2021-06-16,6510
2021-06-17,6000
2021-06-18,6193
2021-06-19,6809
2021-06-20,5255
2021-06-21,4822
2021-06-22,5562
2021-06-23,5127
2021-06-24,4413
2021-06-25,4537
2021-06-26,5065
2021-06-27,3897
2021-06-28,4077
2021-06-29,5630
2021-06-30,5520
2021-07-01,6751
2021-07-02,7161
2021-07-03,7439
2021-07-04,5962
2021-07-05,5940
2021-07-06,7178
2021-07-07,6849
2021-07-08,6984
2021-07-09,6623
2021-07-10,6248
2021-07-11,4355
2021-07-12,5361
2021-07-13,6409
2021-07-14,5323
2021-07-15,5498
2021-07-16,5823
2021-07-17,6367
2021-07-18,4805
2021-07-19,4789
2021-07-20,5421
2021-07-21,4365
2021-07-22,4509
2021-07-23,4258
2021-07-24,5372
2021-07-25,3684
2021-07-26,4637
2021-07-27,4231
2021-07-28,4061
2021-07-29,4013
2021-07-30,4271
2021-07-31,4422
2021-08-01,3485
2021-08-02,3135
2021-08-03,3147
2021-08-04,2855
2021-08-05,640
2021-08-09,4911
2021-08-12,3185
2021-08-13,4681
2021-09-30,4883
2021-10-01,4622
2021-11-23,3431
2021-11-24,2921
2021-12-03,2459
2021-12-04,2544
2021-12-05,1784
2021-12-16,2294
2021-12-17,1991
2021-12-18,1890
2021-12-23,2656
2021-12-30,1716
2022-01-02,931
2022-01-03,1392
2022-01-04,1771
2022-01-05,1804
2022-01-06,1755
2022-01-07,2270
2022-01-10,2621
2022-01-11,2403
2022-01-12,2423
2022-01-13,2542
2022-01-14,2849
2022-01-15,3041
2022-01-16,2528
2022-01-17,2605
2022-01-18,2323
2022-01-19,2144
2022-01-20,2438
2022-01-21,2938
2022-01-22,3135
2022-01-23,2562
2022-01-24,2637
2022-01-25,2386
2022-01-26,2200
2022-01-27,2071
2022-01-28,2065
2022-01-29,1844
2022-02-01,213
2022-02-02,227
2022-02-03,279
2022-02-04,851
2022-02-09,1922
2022-02-10,2134
2022-02-11,2625
2022-02-14,2202
2022-02-15,2162
2022-02-16,2821
2022-02-17,3181
2022-02-18,3336
2022-02-19,3522
2022-02-20,2602
2022-02-21,2824
2022-02-22,3038
2022-02-23,2838
2022-02-24,3083
2022-02-25,3974
2022-03-01,4597
2022-03-02,3334
2022-03-03,5067
2022-03-04,5414
2022-03-08,4556
2022-03-09,3839
2022-03-10,4013
2022-03-11,5118
2022-03-12,6410
2022-03-13,3966
2022-03-14,4108
2022-03-15,3733
2022-03-16,4300
2022-03-17,3978
2022-03-18,5367
2022-03-21,4204
2022-03-22,3817
2022-03-23,3131
2022-03-24,2902
2022-03-25,4768
2022-03-28,3264
2022-03-31,2851
2022-04-01,3932
2022-04-05,2582
2022-04-06,2626
2022-04-07,2670
2022-04-08,3482
2022-04-09,5022
2022-04-12,2638
2022-04-20,2570
2022-04-21,2652
2022-04-24,2870
2022-04-25,2947
2022-04-26,2392
2022-04-27,2038
2022-04-30,4767
2022-05-01,2149
2022-05-02,1914
2022-05-03,2561
2022-05-04,1989
2022-05-05,2170
2022-05-06,2641
2022-05-07,3045
2022-05-08,1854
2022-05-09,2260
2022-05-10,2132
2022-05-11,1872
2022-05-12,1791
2022-05-13,2372
2022-05-14,2788
2022-05-15,1973
2022-05-18,1873
2022-05-19,1999
2022-05-20,2631
2022-05-24,1596
2022-05-25,1627
2022-05-26,1558
2022-05-27,1872
2022-05-28,1996
2022-05-29,1309
2022-05-30,2254
2022-05-31,1529
2022-06-01,1694
2022-06-02,1814
2022-06-03,1661
2022-06-04,1301
2022-06-05,1084
2022-06-06,1319
2022-06-07,1171
2022-06-08,965
2022-06-09,1042
2022-06-10,1493
2022-06-11,1491
2022-06-12,1029
2022-06-13,1114
2022-06-14,953
2022-06-15,951
2022-06-16,961
2022-06-17,1365
2022-06-18,1154
2022-06-19,452
2022-06-22,515
2022-06-23,379
2022-06-26,452
2022-06-27,420
2022-06-28,508
2022-06-29,580
2022-06-30,564
2022-07-01,357
2022-07-02,57
2022-07-03,181
2022-07-04,370
2022-07-05,245
2022-07-06,167
2022-07-07,229
2022-07-10,346
2022-07-13,132
2022-07-14,117
2022-07-15,151
2022-07-16,149
2022-07-17,134
2022-07-18,159
2022-07-19,163
2022-07-20,149
2022-07-21,153
2022-07-22,236
2022-07-23,376
2022-07-24,361
2022-07-25,509
2022-07-26,516
2022-07-27,508
2022-07-28,681
2022-08-03,1545
2022-08-04,1399
2022-08-05,1969
2022-08-06,1454
2022-08-07,1102
2022-08-10,641
2022-08-11,1452
2022-08-12,1537
2022-08-13,1272
2022-08-14,1111
2022-08-15,1587
2022-08-16,1797
2022-08-17,1667
2022-08-18,1609
2022-08-19,1668
2022-08-20,1233
2022-08-23,1619
2022-08-24,1373
2022-08-25,480
2022-08-26,1334
2022-08-29,1414
2022-08-30,1395
2022-08-31,1242
2022-09-01,1284
2022-09-02,1233
2022-09-03,1156
2022-09-04,860
2022-09-05,1270
2022-09-06,1373
2022-09-07,1211
2022-09-08,1171
