dates,covid19mobilitytrend_localbusiness
2020-02-15,-14
2020-02-16,-19
2020-02-17,-12
2020-02-18,-13
2020-02-19,-14
2020-02-20,-14
2020-02-21,-11
2020-02-22,-11
2020-02-23,-14
2020-02-24,-12
2020-02-25,-10
2020-02-26,-12
2020-02-27,-12
2020-02-28,-8
2020-02-29,-8
2020-03-01,-11
2020-03-02,-8
2020-03-03,-8
2020-03-04,-11
2020-03-05,-12
2020-03-06,-8
2020-03-07,-10
2020-03-08,-11
2020-03-09,-11
2020-03-10,-11
2020-03-11,-13
2020-03-12,-13
2020-03-13,-10
2020-03-14,-11
2020-03-15,-14
2020-03-16,-10
2020-03-17,-8
2020-03-18,-11
2020-03-19,-13
2020-03-20,-11
2020-03-21,-13
2020-03-22,-18
2020-03-23,-16
2020-03-24,-13
2020-03-25,-16
2020-03-26,-18
2020-03-27,-20
2020-03-28,-23
2020-03-29,-28
2020-03-30,-21
2020-03-31,-20
2020-04-01,-23
2020-04-02,-25
2020-04-03,-21
2020-04-04,-24
2020-04-05,-23
2020-04-06,-15
2020-04-07,-51
2020-04-08,-59
2020-04-09,-57
2020-04-10,-63
2020-04-11,-61
2020-04-12,-64
2020-04-13,-60
2020-04-14,-58
2020-04-15,-60
2020-04-16,-61
2020-04-17,-60
2020-04-18,-65
2020-04-19,-66
2020-04-20,-65
2020-04-21,-64
2020-04-22,-66
2020-04-23,-68
2020-04-24,-70
2020-04-25,-68
2020-04-26,-70
2020-04-27,-67
2020-04-28,-66
2020-04-29,-67
2020-04-30,-67
2020-05-01,-68
2020-05-02,-67
2020-05-03,-69
2020-05-04,-66
2020-05-05,-65
2020-05-06,-64
2020-05-07,-66
2020-05-08,-67
2020-05-09,-65
2020-05-10,-65
2020-05-11,-66
2020-05-12,-61
2020-05-13,-63
2020-05-14,-64
2020-05-15,-63
2020-05-16,-62
2020-05-17,-65
2020-05-18,-62
2020-05-19,-62
2020-05-20,-62
2020-05-21,-63
2020-05-22,-63
2020-05-23,-61
2020-05-24,-66
2020-05-25,-62
2020-05-26,-61
2020-05-27,-61
2020-05-28,-63
2020-05-29,-62
2020-05-30,-60
2020-05-31,-62
2020-06-01,-61
2020-06-02,-55
2020-06-03,-57
2020-06-04,-59
2020-06-05,-56
2020-06-06,-56
2020-06-07,-60
2020-06-08,-56
2020-06-09,-56
2020-06-10,-58
2020-06-11,-58
2020-06-12,-57
2020-06-13,-59
2020-06-14,-60
2020-06-15,-56
2020-06-16,-56
2020-06-17,-57
2020-06-18,-56
2020-06-19,-36
2020-06-20,-36
2020-06-21,-37
2020-06-22,-35
2020-06-23,-37
2020-06-24,-36
2020-06-25,-35
2020-06-26,-32
2020-06-27,-29
2020-06-28,-34
