dates,incrementalcount_vaccine_covid_19_administered
2020-12-31,52
2021-01-01,30
2021-01-02,35
2021-01-03,37
2021-01-04,91
2021-01-05,93
2021-01-06,108
2021-01-07,120
2021-01-08,842
2021-01-09,458
2021-01-10,196
2021-01-11,2162
2021-01-12,2856
2021-01-13,4116
2021-01-14,4773
2021-01-15,5393
2021-01-16,1785
2021-01-17,701
2021-01-18,7489
2021-01-19,8220
2021-01-20,9084
2021-01-21,7553
2021-01-22,7747
2021-01-23,4797
2021-01-24,4508
2021-01-25,11937
2021-01-26,12507
2021-01-27,13814
2021-01-28,14466
2021-01-29,14673
2021-01-30,7451
2021-01-31,5752
2021-02-01,11170
2021-02-02,12101
2021-02-03,15136
2021-02-04,13132
2021-02-05,14664
2021-02-06,6054
2021-02-07,3039
2021-02-08,11583
2021-02-09,11866
2021-02-10,12006
2021-02-11,4378
2021-02-12,106
2021-02-13,98
2021-02-14,4512
2021-02-15,12020
2021-02-16,16312
2021-02-17,18971
2021-02-18,18636
2021-02-19,20126
2021-02-20,11489
2021-02-21,8054
2021-02-22,18034
2021-02-23,20075
2021-02-24,19560
2021-02-25,18816
2021-02-26,20928
2021-02-27,13953
2021-02-28,8800
2021-03-01,13304
2021-03-02,13593
2021-03-03,14134
2021-03-04,14173
2021-03-05,14797
2021-03-06,9600
2021-03-07,5325
2021-03-08,15362
2021-03-09,18961
2021-03-10,21907
2021-03-11,25765
2021-03-12,29975
2021-03-13,27349
2021-03-14,22016
2021-03-15,33813
2021-03-16,36457
2021-03-17,40992
2021-03-18,40939
2021-03-19,46224
2021-03-20,38595
2021-03-21,33086
2021-03-22,40891
2021-03-23,38199
2021-03-24,34651
2021-03-25,33576
2021-03-26,37574
2021-03-27,31925
2021-03-28,21714
2021-03-29,47889
2021-03-30,43370
2021-03-31,41904
2021-04-01,42472
2021-04-02,35202
2021-04-03,41705
2021-04-04,33178
2021-04-05,53526
2021-04-06,52545
2021-04-07,53281
2021-04-08,52811
2021-04-09,57142
2021-04-10,50348
2021-04-11,45585
2021-04-12,46305
2021-04-13,42630
2021-04-14,40799
2021-04-15,39738
2021-04-16,44104
2021-04-17,38581
2021-04-18,30310
2021-04-19,47935
2021-04-20,46603
2021-04-21,45930
2021-04-22,44927
2021-04-23,46527
2021-04-24,43614
2021-04-25,38914
2021-04-26,46171
2021-04-27,47087
2021-04-28,44636
2021-04-29,46295
2021-04-30,47730
2021-05-01,37543
2021-05-02,37151
2021-05-03,33739
2021-05-04,34547
2021-05-05,35935
2021-05-06,38312
2021-05-07,40278
2021-05-08,35415
2021-05-09,31941
2021-05-10,47577
2021-05-11,48253
2021-05-12,31040
2021-05-13,1480
2021-05-14,57037
2021-05-15,48646
2021-05-16,43797
2021-05-17,40431
2021-05-18,41027
2021-05-19,40838
2021-05-20,47579
2021-05-21,49839
2021-05-22,48394
2021-05-23,43383
2021-05-24,48101
2021-05-25,51577
2021-05-26,41332
2021-05-27,46376
2021-05-28,49574
2021-05-29,45765
2021-05-30,38582
2021-05-31,48009
2021-06-01,47028
2021-06-02,44139
2021-06-03,54847
2021-06-04,58572
2021-06-05,53133
2021-06-06,46505
2021-06-07,41986
2021-06-08,38035
2021-06-09,43082
2021-06-10,44256
2021-06-11,50414
2021-06-12,44141
2021-06-13,40006
2021-06-14,46376
2021-06-15,49303
2021-06-16,53598
2021-06-17,50679
2021-06-18,53130
2021-06-19,51596
2021-06-20,41349
2021-06-21,50808
2021-06-22,47574
2021-06-23,47321
2021-06-24,45640
2021-06-25,47093
2021-06-26,62439
2021-06-27,53788
2021-06-28,56864
2021-06-29,44104
2021-06-30,65142
2021-07-01,77600
2021-07-02,80315
2021-07-03,76746
2021-07-04,70422
2021-07-05,75687
2021-07-06,74163
2021-07-07,75283
2021-07-08,74802
2021-07-09,79707
2021-07-10,73574
2021-07-11,65877
2021-07-12,74230
2021-07-13,65155
2021-07-14,65360
2021-07-15,68474
2021-07-16,83192
2021-07-17,78445
2021-07-18,68500
2021-07-19,46875
2021-07-20,3773
2021-07-21,75883
2021-07-22,72279
2021-07-23,83201
2021-07-24,72912
2021-07-25,62646
2021-07-26,67743
2021-07-27,54054
2021-07-28,63738
2021-07-29,66636
2021-07-30,78442
2021-07-31,73599
2021-08-01,62469
2021-08-02,68445
2021-08-03,65206
2021-08-04,66185
2021-08-05,69056
2021-08-06,77169
2021-08-07,73893
2021-08-08,62075
2021-08-09,44481
2021-08-10,51617
2021-08-11,49952
2021-08-12,47761
2021-08-13,59205
2021-08-14,57248
2021-08-15,38370
2021-08-16,30535
2021-08-17,24594
2021-08-18,24885
2021-08-19,22566
2021-08-20,29209
2021-08-21,24333
2021-08-22,14046
2021-08-23,20247
2021-08-24,17492
2021-08-25,17522
2021-08-26,16984
2021-08-27,22486
2021-08-28,19835
2021-08-29,12508
2021-08-30,15410
2021-08-31,17102
2021-09-01,15607
2021-09-02,15132
2021-09-03,20393
2021-09-04,19860
2021-09-05,13185
2021-09-06,13665
2021-09-07,13039
2021-09-08,12427
2021-09-09,11419
2021-09-10,15379
2021-09-11,14143
2021-09-12,10117
2021-09-13,9697
2021-09-14,10720
2021-09-15,14808
2021-09-16,12668
2021-09-17,21201
2021-09-18,23732
2021-09-19,15539
2021-09-20,21190
2021-09-21,16521
2021-09-22,23961
2021-09-23,25639
2021-09-24,34780
2021-09-25,31214
2021-09-26,23402
2021-09-27,30470
2021-09-28,32803
2021-09-29,28363
2021-09-30,29312
2021-10-01,29075
2021-10-02,27940
2021-10-03,24077
2021-10-04,28372
2021-10-05,27520
2021-10-06,23224
2021-10-07,21785
2021-10-08,29480
2021-10-09,26931
2021-10-10,33533
2021-10-11,34916
2021-10-12,30307
2021-10-13,26080
2021-10-14,24200
2021-10-15,37408
2021-10-16,29442
2021-10-17,15156
2021-10-18,22562
2021-10-19,23208
2021-10-20,19617
2021-10-21,23066
2021-10-22,31822
2021-10-23,24628
2021-10-24,12780
2021-10-25,20798
2021-10-26,26120
2021-10-27,20362
2021-10-28,23961
2021-10-29,38008
2021-10-30,31406
2021-10-31,19123
2021-11-01,24293
2021-11-02,27808
2021-11-03,20336
2021-11-04,1787
2021-11-05,37255
2021-11-06,29221
2021-11-07,17585
2021-11-08,22729
2021-11-09,28532
2021-11-10,25068
2021-11-11,24536
2021-11-12,33821
2021-11-13,29642
2021-11-14,20509
2021-11-15,22808
2021-11-16,25088
2021-11-17,19951
2021-11-18,20858
2021-11-19,30037
2021-11-20,27620
2021-11-21,19992
2021-11-22,21510
2021-11-23,19809
2021-11-24,16888
2021-11-25,17335
2021-11-26,29392
2021-11-27,26207
2021-11-28,16869
2021-11-29,18649
2021-11-30,25726
2021-12-01,17905
2021-12-02,16424
2021-12-03,26099
2021-12-04,24269
2021-12-05,16452
2021-12-06,18753
2021-12-07,22239
2021-12-08,18285
2021-12-09,16667
2021-12-10,25879
2021-12-11,24358
2021-12-12,15899
2021-12-13,19268
2021-12-14,27807
2021-12-15,22116
2021-12-16,23751
2021-12-17,28495
2021-12-18,27176
2021-12-19,20918
2021-12-20,31201
2021-12-21,32079
2021-12-22,34584
2021-12-23,37391
2021-12-24,23936
2021-12-25,649
2021-12-26,44373
2021-12-27,46201
2021-12-28,51071
2021-12-29,50083
2021-12-30,50317
2021-12-31,28087
