dates,incrementalcount_vaccine_covid_19_administered
2021-01-11,165844
2021-01-12,223726
2021-01-13,288688
2021-01-14,321951
2021-01-15,345525
2021-01-16,298751
2021-01-17,192346
2021-01-18,208641
2021-01-19,346922
2021-01-20,366919
2021-01-21,412615
2021-01-22,480069
2021-01-23,493013
2021-01-24,221067
2021-01-25,281725
2021-01-26,312770
2021-01-27,314707
2021-01-28,416188
2021-01-29,489934
2021-01-30,609010
2021-01-31,322194
2021-02-01,352935
2021-02-02,376922
2021-02-03,472011
2021-02-04,484596
2021-02-05,498227
2021-02-06,551470
2021-02-07,279850
2021-02-08,356291
2021-02-09,414973
2021-02-10,455704
2021-02-11,508763
2021-02-12,549378
2021-02-13,508208
2021-02-14,239877
2021-02-15,282491
2021-02-16,377277
2021-02-17,497257
2021-02-18,468321
2021-02-19,387200
2021-02-20,344942
2021-02-21,150896
2021-02-22,210804
2021-02-23,353009
2021-02-24,480575
2021-02-25,521039
2021-02-26,537266
2021-02-27,434825
2021-02-28,205584
2021-03-01,231450
2021-03-02,276310
2021-03-03,347406
2021-03-04,446450
2021-03-05,494235
2021-03-06,448396
2021-03-07,184384
2021-03-08,254061
2021-03-09,290223
2021-03-10,341049
2021-03-11,354372
2021-03-12,457254
2021-03-13,564263
2021-03-14,282381
2021-03-15,440051
2021-03-16,529119
2021-03-17,581855
2021-03-18,660276
2021-03-19,740655
2021-03-20,844285
2021-03-21,419618
2021-03-22,412197
2021-03-23,494805
2021-03-24,580307
2021-03-25,559324
2021-03-26,694959
2021-03-27,663162
2021-03-28,441142
2021-03-29,405039
2021-03-30,503599
2021-03-31,627008
2021-04-01,616234
2021-04-02,354051
2021-04-03,286799
2021-04-04,95763
2021-04-05,105334
2021-04-06,272020
2021-04-07,507926
2021-04-08,545511
2021-04-09,557014
2021-04-10,586339
2021-04-11,258888
2021-04-12,261096
2021-04-13,388808
2021-04-14,461618
2021-04-15,547465
2021-04-16,635221
2021-04-17,639080
2021-04-18,304418
2021-04-19,373423
2021-04-20,457649
2021-04-21,534693
2021-04-22,562056
2021-04-23,600801
2021-04-24,696403
2021-04-25,340496
2021-04-26,395383
2021-04-27,495593
2021-04-28,597025
2021-04-29,614135
2021-04-30,567374
2021-05-01,515479
2021-05-02,262815
2021-05-03,200099
2021-05-04,384656
2021-05-05,543323
2021-05-06,608471
2021-05-07,598823
2021-05-08,607864
2021-05-09,287797
2021-05-10,346888
2021-05-11,485260
2021-05-12,636647
2021-05-13,637325
2021-05-14,613470
2021-05-15,628577
2021-05-16,315063
2021-05-17,365782
2021-05-18,498101
2021-05-19,633876
2021-05-20,688563
2021-05-21,646340
2021-05-22,762361
2021-05-23,378496
2021-05-24,455334
2021-05-25,574134
2021-05-26,663577
2021-05-27,690613
2021-05-28,640393
2021-05-29,602374
2021-05-30,331209
2021-05-31,288649
2021-06-01,447072
2021-06-02,521782
2021-06-03,568907
2021-06-04,567955
2021-06-05,676991
2021-06-06,387286
2021-06-07,419009
2021-06-08,450284
2021-06-09,492817
2021-06-10,509645
2021-06-11,515723
2021-06-12,574511
2021-06-13,328349
2021-06-14,368555
2021-06-15,420699
2021-06-16,430399
2021-06-17,467238
2021-06-18,428817
2021-06-19,516604
2021-06-20,273158
2021-06-21,60405
2021-06-22,550712
2021-06-23,375635
2021-06-24,399347
2021-06-25,377267
2021-06-26,433946
2021-06-27,263267
2021-06-28,265276
2021-06-29,288679
2021-06-30,316965
