dates,covid19mobilitytrend_park
2020-02-15,-35
2020-02-16,-28
2020-02-17,24
2020-02-18,20
2020-02-19,8
2020-02-20,4
2020-02-21,10
2020-02-22,-7
2020-02-23,-5
2020-02-24,-9
2020-02-25,3
2020-02-26,6
2020-02-27,8
2020-02-28,-13
2020-02-29,-14
2020-03-01,14
2020-03-02,14
2020-03-03,11
2020-03-04,2
2020-03-05,1
2020-03-06,22
2020-03-07,7
2020-03-08,15
2020-03-09,4
2020-03-10,4
2020-03-11,10
2020-03-12,5
2020-03-13,12
2020-03-14,1
2020-03-15,-1
2020-03-16,29
2020-03-17,6
2020-03-18,-3
2020-03-19,2
2020-03-20,6
2020-03-21,2
2020-03-22,20
2020-03-23,1
2020-03-24,-14
2020-03-25,-12
2020-03-26,-11
2020-03-27,-26
2020-03-28,-54
2020-03-29,-52
2020-03-30,-33
2020-03-31,-21
2020-04-01,-29
2020-04-02,-24
2020-04-03,-25
2020-04-04,-38
2020-04-05,-29
2020-04-06,-20
2020-04-07,-7
2020-04-08,-14
2020-04-09,-13
2020-04-10,-18
2020-04-11,-37
2020-04-12,-33
2020-04-13,-21
2020-04-14,-10
2020-04-15,-6
2020-04-16,-7
2020-04-17,-33
2020-04-18,-47
2020-04-19,-12
2020-04-20,-2
2020-04-21,2
2020-04-22,1
2020-04-23,6
2020-04-24,-4
2020-04-25,-23
2020-04-26,-10
2020-04-27,-3
2020-04-28,-42
2020-04-29,-31
2020-04-30,-31
2020-05-01,-22
2020-05-02,-18
2020-05-03,-21
2020-05-04,4
2020-05-05,4
2020-05-06,16
2020-05-07,16
2020-05-08,14
2020-05-09,-6
2020-05-10,-38
2020-05-11,-8
2020-05-12,7
2020-05-13,6
2020-05-14,28
2020-05-15,21
2020-05-16,5
2020-05-17,27
2020-05-18,36
2020-05-19,51
2020-05-20,68
2020-05-21,51
2020-05-22,14
2020-05-23,-12
2020-05-24,38
2020-05-25,136
2020-05-26,66
2020-05-27,65
2020-05-28,77
2020-05-29,67
2020-05-30,48
2020-05-31,67
2020-06-01,74
2020-06-02,78
2020-06-03,0
2020-06-04,19
2020-06-05,9
2020-06-06,-17
2020-06-07,22
2020-06-08,44
2020-06-09,56
2020-06-10,-1
2020-06-11,15
2020-06-12,6
2020-06-13,41
2020-06-14,65
2020-06-15,63
2020-06-16,53
2020-06-17,34
2020-06-18,8
2020-06-19,20
2020-06-20,49
2020-06-21,37
2020-06-22,72
2020-06-23,90
2020-06-24,98
2020-06-25,102
2020-06-26,50
2020-06-27,-7
2020-06-28,22
2020-06-29,22
2020-06-30,34
2020-07-01,34
2020-07-02,39
2020-07-03,20
2020-07-04,13
2020-07-05,53
2020-07-06,76
2020-07-07,52
2020-07-08,29
2020-07-09,38
2020-07-10,67
2020-07-11,69
2020-07-12,103
2020-07-13,71
2020-07-14,73
2020-07-15,52
2020-07-16,85
2020-07-17,93
2020-07-18,61
2020-07-19,78
2020-07-20,114
2020-07-21,116
2020-07-22,89
2020-07-23,81
2020-07-24,95
2020-07-25,25
2020-07-26,78
2020-07-27,40
2020-07-28,100
2020-07-29,107
2020-07-30,120
2020-07-31,120
2020-08-01,72
2020-08-02,93
2020-08-03,115
2020-08-04,89
2020-08-05,86
2020-08-06,120
2020-08-07,114
2020-08-08,92
2020-08-09,103
2020-08-10,118
2020-08-11,118
2020-08-12,100
2020-08-13,89
2020-08-14,76
2020-08-15,50
2020-08-16,52
2020-08-17,80
2020-08-18,93
2020-08-19,39
2020-08-20,121
2020-08-21,56
2020-08-22,53
2020-08-23,64
2020-08-24,105
2020-08-25,31
2020-08-26,90
2020-08-27,55
2020-08-28,51
2020-08-29,49
2020-08-30,94
2020-08-31,152
2020-09-01,94
2020-09-02,48
2020-09-03,58
2020-09-04,61
2020-09-05,56
2020-09-06,69
2020-09-07,58
2020-09-08,74
2020-09-09,67
2020-09-10,78
2020-09-11,62
2020-09-12,61
2020-09-13,94
2020-09-14,104
2020-09-15,91
2020-09-16,71
2020-09-17,88
2020-09-18,75
2020-09-19,67
2020-09-20,85
2020-09-21,86
2020-09-22,64
2020-09-23,20
2020-09-24,28
2020-09-25,29
2020-09-26,28
2020-09-27,45
2020-09-28,45
2020-09-29,47
2020-09-30,4
2020-10-01,36
2020-10-02,4
2020-10-03,-20
2020-10-04,-4
2020-10-05,23
2020-10-06,20
2020-10-07,31
2020-10-08,21
2020-10-09,19
2020-10-10,14
2020-10-11,49
2020-10-12,9
2020-10-13,14
2020-10-14,23
2020-10-15,29
2020-10-16,25
2020-10-17,18
2020-10-18,36
2020-10-19,27
2020-10-20,28
2020-10-21,-2
2020-10-22,34
2020-10-23,19
2020-10-24,-10
2020-10-25,32
2020-10-26,42
2020-10-27,10
2020-10-28,27
2020-10-29,4
2020-10-30,25
2020-10-31,-15
2020-11-01,-4
2020-11-02,8
2020-11-03,6
2020-11-04,19
2020-11-05,8
2020-11-06,5
2020-11-07,13
2020-11-08,5
2020-11-09,5
2020-11-10,14
2020-11-11,-1
2020-11-12,19
2020-11-13,7
2020-11-14,-29
2020-11-15,-5
2020-11-16,2
2020-11-17,6
2020-11-18,-7
2020-11-19,6
2020-11-20,-17
2020-11-21,-8
2020-11-22,25
2020-11-23,4
2020-11-24,3
2020-11-25,-5
2020-11-26,10
2020-11-27,-2
2020-11-28,-11
2020-11-29,5
2020-11-30,-9
2020-12-01,7
2020-12-02,-7
2020-12-03,-20
2020-12-04,-18
2020-12-05,-8
2020-12-06,1
2020-12-07,-4
2020-12-08,-7
2020-12-09,-5
2020-12-10,-1
2020-12-11,-5
2020-12-12,-5
2020-12-13,-31
2020-12-14,2
2020-12-15,10
2020-12-16,-14
2020-12-17,12
2020-12-18,-14
2020-12-19,-10
2020-12-20,5
2020-12-21,-8
2020-12-22,14
2020-12-23,-12
2020-12-24,19
2020-12-25,-25
2020-12-26,-34
2020-12-27,3
2020-12-28,16
2020-12-29,14
2020-12-30,18
2020-12-31,14
2021-01-01,-5
2021-01-02,-12
2021-01-03,-8
2021-01-04,-16
2021-01-05,-18
2021-01-06,-13
2021-01-07,-9
2021-01-08,-21
2021-01-09,-14
2021-01-10,-13
2021-01-11,-16
2021-01-12,-7
2021-01-13,-30
2021-01-14,-28
2021-01-15,-15
2021-01-16,-31
2021-01-17,8
2021-01-18,-10
2021-01-19,-23
2021-01-20,-35
2021-01-21,-6
2021-01-22,-3
2021-01-23,-12
2021-01-24,-4
2021-01-25,-1
2021-01-26,-27
2021-01-27,-13
2021-01-28,-12
2021-01-29,-11
2021-01-30,-37
2021-01-31,-3
2021-02-01,0
2021-02-02,-13
2021-02-03,-13
2021-02-04,-12
2021-02-05,-1
2021-02-06,-21
2021-02-07,-23
2021-02-08,-13
2021-02-09,-12
2021-02-10,-8
2021-02-11,-8
2021-02-12,-14
2021-02-13,-28
2021-02-14,-28
2021-02-15,18
2021-02-16,5
2021-02-17,1
2021-02-18,13
2021-02-19,-7
2021-02-20,-4
2021-02-21,27
2021-02-22,13
2021-02-23,7
2021-02-24,6
2021-02-25,22
2021-02-26,38
2021-02-27,38
2021-02-28,48
2021-03-01,20
2021-03-02,16
2021-03-03,-7
2021-03-04,-1
2021-03-05,8
2021-03-06,10
2021-03-07,30
2021-03-08,16
2021-03-09,31
2021-03-10,-26
2021-03-11,-4
2021-03-12,-1
2021-03-13,-11
2021-03-14,4
2021-03-15,23
2021-03-16,23
2021-03-17,26
2021-03-18,18
2021-03-19,25
2021-03-20,16
2021-03-21,42
2021-03-22,42
2021-03-23,28
2021-03-24,28
2021-03-25,26
2021-03-26,-1
2021-03-27,19
2021-03-28,-1
2021-03-29,71
2021-03-30,110
2021-03-31,69
2021-04-01,53
2021-04-02,77
2021-04-03,35
2021-04-04,72
2021-04-05,65
2021-04-06,34
2021-04-07,35
2021-04-08,46
2021-04-09,44
2021-04-10,11
2021-04-11,45
2021-04-12,59
2021-04-13,63
2021-04-14,63
2021-04-15,68
2021-04-16,68
2021-04-17,64
2021-04-18,70
2021-04-19,72
2021-04-20,60
2021-04-21,45
2021-04-22,71
2021-04-23,69
2021-04-24,66
2021-04-25,68
2021-04-26,55
2021-04-27,41
2021-04-28,21
2021-04-29,41
2021-04-30,46
2021-05-01,44
2021-05-02,71
2021-05-03,30
2021-05-04,19
2021-05-05,30
2021-05-06,45
