dates,incrementalcount_medicaltest_conditioncovid_19
2020-04-01,11924
2020-04-02,14949
2020-04-03,40890
2020-04-04,15899
2020-04-05,12733
2020-04-06,14316
2020-04-07,14419
2020-04-08,16443
2020-04-09,18394
2020-04-10,17784
2020-04-11,17650
2020-04-12,14506
2020-04-13,14568
2020-04-14,16263
2020-04-15,18557
2020-04-16,20920
2020-04-17,21138
2020-04-18,21249
2020-04-19,19316
2020-04-20,35137
2020-04-21,22763
2020-04-22,23074
2020-04-23,28027
2020-04-24,28226
2020-04-25,29058
2020-04-26,31610
2020-04-27,31566
2020-04-28,45264
2020-04-29,67780
2020-04-30,83087
2020-05-01,74142
2020-05-02,63561
2020-05-03,68203
2020-05-04,73661
2020-05-05,65803
2020-05-06,75668
2020-05-07,76740
2020-05-08,74840
2020-05-09,74586
2020-05-10,73541
2020-05-11,67199
2020-05-12,72368
2020-05-13,81407
2020-05-14,81608
2020-05-15,88045
2020-05-16,88262
2020-05-17,75290
2020-05-18,63080
2020-05-19,71372
2020-05-20,81402
2020-05-21,93407
2020-05-22,84061
2020-05-23,79899
2020-05-24,51847
2020-05-25,136887
2020-05-26,63941
2020-05-27,70329
2020-05-28,84635
2020-05-29,95550
2020-05-30,89870
2020-05-31,75263
2020-06-01,64722
2020-06-02,86654
2020-06-03,96803
2020-06-04,95445
2020-06-05,99637
2020-06-06,91014
2020-06-07,83900
2020-06-08,102222
2020-06-09,91606
2020-06-10,97927
2020-06-11,100173
2020-06-12,96021
2020-06-13,96899
2020-06-14,67540
2020-06-15,67808
2020-06-16,78962
2020-06-17,83864
2020-06-18,90449
2020-06-19,87191
2020-06-20,80846
2020-06-21,57285
2020-06-22,63042
2020-06-23,66756
2020-06-24,88040
2020-06-25,136744
2020-06-26,93392
2020-06-27,90897
2020-06-28,65213
2020-06-29,65036
2020-06-30,97344
2020-07-01,113005
2020-07-02,112093
2020-07-03,114433
2020-07-04,93301
2020-07-05,77705
2020-07-06,63533
2020-07-07,100689
2020-07-08,120138
2020-07-09,132028
2020-07-10,128228
2020-07-11,124094
2020-07-12,86986
2020-07-13,73817
2020-07-14,112961
2020-07-15,133101
2020-07-16,149512
2020-07-17,157696
2020-07-18,131696
2020-07-19,102572
2020-07-20,85071
2020-07-21,121693
2020-07-22,131462
2020-07-23,134282
2020-07-24,141314
2020-07-25,134043
2020-07-26,106572
2020-07-27,82265
2020-07-28,130610
2020-07-29,143506
2020-07-30,154395
2020-07-31,146999
2020-08-01,130999
2020-08-02,125314
2020-08-03,123291
2020-08-04,141440
2020-08-05,153543
2020-08-06,163438
2020-08-07,156140
2020-08-08,146826
2020-08-09,153750
2020-08-10,136427
2020-08-11,147663
2020-08-12,169591
2020-08-13,160620
2020-08-14,167759
2020-08-15,174914
2020-08-16,164200
2020-08-17,140626
2020-08-18,153233
2020-08-19,174438
2020-08-20,171438
2020-08-21,180335
2020-08-22,171385
2020-08-23,156483
2020-08-24,137026
2020-08-25,184306
2020-08-26,185848
2020-08-27,190213
2020-08-28,169343
2020-08-29,170574
2020-08-30,166871
2020-08-31,158554
2020-09-01,164225
2020-09-02,182003
2020-09-03,182354
2020-09-04,187732
2020-09-05,166119
2020-09-06,169890
2020-09-07,179267
2020-09-08,214308
2020-09-09,211018
2020-09-10,231196
2020-09-11,278263
2020-09-12,221166
2020-09-13,213173
2020-09-14,207718
2020-09-15,224277
2020-09-16,239337
2020-09-17,234453
2020-09-18,253407
2020-09-19,239885
2020-09-20,219722
2020-09-21,192558
2020-09-22,195330
2020-09-23,233096
2020-09-24,257824
2020-09-25,258864
2020-09-26,233974
2020-09-27,226558
2020-09-28,200784
2020-09-29,226224
2020-09-30,235366
2020-10-01,244622
2020-10-02,249361
2020-10-03,251715
2020-10-04,223675
2020-10-05,235847
2020-10-06,241971
2020-10-07,238662
2020-10-08,288639
2020-10-09,276669
2020-10-10,255209
2020-10-11,237125
2020-10-12,203765
2020-10-13,289804
2020-10-14,277786
2020-10-15,278959
2020-10-16,288789
2020-10-17,276029
2020-10-18,280443
2020-10-19,238458
2020-10-20,262733
2020-10-21,292669
2020-10-22,318354
2020-10-23,311204
2020-10-24,280864
2020-10-25,291201
2020-10-26,226941
2020-10-27,265625
2020-10-28,286252
2020-10-29,319173
2020-10-30,279803
2020-10-31,276252
2020-11-01,243535
2020-11-02,204275
2020-11-03,259506
2020-11-04,298018
2020-11-05,328542
2020-11-06,341179
2020-11-07,307402
2020-11-08,264570
2020-11-09,231969
2020-11-10,286049
2020-11-11,356972
2020-11-12,361666
2020-11-13,363720
2020-11-14,328679
2020-11-15,262549
2020-11-16,239147
2020-11-17,274736
2020-11-18,346891
2020-11-19,363594
2020-11-20,356526
2020-11-21,325380
2020-11-22,236108
2020-11-23,190900
2020-11-24,293364
2020-11-25,324894
2020-11-26,351577
2020-11-27,305109
2020-11-28,283590
2020-11-29,196119
2020-11-30,218892
2020-12-01,300463
2020-12-02,329146
2020-12-03,365957
2020-12-04,359303
2020-12-05,333456
2020-12-06,255660
2020-12-07,211839
2020-12-08,284490
2020-12-09,366211
2020-12-10,377361
2020-12-11,371039
2020-12-12,336259
2020-12-13,297141
2020-12-14,269358
2020-12-15,301571
2020-12-16,348421
2020-12-17,385334
2020-12-18,374874
2020-12-19,425186
2020-12-20,405752
2020-12-21,418663
2020-12-22,442489
2020-12-23,490721
2020-12-24,459052
2020-12-25,337129
2020-12-26,271016
2020-12-27,422417
2020-12-28,355469
2020-12-29,327792
2020-12-30,403384
2020-12-31,497538
2021-01-01,402964
2021-01-02,411506
2021-01-03,419568
2021-01-04,466157
2021-01-05,494646
2021-01-06,552723
2021-01-07,602020
2021-01-08,652107
2021-01-09,528567
2021-01-10,444951
2021-01-11,535804
2021-01-12,558147
2021-01-13,610401
2021-01-14,668595
2021-01-15,583179
2021-01-16,479343
2021-01-17,403113
2021-01-18,570882
2021-01-19,581826
2021-01-20,642820
2021-01-21,655171
2021-01-22,629041
2021-01-23,466773
2021-01-24,401006
2021-01-25,557556
2021-01-26,605140
2021-01-27,764784
2021-01-28,758188
2021-01-29,661726
2021-01-30,427373
2021-01-31,587004
2021-02-01,666192
2021-02-02,618978
2021-02-03,795077
2021-02-04,792858
2021-02-05,676576
2021-02-06,449457
2021-02-07,587097
2021-02-08,645794
2021-02-09,575532
2021-02-10,755987
2021-02-11,739853
2021-02-12,611712
2021-02-13,381478
2021-02-14,380873
2021-02-15,461875
2021-02-16,493943
2021-02-17,559842
2021-02-18,547666
2021-02-19,514412
2021-02-20,390240
2021-02-21,576708
2021-02-22,694624
2021-02-23,610799
2021-02-24,735678
2021-02-25,753189
2021-02-26,613321
2021-02-27,375994
2021-02-28,530682
2021-03-01,762849
2021-03-02,719140
2021-03-03,868326
2021-03-04,1026704
2021-03-05,992452
2021-03-06,468764
2021-03-07,812404
2021-03-08,1605640
2021-03-09,1478789
2021-03-10,1642936
2021-03-11,1715995
2021-03-12,1505763
2021-03-13,456751
2021-03-14,977246
2021-03-15,1673060
2021-03-16,1413584
2021-03-17,1702867
2021-03-18,1542840
2021-03-19,995442
2021-03-20,474296
2021-03-21,1892931
2021-03-22,1314840
2021-03-23,894576
2021-03-24,1829687
2021-03-25,1413390
2021-03-26,731929
2021-03-27,479181
2021-03-28,1649207
2021-03-29,1013435
2021-03-30,718595
2021-03-31,1298280
2021-04-01,1060114
2021-04-02,602897
2021-04-03,428317
2021-04-04,834074
2021-04-05,876309
2021-04-06,702283
2021-04-07,1065099
2021-04-08,1032348
2021-04-09,735246
2021-04-10,505198
2021-04-11,1243567
2021-04-12,1017562
2021-04-13,745262
2021-04-14,1190468
2021-04-15,1101823
2021-04-16,748755
2021-04-17,515208
2021-04-18,1713288
2021-04-19,1211357
2021-04-20,807973
2021-04-21,1401584
2021-04-22,1229891
2021-04-23,782506
2021-04-24,509883
2021-04-25,1493365
2021-04-26,1199927
2021-04-27,791865
2021-04-28,1383683
2021-04-29,1202556
2021-04-30,727001
2021-05-01,501219
2021-05-02,851515
2021-05-03,1206119
2021-05-04,990796
2021-05-05,1247207
2021-05-06,1198680
2021-05-07,743056
2021-05-08,511453
2021-05-09,1342198
2021-05-10,1118448
2021-05-14,734506
2021-05-15,473085
2021-05-16,1112354
2021-05-17,1219038
2021-05-18,794646
2021-05-19,1208378
2021-05-20,1127326
2021-05-21,771992
2021-05-22,509509
2021-05-23,1190489
2021-05-24,1095461
2021-05-25,800440
2021-05-26,1157305
2021-05-27,1067722
2021-05-28,714276
2021-05-29,490745
2021-05-30,630553
2021-05-31,675842
2021-06-01,727700
2021-06-02,880360
2021-06-03,883888
2021-06-04,702608
2021-06-05,494656
2021-06-06,1259656
2021-06-07,1059516
2021-06-08,777930
2021-06-09,1106886
2021-06-10,1066236
2021-06-11,801881
2021-06-12,542874
2021-06-13,1070622
2021-06-14,1069998
2021-06-15,835372
2021-06-16,1138724
2021-06-17,1166588
2021-06-18,833586
2021-06-19,596280
2021-06-20,1168353
2021-06-21,1163763
2021-06-22,879931
2021-06-23,1191813
2021-06-24,1194659
2021-06-25,897467
2021-06-26,629784
2021-06-27,1234166
2021-06-28,1230137
2021-06-29,942052
2021-06-30,1279294
2021-07-01,1234274
2021-07-02,922797
2021-07-03,674382
2021-07-04,1297797
2021-07-05,1261451
2021-07-06,1025000
2021-07-07,1262663
2021-07-08,1211787
2021-07-09,959246
2021-07-10,758803
2021-07-11,1137812
2021-07-12,1180245
2021-07-13,995333
2021-07-14,1241908
2021-07-15,1299265
2021-07-16,1018670
2021-07-17,803595
2021-07-18,1076004
2021-07-19,1246288
2021-07-20,935671
2021-07-21,1063653
2021-07-22,1120545
2021-07-23,946305
2021-07-24,778987
2021-07-25,816393
2021-07-26,882130
2021-07-27,842274
2021-07-28,929328
2021-07-29,925838
2021-07-30,868172
2021-07-31,688109
2021-08-01,690394
2021-08-02,789134
2021-08-03,782861
2021-08-04,865044
2021-08-05,870201
2021-08-06,820776
2021-08-07,669003
2021-08-08,707036
2021-08-09,786389
2021-08-10,776525
2021-08-11,856653
2021-08-12,874983
2021-08-13,856813
2021-08-14,636720
2021-08-15,662119
2021-08-16,757848
2021-08-17,758925
2021-08-18,843484
2021-08-19,881651
2021-08-20,783952
2021-08-21,648490
2021-08-22,695228
2021-08-23,792897
2021-08-24,779497
2021-08-25,955384
2021-08-26,1022650
2021-08-27,928608
2021-08-28,721249
2021-08-29,725970
2021-08-30,722525
2021-08-31,971993
2021-09-01,1081619
2021-09-02,1283691
2021-09-03,1281857
2021-09-04,795420
2021-09-05,1071173
2021-09-06,1495789
2021-09-07,1311149
2021-09-08,1389083
2021-09-09,1391138
2021-09-10,1211124
2021-09-11,778840
2021-09-12,1104974
2021-09-13,1210640
2021-09-14,977898
2021-09-15,1178615
2021-09-16,1148077
2021-09-17,931881
2021-09-18,704238
2021-09-19,1151399
2021-09-20,1167066
2021-09-21,948445
2021-09-22,993551
2021-09-23,1257664
2021-09-24,936849
2021-09-25,793088
2021-09-26,1140212
2021-09-27,1116157
2021-09-28,931211
2021-09-29,1147940
2021-09-30,1149203
2021-10-01,930928
2021-10-02,699285
2021-10-03,1042497
2021-10-04,1060488
2021-10-05,908237
2021-10-06,1101256
2021-10-07,1059721
2021-10-08,958815
2021-10-09,716203
2021-10-10,1001052
2021-10-11,1047760
2021-10-12,932173
2021-10-13,1083256
2021-10-14,1085025
2021-10-15,948334
2021-10-16,754030
2021-10-17,1018000
2021-10-18,1017999
2021-10-19,934907
2021-10-20,1137311
2021-10-21,1103382
2021-10-22,948306
2021-10-23,723888
2021-10-24,809441
2021-10-25,922761
2021-10-26,855830
2021-10-27,923002
2021-10-28,933287
2021-10-29,849026
2021-10-30,684150
2021-10-31,976065
2021-11-01,1011937
2021-11-02,902150
2021-11-03,1022233
2021-11-04,995754
2021-11-05,855328
2021-11-06,659398
2021-11-07,895999
2021-11-08,1019578
2021-11-09,890731
2021-11-10,1046325
2021-11-11,1052363
2021-11-12,863602
2021-11-13,672857
2021-11-14,934036
2021-11-15,1006725
2021-11-16,850586
2021-11-17,1124728
2021-11-18,1044136
2021-11-19,897499
2021-11-20,727450
2021-11-21,1082182
2021-11-22,1067561
2021-11-23,981377
2021-11-24,1111554
2021-11-25,1123877
2021-11-26,911909
2021-11-27,732648
2021-11-28,1024465
2021-11-29,1101329
2021-11-30,1058735
2021-12-01,1227756
2021-12-02,1228634
2021-12-03,1097317
2021-12-04,875428
2021-12-05,1156573
2021-12-06,1191912
2021-12-07,1107140
2021-12-08,1326011
2021-12-09,1394054
2021-12-10,1234087
2021-12-11,1027914
2021-12-12,1239134
2021-12-13,1417981
2021-12-14,1374509
2021-12-15,1703426
2021-12-16,1706710
2021-12-17,1634393
2021-12-18,1443910
2021-12-19,1538950
2021-12-20,1579996
2021-12-21,1563610
2021-12-22,1733957
2021-12-23,1744019
2021-12-24,1661932
2021-12-25,1190445
2021-12-26,1347215
2021-12-27,1388049
2021-12-28,1551380
2021-12-29,1582456
2021-12-30,1633725
2021-12-31,1794427
2022-01-01,1110513
2022-01-02,1398083
2022-01-03,1793027
2022-01-04,2153884
2022-01-05,2224245
2022-01-06,2058886
2022-01-07,1757906
2022-01-08,1372960
2022-01-09,1675252
2022-01-10,1746222
2022-01-11,1505240
2022-01-12,1638215
2022-01-13,1516116
2022-01-14,1305097
2022-01-15,1102347
2022-01-16,1330043
2022-01-17,1485424
2022-01-18,1389022
2022-01-19,1588622
2022-01-20,1464790
2022-01-21,1280245
2022-01-22,1071604
2022-01-23,1277959
2022-01-24,1455409
2022-01-25,1343603
2022-01-26,1500326
2022-01-27,1376950
2022-01-28,1218618
2022-01-29,966751
2022-01-30,1223173
2022-01-31,1358411
2022-02-01,1251408
2022-02-02,1385813
2022-02-03,1324489
2022-02-04,1114078
2022-02-05,878570
2022-02-06,1047210
2022-02-07,1223485
2022-02-08,1131832
2022-02-09,1210507
2022-02-10,1109441
2022-02-11,956301
2022-02-12,739470
2022-02-13,808678
2022-02-14,959396
2022-02-15,932660
2022-02-16,994259
2022-02-17,950582
2022-02-18,722541
2022-02-19,591617
2022-02-20,727316
2022-02-21,879109
2022-02-22,760228
2022-02-23,769234
2022-02-24,764765
2022-02-25,630272
2022-02-26,472559
2022-02-27,520149
2022-02-28,745003
2022-03-01,674404
2022-03-02,715712
2022-03-03,773653
2022-03-04,655928
2022-03-05,491007
2022-03-06,515725
2022-03-07,762278
2022-03-08,739026
2022-03-09,765374
2022-03-10,772150
2022-03-11,724256
2022-03-12,551766
2022-03-13,580283
2022-03-14,824273
2022-03-15,831987
2022-03-16,845419
2022-03-17,832842
2022-03-18,766683
2022-03-19,584477
2022-03-20,587071
2022-03-21,854442
2022-03-22,831856
2022-03-23,829396
2022-03-24,808651
2022-03-25,731812
2022-03-26,549185
2022-03-27,580710
2022-03-28,776891
2022-03-29,764315
2022-03-30,740094
2022-03-31,692151
2022-04-01,624180
2022-04-02,424573
2022-04-03,442672
2022-04-04,606442
2022-04-05,564836
2022-04-06,568816
2022-04-07,514882
2022-04-08,461349
2022-04-09,336965
2022-04-10,314318
2022-04-11,492986
2022-04-12,433884
2022-04-13,422658
2022-04-14,400085
2022-04-15,287935
2022-04-16,245702
2022-04-17,249779
2022-04-18,363297
2022-04-19,414231
2022-04-20,369025
2022-04-21,385736
2022-04-22,332797
2022-04-23,236887
2022-04-24,231392
2022-04-25,395254
2022-04-26,339956
2022-04-27,314735
2022-04-28,342132
