dates,covid19mobilitytrend_localbusiness
2020-02-15,-12
2020-02-16,-7
2020-02-17,10
2020-02-18,7
2020-02-19,6
2020-02-20,5
2020-02-21,5
2020-02-22,-4
2020-02-23,-1
2020-02-24,-3
2020-02-25,-1
2020-02-26,1
2020-02-27,2
2020-02-28,1
2020-02-29,1
2020-03-01,7
2020-03-02,4
2020-03-03,2
2020-03-04,2
2020-03-05,-1
2020-03-06,5
2020-03-07,0
2020-03-08,4
2020-03-09,0
2020-03-10,-2
2020-03-11,0
2020-03-12,-1
2020-03-13,-2
2020-03-14,-10
2020-03-15,-11
2020-03-16,-3
2020-03-17,-15
2020-03-18,-21
2020-03-19,-21
2020-03-20,-28
2020-03-21,-50
2020-03-22,-56
2020-03-23,-45
2020-03-24,-71
2020-03-25,-73
2020-03-26,-74
2020-03-27,-76
2020-03-28,-83
2020-03-29,-85
2020-03-30,-74
2020-03-31,-74
2020-04-01,-75
2020-04-02,-75
2020-04-03,-76
2020-04-04,-81
2020-04-05,-82
2020-04-06,-73
2020-04-07,-73
2020-04-08,-73
2020-04-09,-71
2020-04-10,-78
2020-04-11,-81
2020-04-12,-89
2020-04-13,-78
2020-04-14,-71
2020-04-15,-72
2020-04-16,-73
2020-04-17,-75
2020-04-18,-81
2020-04-19,-80
2020-04-20,-71
2020-04-21,-72
2020-04-22,-72
2020-04-23,-72
2020-04-24,-73
2020-04-25,-78
2020-04-26,-78
2020-04-27,-69
2020-04-28,-74
2020-04-29,-73
2020-04-30,-74
2020-05-01,-74
2020-05-02,-78
2020-05-03,-79
2020-05-04,-69
2020-05-05,-70
2020-05-06,-69
2020-05-07,-67
2020-05-08,-75
2020-05-09,-78
2020-05-10,-80
2020-05-11,-67
2020-05-12,-68
2020-05-13,-68
2020-05-14,-67
2020-05-15,-69
2020-05-16,-74
2020-05-17,-74
2020-05-18,-63
2020-05-19,-64
2020-05-20,-64
2020-05-21,-64
2020-05-22,-66
2020-05-23,-72
2020-05-24,-71
2020-05-25,-64
2020-05-26,-60
2020-05-27,-61
2020-05-28,-60
2020-05-29,-62
2020-05-30,-69
2020-05-31,-67
2020-06-01,-56
2020-06-02,-59
2020-06-03,-62
2020-06-04,-61
2020-06-05,-63
2020-06-06,-70
2020-06-07,-67
2020-06-08,-56
2020-06-09,-58
2020-06-10,-61
2020-06-11,-59
2020-06-12,-61
2020-06-13,-65
2020-06-14,-63
2020-06-15,-46
2020-06-16,-50
2020-06-17,-52
2020-06-18,-54
2020-06-19,-53
2020-06-20,-57
2020-06-21,-58
2020-06-22,-45
2020-06-23,-48
2020-06-24,-49
2020-06-25,-49
2020-06-26,-51
2020-06-27,-59
2020-06-28,-56
2020-06-29,-45
2020-06-30,-45
2020-07-01,-47
2020-07-02,-47
2020-07-03,-49
2020-07-04,-51
2020-07-05,-48
2020-07-06,-36
2020-07-07,-40
2020-07-08,-42
2020-07-09,-42
2020-07-10,-41
2020-07-11,-47
2020-07-12,-43
2020-07-13,-35
2020-07-14,-36
2020-07-15,-33
2020-07-16,-31
2020-07-17,-33
2020-07-18,-40
2020-07-19,-35
2020-07-20,-25
2020-07-21,-28
2020-07-22,-29
2020-07-23,-30
2020-07-24,-32
2020-07-25,-40
2020-07-26,-33
2020-07-27,-29
2020-07-28,-26
2020-07-29,-25
2020-07-30,-23
2020-07-31,-29
2020-08-01,-36
2020-08-02,-28
2020-08-03,-15
2020-08-04,-19
2020-08-05,-16
2020-08-06,-23
2020-08-07,-28
2020-08-08,-35
2020-08-09,-28
2020-08-10,-11
2020-08-11,-13
2020-08-12,-14
2020-08-13,-24
2020-08-14,-26
