dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,4
2020-02-16,5
2020-02-17,0
2020-02-18,1
2020-02-19,-3
2020-02-20,-2
2020-02-21,-2
2020-02-22,0
2020-02-23,0
2020-02-24,-1
2020-02-25,-2
2020-02-26,-1
2020-02-27,-1
2020-02-28,1
2020-02-29,6
2020-03-01,7
2020-03-02,2
2020-03-03,2
2020-03-04,2
2020-03-05,2
2020-03-06,-1
2020-03-07,2
2020-03-08,2
2020-03-09,1
2020-03-10,3
2020-03-11,5
2020-03-12,8
2020-03-13,9
2020-03-14,5
2020-03-15,-10
2020-03-16,-4
2020-03-17,-21
2020-03-18,-36
2020-03-19,-41
2020-03-20,-45
2020-03-21,-48
2020-03-22,-53
2020-03-23,-50
2020-03-24,-51
2020-03-25,-51
2020-03-26,-52
2020-03-27,-51
2020-03-28,-53
2020-03-29,-59
2020-03-30,-59
2020-03-31,-57
2020-04-01,-58
2020-04-02,-58
2020-04-03,-58
2020-04-04,-58
2020-04-05,-62
2020-04-06,-57
2020-04-07,-54
2020-04-08,-50
2020-04-09,-65
2020-04-10,-78
2020-04-11,-60
2020-04-12,-62
2020-04-13,-53
2020-04-14,-52
2020-04-15,-53
2020-04-16,-54
2020-04-17,-56
2020-04-18,-61
2020-04-19,-66
2020-04-20,-58
2020-04-21,-60
2020-04-22,-62
2020-04-23,-62
2020-04-24,-63
2020-04-25,-62
2020-04-26,-69
2020-04-27,-60
2020-04-28,-58
2020-04-29,-57
2020-04-30,-50
2020-05-01,-53
2020-05-02,-53
2020-05-03,-63
2020-05-04,-51
2020-05-05,-48
2020-05-06,-47
2020-05-07,-47
2020-05-08,-47
2020-05-09,-45
2020-05-10,-51
2020-05-11,-45
2020-05-12,-44
2020-05-13,-44
2020-05-14,-44
2020-05-15,-50
2020-05-16,-38
2020-05-17,-48
2020-05-18,-33
2020-05-19,-35
2020-05-20,-34
2020-05-21,-34
2020-05-22,-37
2020-05-23,-38
2020-05-24,-47
2020-05-25,-34
2020-05-26,-33
2020-05-27,-34
2020-05-28,-34
2020-05-29,-33
2020-05-30,-32
2020-05-31,-40
2020-06-01,-21
2020-06-02,-22
2020-06-03,-22
2020-06-04,-22
2020-06-05,-24
2020-06-06,-23
2020-06-07,-32
2020-06-08,-19
2020-06-09,-22
2020-06-10,-24
2020-06-11,-22
2020-06-12,-27
2020-06-13,-23
2020-06-14,-31
2020-06-15,-17
2020-06-16,-14
2020-06-17,-18
2020-06-18,-26
2020-06-19,-29
2020-06-20,-23
2020-06-21,-30
2020-06-22,-24
2020-06-23,-23
2020-06-24,-25
2020-06-25,-24
2020-06-26,-25
2020-06-27,-25
2020-06-28,-36
2020-06-29,-22
2020-06-30,-18
2020-07-01,-20
2020-07-02,-22
2020-07-03,-24
2020-07-04,-26
2020-07-05,-30
2020-07-06,-22
2020-07-07,-20
2020-07-08,-23
2020-07-09,-25
2020-07-10,-24
2020-07-11,-18
2020-07-12,-29
2020-07-13,-26
2020-07-14,-20
2020-07-15,-20
2020-07-16,-17
2020-07-17,-21
2020-07-18,-20
2020-07-19,-29
2020-07-20,-19
2020-07-21,-23
2020-07-22,-22
2020-07-23,-23
2020-07-24,-24
2020-07-25,-23
2020-07-26,-30
2020-07-27,-22
2020-07-28,-22
2020-07-29,-25
2020-07-30,-20
2020-07-31,-23
2020-08-01,-24
2020-08-02,-27
2020-08-03,-9
2020-08-04,-27
2020-08-05,-27
2020-08-06,-29
2020-08-07,-34
2020-08-08,-29
2020-08-09,-41
2020-08-10,-25
2020-08-11,-27
2020-08-12,-27
2020-08-13,-28
2020-08-14,-26
2020-08-15,-24
2020-08-16,-34
2020-08-17,-24
2020-08-18,-27
2020-08-19,-23
2020-08-20,-22
2020-08-21,-26
2020-08-22,-25
2020-08-23,-31
2020-08-24,-21
2020-08-25,-20
2020-08-26,-22
2020-08-27,-22
2020-08-28,-23
2020-08-29,-21
2020-08-30,-27
2020-08-31,-22
2020-09-01,-19
2020-09-02,-22
2020-09-03,-24
2020-09-04,-24
2020-09-05,-22
2020-09-06,-28
2020-09-07,-24
2020-09-08,-19
2020-09-09,-24
2020-09-10,-23
2020-09-11,-23
2020-09-12,-20
2020-09-13,-25
2020-09-14,-21
2020-09-15,-18
2020-09-16,-16
2020-09-17,-20
2020-09-18,-21
2020-09-19,-20
2020-09-20,-23
2020-09-21,-21
2020-09-22,-21
2020-09-23,-24
2020-09-24,-24
2020-09-25,-23
2020-09-26,-20
2020-09-27,-24
2020-09-28,-20
2020-09-29,-20
