dates,incrementalcount_vaccine_covid_19_administered
2021-03-01,756
2021-03-02,2037
2021-03-07,4128
2021-03-08,14734
2021-03-09,45077
2021-03-10,25423
2021-03-16,797
2021-03-17,52789
2021-04-06,67441
2021-04-12,62653
2021-04-13,53419
2021-04-14,56640
2021-04-18,20964
2021-04-19,29790
2021-04-20,55016
2021-04-21,49857
2021-04-22,54267
2021-04-23,65672
2021-04-24,21106
2021-04-27,41861
2021-04-28,39765
2021-04-29,31409
2021-04-30,38876
2021-05-01,21345
2021-05-04,66021
2021-05-05,63950
2021-05-08,81117
2021-05-09,13287
2021-05-14,75610
2021-05-15,130909
2021-05-16,80679
2021-05-21,237984
2021-05-22,141133
2021-05-23,72480
2021-05-24,135670
2021-05-25,189800
2021-05-26,170983
2021-05-27,196000
2021-06-02,135351
2021-06-05,78520
2021-06-06,58396
2021-06-07,130557
2021-06-08,218340
2021-06-09,156228
2021-06-10,143641
2021-06-13,78495
2021-06-14,96831
2021-06-15,322929
2021-06-16,194932
2021-06-17,285151
2021-06-18,202319
2021-06-19,172048
2021-06-20,184583
2021-06-21,184064
2021-06-30,207053
2021-07-01,260297
2021-07-07,211632
2021-07-08,310340
2021-07-11,179913
2021-07-12,74005
2021-07-13,246017
2021-07-16,391272
2021-07-26,136286
2021-07-27,312955
2021-08-03,1625161
2021-08-16,501612
2021-08-23,303859
2021-09-01,406025
2021-09-06,156849
2021-09-09,551601
2021-09-13,395704
2021-09-14,387868
2021-09-15,500315
2021-09-16,488457
2021-09-27,427399
2021-09-28,380456
2021-09-29,405836
2021-09-30,453519
2021-10-04,398206
2021-10-05,1000085
2021-10-06,612068
2021-10-07,534697
2021-10-11,393099
2021-10-12,409365
2021-10-13,460748
2021-10-14,545360
2021-10-18,479449
2021-10-19,531715
2021-10-20,523179
2021-10-21,605913
2021-10-25,538836
2021-10-26,520224
2021-10-27,719401
2021-10-28,718033
2021-11-01,156898
2021-11-02,932762
2021-11-03,948521
2021-11-04,1119389
2021-11-08,751430
2021-11-09,817010
2021-11-10,1052600
2021-11-11,899229
2021-11-15,963777
2021-11-16,1002361
2021-11-17,1083310
2021-11-18,1154131
2021-12-01,2648872
2021-12-02,1189329
2021-12-06,975553
2021-12-14,786383
2021-12-15,1115780
2021-12-16,873996
2021-12-20,748532
2021-12-27,878263
2021-12-28,986565
2022-01-05,785956
2022-01-06,1033255
2022-01-10,885191
2022-01-11,1054191
2022-01-12,980980
2022-01-13,1053234
2022-01-17,801345
2022-01-18,899282
2022-01-19,847891
2022-01-20,820091
2022-01-26,578732
2022-02-01,212104
2022-02-02,453482
2022-04-05,262895
2022-04-19,227791
