dates,covid19mobilitytrend_localbusiness
2020-02-15,7
2020-02-16,3
2020-02-17,-1
2020-02-18,0
2020-02-19,-3
2020-02-20,-2
2020-02-21,-2
2020-02-22,1
2020-02-23,-3
2020-02-24,1
2020-02-25,0
2020-02-26,-3
2020-02-27,-2
2020-02-28,-1
2020-02-29,5
2020-03-01,2
2020-03-02,0
2020-03-03,1
2020-03-04,-1
2020-03-05,0
2020-03-06,-3
2020-03-07,0
2020-03-08,-4
2020-03-09,-3
2020-03-10,-4
2020-03-11,-8
2020-03-12,-8
2020-03-13,-12
2020-03-14,-18
2020-03-15,-40
2020-03-16,-34
2020-03-17,-57
2020-03-18,-66
2020-03-19,-69
2020-03-20,-73
2020-03-21,-75
2020-03-22,-79
2020-03-23,-75
2020-03-24,-76
2020-03-25,-76
2020-03-26,-76
2020-03-27,-77
2020-03-28,-78
2020-03-29,-81
2020-03-30,-79
2020-03-31,-79
2020-04-01,-79
2020-04-02,-80
2020-04-03,-80
2020-04-04,-80
2020-04-05,-82
2020-04-06,-78
2020-04-07,-77
2020-04-08,-76
2020-04-09,-85
2020-04-10,-90
2020-04-11,-82
2020-04-12,-82
2020-04-13,-76
2020-04-14,-76
2020-04-15,-76
2020-04-16,-77
2020-04-17,-79
2020-04-18,-81
2020-04-19,-83
2020-04-20,-78
2020-04-21,-79
2020-04-22,-80
2020-04-23,-80
2020-04-24,-81
2020-04-25,-81
2020-04-26,-84
2020-04-27,-78
2020-04-28,-77
2020-04-29,-77
2020-04-30,-82
2020-05-01,-84
2020-05-02,-84
2020-05-03,-87
2020-05-04,-81
2020-05-05,-81
2020-05-06,-80
2020-05-07,-80
2020-05-08,-80
2020-05-09,-79
2020-05-10,-81
2020-05-11,-78
2020-05-12,-78
2020-05-13,-78
2020-05-14,-78
2020-05-15,-80
2020-05-16,-75
2020-05-17,-79
2020-05-18,-70
2020-05-19,-71
2020-05-20,-70
2020-05-21,-70
2020-05-22,-72
2020-05-23,-73
2020-05-24,-78
2020-05-25,-70
2020-05-26,-68
2020-05-27,-69
2020-05-28,-69
2020-05-29,-70
2020-05-30,-69
2020-05-31,-74
2020-06-01,-62
2020-06-02,-62
2020-06-03,-62
2020-06-04,-62
2020-06-05,-60
2020-06-06,-60
2020-06-07,-65
2020-06-08,-55
2020-06-09,-56
2020-06-10,-58
2020-06-11,-56
2020-06-12,-61
2020-06-13,-58
2020-06-14,-63
2020-06-15,-51
2020-06-16,-51
2020-06-17,-53
2020-06-18,-53
2020-06-19,-56
2020-06-20,-52
2020-06-21,-57
2020-06-22,-50
2020-06-23,-50
2020-06-24,-52
2020-06-25,-51
2020-06-26,-53
2020-06-27,-53
2020-06-28,-61
2020-06-29,-48
2020-06-30,-45
2020-07-01,-48
2020-07-02,-49
2020-07-03,-51
2020-07-04,-52
2020-07-05,-57
2020-07-06,-47
2020-07-07,-47
2020-07-08,-49
2020-07-09,-50
2020-07-10,-51
2020-07-11,-50
2020-07-12,-56
2020-07-13,-50
2020-07-14,-46
2020-07-15,-46
2020-07-16,-45
2020-07-17,-50
2020-07-18,-48
2020-07-19,-56
2020-07-20,-46
2020-07-21,-48
2020-07-22,-49
2020-07-23,-50
2020-07-24,-51
2020-07-25,-50
2020-07-26,-56
2020-07-27,-47
2020-07-28,-48
2020-07-29,-51
2020-07-30,-47
2020-07-31,-52
2020-08-01,-51
2020-08-02,-55
2020-08-03,-39
2020-08-04,-55
2020-08-05,-54
2020-08-06,-55
2020-08-07,-59
2020-08-08,-56
2020-08-09,-65
2020-08-10,-52
2020-08-11,-53
2020-08-12,-54
2020-08-13,-55
2020-08-14,-54
2020-08-15,-54
2020-08-16,-61
2020-08-17,-52
2020-08-18,-54
2020-08-19,-50
2020-08-20,-48
2020-08-21,-53
2020-08-22,-51
2020-08-23,-56
2020-08-24,-46
2020-08-25,-46
2020-08-26,-48
2020-08-27,-48
2020-08-28,-49
2020-08-29,-47
2020-08-30,-53
2020-08-31,-47
2020-09-01,-44
2020-09-02,-47
2020-09-03,-48
2020-09-04,-49
2020-09-05,-47
2020-09-06,-53
2020-09-07,-46
2020-09-08,-44
2020-09-09,-48
2020-09-10,-47
