dates,cumulativecount_medicaltest_conditioncovid_19
2020-04-03,20276
2020-04-04,22683
2020-04-05,23027
2020-04-06,24727
2020-04-07,26412
2020-04-08,29537
2020-04-09,31526
2020-04-10,32770
2020-04-11,34072
2020-04-12,35782
2020-04-13,38169
2020-04-14,39998
2020-04-15,42623
2020-04-16,46113
2020-04-17,49534
2020-04-18,53191
2020-04-19,55508
2020-04-20,57831
2020-04-21,60701
2020-04-22,64321
2020-04-23,68047
2020-04-24,72214
2020-04-25,76631
2020-04-26,80507
2020-04-27,84935
2020-04-28,89369
2020-04-29,94388
2020-04-30,99190
2020-05-01,103122
2020-05-02,108330
2020-05-03,112817
2020-05-04,118281
2020-05-05,124836
2020-05-06,129973
2020-05-07,135374
2020-05-08,140906
2020-05-09,148036
2020-05-10,156793
2020-05-11,165307
2020-05-12,173819
2020-05-13,182585
2020-05-14,199205
2020-05-15,209734
2020-05-16,219224
2020-05-17,228319
2020-05-18,233713
2020-05-19,241067
2020-05-20,249282
2020-05-21,257972
2020-05-22,266971
2020-05-23,274662
2020-05-24,280554
2020-05-25,285975
2020-05-26,293265
2020-05-27,300987
2020-05-28,310270
2020-05-29,318800
2020-05-30,328190
2020-05-31,337163
2020-06-01,344616
2020-06-02,355271
2020-06-03,366014
2020-06-04,376320
2020-06-05,386818
2020-06-06,398750
2020-06-07,406877
2020-06-08,417133
2020-06-09,427627
2020-06-10,437540
2020-06-11,447598
2020-06-12,459633
2020-06-13,471264
2020-06-14,479763
2020-06-15,488493
2020-06-16,498388
2020-06-17,513103
2020-06-18,524438
2020-06-19,539371
2020-06-20,552576
2020-06-21,563687
2020-06-22,575418
2020-06-23,590411
2020-06-24,603474
2020-06-25,618557
2020-06-26,634568
2020-06-27,651315
2020-06-28,665710
2020-06-29,682614
2020-06-30,697570
2020-07-01,715908
2020-07-02,733602
2020-07-03,752422
2020-07-04,773290
2020-07-05,788745
2020-07-06,805813
2020-07-07,828132
2020-07-08,849903
2020-07-09,873779
2020-07-10,895857
2020-07-11,920500
2020-07-12,936793
2020-07-13,955256
2020-07-14,975917
2020-07-15,998197
2020-07-16,1025129
2020-07-17,1052050
2020-07-18,1078746
2020-07-19,1100325
2020-07-20,1122099
2020-07-21,1148186
2020-07-22,1177539
2020-07-23,1208284
2020-07-24,1240249
2020-07-25,1276544
2020-07-26,1303437
2020-07-27,1333062
2020-07-28,1362380
2020-07-29,1398331
2020-07-30,1434293
2020-07-31,1466363
2020-08-01,1496749
2020-08-02,1520417
2020-08-03,1550252
2020-08-04,1576713
2020-08-05,1605044
2020-08-06,1636879
2020-08-07,1674682
2020-08-08,1710372
2020-08-09,1739148
2020-08-10,1773476
2020-08-11,1800405
2020-08-12,1831840
2020-08-13,1866471
2020-08-14,1903145
2020-08-15,1940712
2020-08-16,1970709
2020-08-17,2002209
2020-08-18,2033834
2020-08-19,2070005
2020-08-20,2105385
2020-08-21,2143761
2020-08-22,2179971
2020-08-23,2206749
2020-08-24,2235166
2020-08-25,2263041
2020-08-26,2302726
2020-08-27,2342648
2020-08-28,2381370
2020-08-29,2417477
2020-08-30,2451090
2020-08-31,2483571
2020-09-01,2515187
2020-09-02,2552484
2020-09-03,2590879
2020-09-04,2629814
2020-09-05,2669093
2020-09-06,2700983
2020-09-07,2735749
2020-09-08,2770428
2020-09-09,2809483
2020-09-10,2852108
2020-09-11,2896933
2020-09-12,2938866
2020-09-13,2968959
2020-09-14,2997861
2020-09-15,3032861
2020-09-16,3070208
2020-09-17,3109516
2020-09-18,3151038
2020-09-19,3189407
2020-09-20,3215188
2020-09-21,3244588
2020-09-22,3278483
2020-09-23,3316757
2020-09-24,3356618
2020-09-25,3393831
2020-09-26,3430770
2020-09-27,3458759
2020-09-28,3485080
2020-09-29,3518685
2020-09-30,3556760
2020-10-01,3596371
2020-10-02,3634355
2020-10-03,3673204
2020-10-04,3700115
2020-10-05,3729817
2020-10-06,3764395
2020-10-07,3801891
2020-10-08,3838194
2020-10-09,3876873
2020-10-10,3917104
2020-10-11,3947242
2020-10-12,3974726
2020-10-13,4009328
2020-10-14,4047196
2020-10-15,4085550
2020-10-16,4115255
2020-10-17,4147638
2020-10-18,4166896
2020-10-19,4191899
2020-10-20,4221175
2020-10-21,4255360
2020-10-22,4289769
2020-10-23,4325489
2020-10-24,4358334
2020-10-25,4382226
2020-10-26,4409509
2020-10-27,4442090
2020-10-28,4476346
2020-10-29,4510483
2020-10-30,4548121
2020-10-31,4584347
2020-11-01,4606997
2020-11-02,4625434
2020-11-03,4647727
2020-11-04,4679207
2020-11-05,4715197
2020-11-06,4752970
2020-11-07,4788106
2020-11-08,4809675
2020-11-09,4835092
2020-11-10,4864966
2020-11-11,4901339
2020-11-12,4926040
2020-11-13,4955136
2020-11-14,4983975
2020-11-15,5008165
2020-11-16,5035604
2020-11-17,5067652
2020-11-18,5103681
2020-11-19,5135129
2020-11-20,5169097
2020-11-21,5202328
2020-11-22,5226027
2020-11-23,5250549
2020-11-24,5283294
2020-11-25,5321448
2020-11-26,5357941
2020-11-27,5396729
2020-11-28,5431738
2020-11-29,5454780
2020-11-30,5478386
2020-12-01,5505539
2020-12-02,5539872
2020-12-03,5575832
2020-12-04,5614129
2020-12-05,5653112
2020-12-06,5678067
2020-12-07,5707064
2020-12-08,5742647
2020-12-09,5774310
2020-12-10,5807545
2020-12-11,5844128
2020-12-12,5880354
2020-12-13,5904970
2020-12-14,5930948
2020-12-15,5964719
2020-12-16,6000864
2020-12-17,6038838
2020-12-18,6075898
2020-12-19,6108179
2020-12-20,6132558
2020-12-21,6158590
2020-12-22,6193591
2020-12-23,6226008
2020-12-24,6257906
2020-12-25,6272336
2020-12-26,6288163
2020-12-27,6304371
2020-12-28,6324935
2020-12-29,6355332
2020-12-30,6385612
2020-12-31,6408076
2021-01-01,6420297
2021-01-02,6435663
2021-01-03,6450129
2021-01-04,6473817
2021-01-05,6508632
2021-01-06,6544980
2021-01-07,6580900
2021-01-08,6621364
2021-01-09,6659540
2021-01-10,6684569
2021-01-11,6713349
2021-01-12,6749922
2021-01-13,6790636
2021-01-14,6829901
2021-01-15,6866895
2021-01-16,6904974
2021-01-17,6930462
2021-01-18,6957543
2021-01-19,6993868
2021-01-20,7029780
2021-01-21,7068648
2021-01-22,7107753
2021-01-23,7144491
2021-01-24,7170464
2021-01-25,7199121
2021-01-26,7234760
2021-01-27,7273871
2021-01-28,7313151
2021-01-29,7353729
2021-01-30,7394249
2021-01-31,7422756
2021-02-01,7448617
2021-02-02,7483695
2021-02-03,7520472
2021-02-04,7558265
2021-02-05,7595163
2021-02-06,7630498
2021-02-07,7654621
2021-02-08,7680973
2021-02-09,7715911
2021-02-10,7753711
2021-02-11,7792456
2021-02-12,7829665
2021-02-13,7858439
2021-02-14,7878295
2021-02-15,7901765
2021-02-16,7934880
2021-02-17,7972060
2021-02-18,8008907
2021-02-19,8043512
2021-02-20,8079920
2021-02-21,8101118
2021-02-22,8126444
2021-02-23,8164924
2021-02-24,8203270
2021-02-25,8243520
2021-02-26,8274745
