dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,1
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,1
2020-03-13,3
2020-03-14,3
2020-03-15,3
2020-03-16,1
2020-03-17,0
2020-03-18,5
2020-03-19,0
2020-03-20,1
2020-03-21,1
2020-03-22,6
2020-03-23,0
2020-03-24,8
2020-03-25,2
2020-03-26,3
2020-03-27,7
2020-03-28,9
2020-03-29,14
2020-03-30,3
2020-03-31,17
2020-04-01,0
2020-04-02,8
2020-04-03,11
2020-04-04,29
2020-04-05,8
2020-04-06,8
2020-04-07,11
2020-04-08,14
2020-04-09,5
2020-04-10,21
2020-04-11,18
2020-04-12,26
2020-04-13,50
2020-04-14,18
2020-04-15,20
2020-04-16,14
2020-04-17,13
2020-04-18,25
2020-04-19,10
2020-04-20,12
2020-04-21,19
2020-04-22,9
2020-04-23,9
2020-04-24,16
2020-04-25,15
2020-04-26,17
2020-04-27,7
2020-04-28,10
2020-04-29,19
2020-04-30,28
2020-05-01,10
2020-05-02,11
2020-05-03,24
2020-05-04,4
2020-05-05,16
2020-05-06,14
2020-05-07,21
2020-05-08,27
2020-05-09,11
2020-05-10,8
2020-05-11,15
2020-05-12,7
2020-05-13,25
2020-05-14,21
2020-05-15,18
2020-05-16,16
2020-05-17,11
2020-05-18,7
2020-05-19,7
2020-05-20,6
2020-05-21,5
2020-05-22,4
2020-05-23,11
2020-05-24,6
2020-05-25,5
2020-05-26,5
2020-05-27,13
2020-05-28,18
2020-05-29,17
2020-05-30,21
2020-05-31,8
2020-06-01,7
2020-06-02,3
2020-06-03,6
2020-06-04,8
2020-06-05,10
2020-06-06,3
2020-06-07,7
2020-06-08,9
2020-06-09,8
2020-06-10,6
2020-06-11,10
2020-06-12,9
2020-06-13,16
2020-06-14,23
2020-06-15,13
2020-06-16,10
2020-06-17,5
2020-06-18,5
2020-06-19,8
2020-06-20,14
2020-06-21,20
2020-06-22,19
2020-06-23,8
2020-06-24,9
2020-06-25,18
2020-06-26,8
2020-06-27,12
2020-06-28,12
2020-06-29,8
2020-06-30,11
2020-07-01,11
2020-07-02,4
2020-07-03,4
2020-07-04,6
2020-07-05,10
2020-07-06,7
2020-07-07,6
2020-07-08,6
2020-07-09,5
2020-07-10,4
2020-07-11,42
2020-07-12,12
2020-07-13,162
2020-07-14,65
2020-07-15,4
2020-07-16,11
2020-07-17,29
2020-07-18,17
2020-07-19,113
2020-07-20,58
2020-07-21,4
2020-07-22,2
2020-07-23,6
2020-07-24,28
2020-07-25,8
2020-07-26,18
2020-07-27,35
2020-07-28,13
2020-07-29,2
2020-07-30,15
2020-07-31,21
2020-08-01,40
2020-08-02,16
2020-08-03,20
2020-08-04,45
2020-08-05,11
2020-08-06,8
2020-08-07,27
2020-08-08,18
2020-08-09,41
2020-08-10,61
2020-08-11,23
2020-08-12,19
2020-08-13,92
2020-08-14,22
2020-08-15,16
2020-08-16,158
2020-08-17,65
2020-08-18,16
2020-08-19,6
2020-08-20,108
2020-08-21,88
2020-08-22,57
2020-08-23,26
2020-08-24,32
2020-08-25,12
2020-08-26,28
2020-08-27,99
2020-08-28,97
2020-08-29,91
2020-08-30,94
2020-08-31,101
2020-09-01,38
2020-09-02,39
2020-09-03,26
2020-09-04,65
2020-09-05,49
2020-09-06,53
2020-09-07,85
2020-09-08,15
2020-09-09,26
2020-09-10,70
2020-09-11,80
2020-09-12,42
2020-09-13,184
2020-09-14,79
2020-09-15,259
2020-09-16,33
2020-09-17,69
2020-09-18,53
2020-09-19,45
2020-09-20,100
2020-09-21,54
2020-09-22,15
2020-09-23,50
2020-09-24,42
2020-09-25,36
2020-09-26,69
2020-09-27,88
2020-09-28,60
2020-09-29,37
2020-09-30,67
2020-10-01,56
2020-10-02,58
2020-10-03,54
2020-10-04,62
2020-10-05,98
2020-10-06,64
2020-10-07,25
2020-10-08,60
2020-10-09,144
2020-10-10,83
2020-10-11,86
2020-10-12,83
2020-10-13,11
2020-10-14,40
2020-10-15,77
2020-10-16,48
2020-10-17,34
2020-10-18,72
2020-10-19,49
2020-10-20,23
2020-10-21,15
2020-10-22,57
2020-10-23,36
2020-10-24,132
2020-10-25,19
2020-10-26,43
2020-10-27,62
2020-10-28,14
2020-10-29,61
2020-10-30,33
2020-10-31,38
2020-11-01,36
2020-11-02,17
2020-11-03,31
2020-11-04,49
2020-11-05,49
2020-11-06,42
2020-11-07,52
2020-11-08,24
2020-11-09,54
2020-11-10,108
2020-11-11,14
2020-11-12,49
2020-11-13,11
2020-11-14,31
2020-11-15,39
2020-11-16,41
2020-11-17,7
2020-11-18,23
2020-11-19,95
2020-11-20,41
2020-11-21,27
2020-11-22,55
2020-11-23,43
2020-11-24,50
2020-11-25,12
2020-11-26,30
2020-11-27,27
2020-11-28,13
2020-11-29,78
2020-11-30,40
2020-12-01,19
2020-12-02,26
2020-12-03,18
2020-12-04,10
2020-12-05,63
2020-12-06,17
2020-12-07,28
2020-12-08,18
2020-12-09,98
2020-12-10,7
2020-12-11,24
2020-12-12,8
2020-12-13,21
2020-12-14,3
2020-12-15,24
2020-12-16,55
2020-12-17,21
2020-12-18,17
2020-12-19,25
2020-12-20,36
2020-12-21,36
2020-12-22,10
2020-12-23,64
2020-12-24,27
2020-12-25,7
2020-12-26,7
2020-12-27,5
2020-12-28,42
2020-12-29,15
2020-12-30,38
2020-12-31,68
2021-01-01,14
2021-01-02,4
2021-01-03,5
2021-01-04,4
2021-01-05,6
2021-01-06,58
2021-01-07,26
2021-01-08,9
2021-01-09,8
2021-01-10,34
2021-01-11,7
2021-01-12,11
2021-01-13,138
2021-01-14,145
2021-01-15,40
2021-01-16,137
2021-01-17,8
2021-01-18,11
2021-01-19,14
2021-01-20,69
2021-01-21,64
2021-01-22,74
2021-01-23,20
2021-01-24,54
2021-01-25,52
2021-01-26,50
2021-01-27,94
2021-01-28,95
2021-01-29,71
2021-01-30,48
2021-01-31,69
2021-02-01,80
2021-02-02,58
2021-02-03,67
2021-02-04,68
2021-02-05,55
2021-02-06,61
2021-02-07,52
2021-02-08,69
2021-02-09,52
2021-02-10,65
2021-02-11,105
2021-02-12,68
2021-02-13,26
2021-02-14,12
2021-02-15,8
2021-02-16,2
2021-02-17,7
2021-02-18,53
2021-02-19,96
2021-02-20,156
2021-02-21,239
2021-02-22,20
2021-02-23,6
2021-02-24,13
2021-02-25,22
2021-02-26,72
2021-02-27,46
2021-02-28,42
2021-03-01,29
2021-03-02,4
2021-03-03,47
2021-03-04,20
2021-03-05,15
2021-03-06,19
2021-03-07,42
2021-03-08,51
2021-03-09,5
2021-03-10,7
2021-03-11,17
2021-03-12,63
2021-03-13,86
2021-03-14,72
2021-03-15,63
2021-03-16,8
2021-03-17,11
2021-03-18,18
2021-03-19,21
2021-03-20,13
2021-03-21,30
2021-03-22,38
2021-03-23,4
2021-03-24,20
2021-03-25,47
2021-03-26,56
2021-03-27,54
2021-03-28,10
2021-03-29,11
2021-03-30,16
2021-03-31,5
2021-04-01,106
2021-04-02,6
2021-04-03,17
2021-04-04,103
2021-04-05,2
2021-04-06,10
2021-04-07,382
2021-04-08,242
2021-04-09,60
2021-04-10,401
2021-04-11,224
2021-04-12,201
2021-04-13,204
2021-04-14,137
2021-04-15,161
2021-04-16,147
2021-04-17,144
2021-04-18,72
2021-04-19,150
2021-04-20,88
2021-04-21,93
2021-04-22,124
2021-04-23,105
2021-04-24,159
2021-04-25,145
2021-04-26,109
2021-04-27,70
2021-04-28,63
2021-04-29,229
2021-04-30,89
2021-05-01,120
2021-05-02,77
2021-05-03,94
2021-05-04,97
2021-05-05,178
2021-05-06,191
2021-05-07,108
2021-05-08,170
2021-05-09,203
2021-05-10,90
2021-05-11,58
2021-05-12,94
2021-05-13,107
2021-05-14,137
2021-05-15,93
2021-05-16,140
2021-05-17,71
2021-05-18,110
2021-05-19,135
2021-05-20,134
2021-05-21,122
2021-05-22,183
2021-05-23,5
2021-05-24,32
2021-05-25,36
2021-05-26,150
2021-05-27,210
2021-05-28,187
2021-05-29,156
2021-05-30,138
2021-05-31,106
2021-06-01,46
2021-06-02,146
2021-06-03,199
2021-06-04,180
2021-06-05,195
2021-06-06,166
2021-06-07,71
2021-06-08,95
2021-06-09,126
2021-06-10,122
2021-06-11,195
2021-06-12,145
2021-06-13,136
2021-06-14,57
2021-06-15,118
2021-06-16,158
2021-06-17,155
2021-06-18,109
2021-06-19,153
2021-06-20,83
2021-06-21,128
2021-06-22,60
2021-06-23,119
2021-06-24,108
2021-06-25,116
2021-06-26,92
2021-06-27,128
2021-06-28,84
2021-06-29,101
2021-06-30,105
2021-07-01,135
2021-07-02,176
2021-07-03,90
2021-07-04,86
2021-07-05,43
2021-07-06,104
2021-07-07,163
2021-07-08,191
2021-07-09,70
2021-07-10,96
2021-07-11,99
2021-07-12,100
2021-07-13,77
2021-07-14,140
2021-07-15,82
2021-07-16,162
2021-07-17,122
2021-07-18,116
2021-07-19,72
2021-07-20,58
2021-07-21,30
2021-07-22,17
2021-07-23,0
2021-07-24,240
2021-07-25,93
2021-07-26,23
2021-07-27,71
2021-07-28,83
2021-07-29,176
2021-07-30,145
2021-07-31,167
2021-08-01,127
2021-08-02,77
2021-08-03,48
2021-08-04,90
2021-08-05,196
2021-08-06,246
2021-08-07,162
2021-08-08,287
2021-08-09,6
2021-08-10,92
2021-08-11,154
2021-08-12,165
2021-08-13,299
2021-08-14,232
2021-08-15,270
2021-08-16,26
