dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,0
2020-02-16,0
2020-02-17,-1
2020-02-18,-3
2020-02-19,-4
2020-02-20,-1
2020-02-21,0
2020-02-22,-1
2020-02-23,-2
2020-02-24,-3
2020-02-25,-3
2020-02-26,-3
2020-02-27,6
2020-02-28,6
2020-02-29,7
2020-03-01,8
2020-03-02,7
2020-03-03,5
2020-03-04,6
2020-03-05,8
2020-03-06,7
2020-03-07,5
2020-03-08,5
2020-03-09,16
2020-03-10,4
2020-03-11,0
2020-03-12,1
2020-03-13,-15
2020-03-14,-8
2020-03-15,-4
2020-03-16,-4
2020-03-17,-4
2020-03-18,-13
2020-03-19,-15
2020-03-20,-32
2020-03-21,-20
2020-03-22,-26
2020-03-23,-24
2020-03-24,-23
2020-03-25,-22
2020-03-26,-20
2020-03-27,-39
2020-03-28,-29
2020-03-29,-25
2020-03-30,-24
2020-03-31,-24
2020-04-01,-23
2020-04-02,-22
2020-04-03,-38
2020-04-04,-26
2020-04-05,-21
2020-04-06,-22
2020-04-07,-23
2020-04-08,-24
2020-04-09,-20
2020-04-10,-47
2020-04-11,-35
2020-04-12,-23
2020-04-13,-31
2020-04-14,-25
2020-04-15,-31
2020-04-16,-24
2020-04-17,-44
2020-04-18,-35
2020-04-19,-26
2020-04-20,-27
2020-04-21,-27
2020-04-22,-24
2020-04-23,-16
2020-04-24,-41
2020-04-25,-37
2020-04-26,-30
2020-04-27,-31
2020-04-28,-28
2020-04-29,-28
2020-04-30,-27
2020-05-01,-40
2020-05-02,-32
2020-05-03,-22
2020-05-04,-24
2020-05-05,-25
2020-05-06,-21
2020-05-07,-20
2020-05-08,-37
2020-05-09,-28
2020-05-10,-16
2020-05-11,-18
2020-05-12,-19
2020-05-13,-20
2020-05-14,-21
2020-05-15,-37
2020-05-16,-27
2020-05-17,-16
2020-05-18,-17
2020-05-19,-15
2020-05-20,-12
2020-05-21,-9
2020-05-22,-23
2020-05-23,-2
2020-05-24,-31
2020-05-25,-19
2020-05-26,-19
2020-05-27,-14
2020-05-28,-17
2020-05-29,-31
2020-05-30,-18
2020-05-31,1
2020-06-01,4
2020-06-02,3
