dates,incrementalcount_vaccine_covid_19_administered
2021-03-22,21042
2021-03-23,21806
2021-03-24,20864
2021-03-25,20953
2021-03-26,22665
2021-03-27,19293
2021-03-28,19073
2021-03-29,24801
2021-03-30,25566
2021-03-31,25808
2021-04-01,25516
2021-04-02,25209
2021-04-03,21993
2021-04-04,21649
2021-04-05,23992
2021-04-06,26712
2021-04-07,26118
2021-04-08,25043
2021-04-09,28916
2021-04-10,20618
2021-04-11,17526
2021-04-12,24950
2021-04-13,26905
2021-04-14,27848
2021-04-15,23712
2021-04-16,26457
2021-04-17,15462
2021-04-18,23119
2021-04-19,23249
2021-04-20,25042
2021-04-21,24346
2021-04-22,24557
2021-04-23,26973
2021-04-24,22385
2021-04-25,20980
2021-04-26,26947
2021-04-27,26925
2021-04-28,27200
2021-04-29,29942
2021-04-30,29428
2021-05-01,22799
2021-05-02,24911
2021-05-03,31485
2021-05-04,35513
2021-05-05,31003
2021-05-06,30557
2021-05-07,30074
2021-05-08,24615
2021-05-09,26080
2021-05-10,31418
2021-05-11,31520
2021-05-12,35485
2021-05-13,32965
2021-05-14,32120
2021-05-15,25270
2021-05-16,33457
2021-05-17,37879
2021-05-18,36626
2021-05-19,40769
2021-05-20,40058
2021-05-21,42809
2021-05-24,36098
2021-05-25,36309
2021-05-26,37518
2021-05-27,37765
2021-05-28,34907
2021-05-29,15801
2021-05-30,22947
2021-05-31,30608
2021-06-01,29499
2021-06-02,25652
2021-06-03,21941
2021-06-04,21288
2021-06-05,13122
2021-06-06,19544
2021-06-07,24703
2021-06-08,15728
2021-06-09,12767
2021-06-10,19015
2021-06-11,19576
2021-06-12,12888
2021-06-13,14175
2021-06-14,17931
2021-06-15,20962
2021-06-16,11603
2021-06-17,10562
2021-06-18,12013
2021-06-19,8347
2021-06-20,9814
2021-06-21,12491
2021-06-22,10149
2021-06-23,17103
2021-06-24,29991
2021-06-25,33189
2021-06-26,19576
2021-06-27,32839
2021-06-28,33714
2021-06-29,33669
2021-06-30,36018
2021-07-01,32682
2021-07-02,33493
2021-07-03,15071
2021-07-04,22957
2021-07-05,27151
2021-07-06,27629
2021-07-07,29158
2021-07-08,35960
2021-07-09,14624
2021-07-10,6519
2021-07-11,6657
2021-07-12,11460
2021-07-13,20368
2021-07-14,23444
2021-07-15,22709
2021-07-16,22610
2021-07-17,5486
2021-07-18,19961
2021-07-19,36311
2021-07-20,21558
2021-07-21,6813
2021-07-22,27128
2021-07-23,21461
2021-07-24,5730
2021-07-27,22960
2021-07-28,22305
2021-07-29,21425
2021-07-30,23279
2021-07-31,4908
2021-08-01,23830
2021-08-02,27513
2021-08-03,27473
2021-08-04,13605
2021-08-05,43974
2021-08-06,21736
2021-08-07,3672
2021-08-08,9247
2021-08-09,39448
2021-08-10,21570
2021-08-11,26019
2021-08-14,9578
2021-08-15,14903
2021-08-16,43493
2021-08-17,27729
2021-08-18,16591
2021-08-19,23096
2021-08-20,25648
2021-08-21,3844
2021-08-22,20417
2021-08-23,15868
2021-08-24,19667
2021-08-25,26869
2021-08-26,18881
2021-08-27,30231
2021-08-28,5681
2021-08-29,43745
2021-09-01,25561
2021-09-02,21435
2021-09-09,10827
2021-09-12,8797
2021-09-13,18523
2021-09-14,9758
2021-09-15,8501
2021-09-16,9718
2021-09-17,13517
2021-09-18,5605
2021-09-26,6704
2021-09-29,6350
2021-09-30,4040
2021-10-01,7240
2021-10-02,2132
2021-10-03,2719
2021-10-04,9752
2021-10-05,5245
2021-10-06,4063
2021-10-07,4695
2021-10-08,6131
2021-10-09,5992
2021-10-10,6334
2021-10-13,4225
2021-10-14,4423
2021-10-15,5051
2021-10-16,1519
2021-10-17,2990
2021-10-18,3268
2021-10-19,5895
2021-10-22,3628
2021-10-23,1359
2021-10-24,4400
2021-10-25,3738
